,x,y,z,cluster
0,5.1526284,0.95792323,-9.663811,0
0,11.3900795,-5.585734,1.984266,0
0,1.6243774,3.704188,9.42636,0
0,-14.278778,-2.3147538,2.894175,0
0,11.922001,4.3387976,-0.2531959,0
0,2.2785337,0.8111337,10.431762,0
0,-3.3009336,0.99553233,-14.1392975,0
0,-5.5010276,-6.459327,8.325066,0
0,6.5086126,11.285299,-0.2399371,0
0,11.662022,5.1513953,-0.42840105,0
0,-13.27797,-2.3441806,-3.9259017,0
0,10.116472,-2.7468216,-8.154826,0
0,-3.1770582,4.854927,-1.8051713,0
0,-7.6089697,-5.6043916,7.2106485,0
0,-11.317625,-3.2792916,-7.229273,0
0,2.365744,11.107571,4.4894776,0
0,-13.825346,-2.5217297,3.6570988,0
0,10.174387,-7.839871,1.8226289,0
0,-5.3693404,-6.524059,8.294316,0
0,-4.991905,-1.0758917,-13.878939,0
0,-10.063782,-4.4862027,6.1773944,0
0,3.6809978,-13.589681,-0.25758204,0
0,3.319921,-13.726011,-0.37202233,0
0,3.02371,11.746285,3.2293365,0
0,2.038875,10.578101,5.225971,0
0,-8.86821,-3.4945743,-10.646614,0
0,2.4874172,-1.9784528,11.233876,0
0,-14.786504,-1.9510174,0.2973928,0
0,8.736897,-2.3134918,-8.157502,0
0,6.1104813,11.48003,0.037626762,0
0,1.3205259,6.946291,8.217941,0
0,-14.675391,-1.9187958,-0.60021615,0
0,7.1495686,10.873035,-0.68637943,0
0,2.4208055,0.031833608,10.677278,0
0,11.817694,-4.5252004,1.9547931,0
0,-0.6154407,-13.985619,-1.8593763,0
0,1.820473,10.069244,5.8128996,0
0,12.473205,1.3503928,0.7521477,0
0,12.171642,3.3033328,0.07963984,0
0,7.5455804,-1.506177,-8.238918,0
0,-7.5135183,5.9272833,2.7846055,0
0,-7.123883,-2.8389874,-12.434991,0
0,-9.007549,8.012958,2.8733692,0
0,-13.694501,-2.2081892,-3.2331297,0
0,8.473416,9.778739,-1.1292965,0
