,x,y,z
0,0.10361688,-4.4120045,3.4955645
0,0.96937376,1.6815825,-1.589715
0,0.4590853,-0.19339643,0.27397048
0,0.15326507,-2.0243728,1.9323534
0,0.8009791,1.1826307,-1.0488213
0,0.41011545,-0.393999,0.45802978
0,-0.06284401,-3.6499786,3.1420054
0,0.24658428,-1.2682785,1.2520051
0,0.6662349,0.70445675,-0.5933735
0,0.78724414,1.1440886,-1.0030258
0,0.10918152,-2.491418,2.3462768
0,-0.017135989,-4.630643,3.9250624
0,0.787433,3.9675324,-2.9230924
0,0.23303515,-1.4312681,1.4016615
0,0.069574974,-2.7525074,2.5767798
0,0.5631373,0.35036063,-0.23652424
0,0.15913415,-1.9671651,1.8784332
0,1.0207758,1.791607,-1.7116841
0,0.25048482,-1.2575155,1.2496784
0,0.16316108,-3.3786051,3.1511471
0,0.20322251,-1.6297002,1.5811819
0,1.1266083,2.1552284,-2.1231208
0,1.1424018,2.1799583,-2.133075
0,0.5951538,0.43535364,-0.32320035
0,0.5588702,0.29038075,-0.1795982
0,0.07788137,-3.0464997,2.7913017
0,0.37935773,-0.57758826,0.62608653
0,0.1289658,-2.1956098,2.0885339
0,0.18967736,-4.5994673,3.809287
0,0.6625379,0.69845766,-0.5685266
0,0.5023537,0.0014010295,0.087248735
0,0.11919438,-2.258115,2.1369388
0,0.6862579,0.7566668,-0.63676566
0,0.40101808,-0.443691,0.5049727
0,0.95900756,1.6293958,-1.5313475
0,1.2926695,2.3866277,-2.2649887
0,0.55015457,0.24427232,-0.1362676
0,0.8553888,1.3360771,-1.210693
0,0.8240535,1.239456,-1.1075891
0,0.27502075,-4.4608746,3.8656397
0,0.346413,4.2715106,-2.6111624
0,0.028543793,-3.161562,3.0036294
0,0.12025423,4.342658,-2.398368
0,0.12141667,-2.430151,2.2956083
0,0.72716546,0.8489335,-0.7465907
0,0.70494366,0.7970309,-0.6768098
0,0.1460605,-2.0868945,1.9864469
0,1.2776616,2.713566,-2.636989
0,0.117378786,-4.6641803,3.9726334
0,0.8986652,1.4410114,-1.3264889
0,0.09807047,-2.934825,2.754879
0,1.1530098,3.350839,-2.9393032
0,0.6531705,0.52732354,-0.42773923
0,0.2519833,-1.268734,1.2578697
0,0.059776593,-4.5690928,3.628962
