,x,y,z
0,0.035136648,-0.3469429,0.27672666
0,0.01754567,0.31555662,-0.1940219
0,-0.108962685,0.05905453,-0.008334618
0,-0.21575898,-0.26815683,0.2616668
0,0.11198848,0.17965354,-0.04095289
0,-0.017596051,0.022309834,0.014869219
0,-0.011706635,-0.4651713,0.24511346
0,0.11700686,-0.045709565,0.0804003
0,-0.08381532,0.21203841,-0.1423665
0,-0.047346503,0.28802186,0.068547815
0,0.02689476,-0.3233785,0.22733319
0,0.025029898,-0.5259057,0.29467705
0,-0.028476898,0.43942568,-0.23941527
0,0.20434296,-0.14728537,0.22611675
0,0.026871517,-0.38485667,0.23087941
0,-0.2516003,0.23864712,-0.070350915
0,-0.016083218,-0.28462142,0.25890696
0,-0.063221544,0.3248616,-0.38291013
0,0.023162043,-0.08906165,0.09014268
0,-0.042964607,-0.5474132,0.2362198
0,-0.3110864,-0.1967288,0.13596801
0,-0.040829413,-0.11623895,-0.26887688
0,-0.036157716,0.40803215,-0.19883537
0,-0.14206962,0.17456134,-0.82578
0,-0.009805644,0.17536837,-0.08995471
0,-0.05571994,-0.43347937,0.14354098
0,0.0042174123,-0.060510416,-0.088440344
0,-0.0047842227,-0.38059646,0.21753278
0,0.025076576,-0.48013824,0.4666361
0,-0.022075599,0.28076398,-0.12482009
0,-0.013592122,0.1084683,-0.085870564
0,0.18931796,-0.31737947,0.07659252
0,0.023521971,0.21920563,-0.18423432
0,-0.012517273,0.025260316,0.03571312
0,-0.00082555413,0.35986218,-0.34216136
0,0.009670906,0.23852247,0.0258196
0,-0.035397798,0.1542153,0.09618683
0,0.024439879,0.30931443,-0.16972801
0,-0.023349635,0.2882536,-0.06542499
0,0.0437744,-0.45095536,0.2682984
0,-0.061153766,0.41520736,-0.28979135
0,-0.0445358,-0.4957499,0.26415455
0,-0.04889542,0.4365496,-0.13960324
0,0.07527399,-0.33569866,0.22186694
0,0.027847946,0.32951522,-0.62293154
0,-0.008247249,0.24458334,-0.08450929
0,0.015440948,-0.33877534,-0.1502702
0,-0.045529414,0.4151325,-0.20954485
0,0.060506746,-0.4692677,0.26343256
0,0.018871967,0.38858095,0.1547449
0,0.015533095,-0.2412259,-0.064992964
0,-0.045712974,0.43160564,-0.14571527
0,0.25218964,0.21483137,-0.15389422
0,-0.009467363,-0.15777197,0.12142378
0,0.058154427,-0.55095553,0.534469
0,0.07756451,0.25998765,-0.15281987
0,-0.30686152,0.46082753,-0.22469066
0,0.048852608,0.2659072,-0.22535595
0,0.1663079,-0.38557246,0.128052
0,-0.007110499,0.45243055,-0.2525149
0,-0.061095014,0.39658585,-0.20904276
0,-0.0057647545,-0.24469319,0.13260198
0,-0.09592937,0.16814983,-0.07057032
0,-0.026471423,0.086854234,-0.05563398
0,-0.033146396,0.43201083,-0.25290394
0,-0.091942996,-0.12483455,-0.017730653
0,0.010125015,0.18248434,-0.09505804
0,-0.06493108,0.42998987,-0.32135412
0,-0.33265615,0.44888705,-0.38119614
0,-0.019518718,-0.43630514,0.28594664
0,0.034018815,-0.4657273,0.18244892
0,0.23674804,0.4249508,-0.22837472
0,0.04804088,-0.4896954,0.27765793
0,0.06230625,-0.3528573,0.25518292
0,0.055965304,-0.44735956,0.27226245
0,-0.037166554,0.49524277,-0.14235759
0,-0.049137693,0.12767023,-0.045192197
0,-0.1164997,0.2343898,-0.09917728
0,-0.12825522,0.42333162,-0.26055717
0,-0.077892005,0.38293734,-0.20336056
0,-0.04172592,0.05428112,-0.054221008
0,-0.040657885,0.40474823,-0.25551575
0,0.068629526,0.262033,-0.19039917
0,-0.061378337,0.39051834,-0.1860485
0,-0.08270532,0.16981204,-0.08521068
0,-0.020888153,-0.08044881,0.11307368
0,0.0038122684,-0.3631201,0.40102625
0,0.017520461,-0.04866056,0.09902987
1,0.002355978,0.41092387,-0.21856654
1,-0.033822555,0.33941445,-0.17799006
0,-0.14945953,0.091792986,-0.08819518
0,0.06679627,-0.4355614,0.2682164
0,0.03671056,-0.79317236,0.3271894
0,-0.14433247,0.020054847,0.006798288
0,0.2429651,-0.34686208,0.32483557
0,0.17290702,-0.14189802,0.20598134
0,0.050936475,0.37889022,-0.24155986
0,0.045391455,0.30860364,-0.13952537
0,-0.030508326,0.37914386,-0.21677092
0,-0.07282396,0.45857006,-0.21791148
0,0.20662333,-0.24832153,0.1961344
0,0.08458592,-0.42652997,0.19848253
0,-0.025828362,-0.40673438,0.23145172
0,-0.03554168,0.27415615,-0.23835671
0,0.027651273,-0.419064,0.2639349
0,-0.32102147,0.52753407,-0.18824367
0,-0.10958533,0.42747492,-0.2604579
0,0.04914281,-0.47858825,0.26961923
0,-0.41742948,-0.42375225,0.23013039
0,-0.12302517,0.3787195,-0.4054012
0,-0.050711177,0.42128742,-0.21707913
0,0.09210095,-0.31765315,0.31245494
0,0.032957107,-0.76965296,0.32673588
0,-0.14275394,0.4013694,-0.22424862
0,0.049810454,-0.39288828,0.30665764
0,0.033267505,-0.48363963,0.3042185
0,0.008813754,0.4028589,-0.20190047
0,-0.02205512,-0.5042332,0.17728107
0,0.14892733,0.43082425,-0.20355499
0,-0.0147801675,-0.4435571,0.30016506
0,0.32881317,0.115301624,-0.0469172
0,0.07729511,-0.45208812,0.1907728
0,0.12505038,0.42549798,-0.25983876
0,-0.0295005,-0.42041436,0.2146451
0,-0.04092481,-0.41711923,0.2072422
0,0.17326629,-0.46450314,0.35441807
0,0.030695718,-0.50963646,0.2007583
0,-0.044125706,0.441625,-0.21758659
0,-0.012210645,-0.08312881,0.014208499
0,-0.032041684,-0.44597822,0.34475127
0,0.05801737,0.31733173,-0.16519362
0,0.007985942,-0.53418785,0.2292163
0,0.12034295,-0.4619884,0.27151838
0,0.018149696,-0.4221756,0.27760285
0,0.03171467,-0.12056602,0.09561008
0,0.05555579,0.3687997,-0.19062515
0,-0.08108249,-0.38732994,0.25216654
0,-0.01632733,0.25220257,-0.18039434
0,-0.044661894,0.41013953,-0.15544745
0,-0.010113962,0.33720335,-0.2809399
0,0.1257951,-0.4650885,0.3060295
0,0.013346836,0.21643728,-0.11688819
0,0.05188552,-0.42340273,0.22057742
0,0.041058794,0.4601186,-0.24580194
0,0.066183336,-0.5209005,0.23550186
0,-0.027370313,0.0933159,0.0033670366
0,-0.016254961,0.31807473,-0.13088818
0,0.03440193,-0.28389764,-0.10229766
0,-0.033423815,0.37924722,-0.21500504
0,0.08661458,-0.08208914,0.053242896
0,-0.010678314,0.21670863,0.01305756
0,0.05548694,-0.36475605,0.19570556
0,-0.04024357,-0.07505253,-0.011126289
0,0.0024602413,-0.4647807,0.24888848
0,-0.019965254,-0.030872464,0.022874797
