,x,y,z,cluster
0,4.2108016,5.7445173,-6.6672215,0
0,-3.5001292,-0.5680552,4.5639896,0
0,1.1297609,-7.8567266,2.48075,0
0,5.720994,-4.1362195,-2.9654443,0
0,-2.9213588,-3.0600233,5.0748487,0
0,1.7934312,-7.966822,1.8333813,0
0,5.683173,2.5963986,-5.6235604,0
0,4.282257,-6.7269874,-1.0234376,0
0,-1.9005697,-5.416449,4.879186,0
0,-2.8428445,-3.2812235,5.0826764,0
0,6.216391,-2.2953641,-3.8643935,0
0,3.0847008,7.307132,-7.2028413,0
0,-5.7430863,8.5005,1.9797103,0
0,4.633094,-6.2569737,-1.4768194,0
0,6.351539,-1.1171962,-4.344649,0
0,-0.8109143,-6.7340374,4.158095,0
0,5.661817,-4.380423,-2.8399086,0
0,-3.5628753,-0.00366514,4.3827977,0
0,4.2558656,-6.7371917,-0.9961702,0
0,5.9473867,1.8641709,-5.377602,0
0,5.0270653,-5.634615,-1.9845648,0
0,-3.7964418,1.9829649,3.7596521,0
0,-3.748963,2.017345,3.5633175,0
0,-1.0968548,-6.460176,4.3725915,0
0,-0.6175896,-6.896215,4.0069456,0
0,6.322422,0.12899108,-4.805848,0
0,2.3680153,-7.9165864,1.2287256,0
0,5.9737163,-3.523697,-3.295481,0
0,3.583605,7.104868,-7.3594413,0
0,-1.8498211,-5.5011487,4.8553085,0
0,0.40926722,-7.591143,3.1415262,0
0,6.0107536,-3.2821379,-3.4157043,0
0,-2.0205429,-5.218208,4.9210105,0
0,1.9622872,-7.969203,1.6585039,0
0,-3.4653852,-0.82772404,4.6625376,0
0,-3.8886025,2.8865533,3.3471005,0
0,-0.450347,-7.0364003,3.8736873,0
0,-3.1383524,-2.2886846,4.9955606,0
0,-3.0113611,-2.7612362,5.047372,0
0,3.6287374,6.7127376,-7.0874104,0
0,-6.751585,8.819326,3.0587103,0
0,6.1915703,0.94452745,-5.0700536,0
0,-7.063873,8.611164,3.6163986,0
0,6.179582,-2.5468009,-3.7556276,0
0,-2.2771018,-4.7340097,5.0385237,0
0,-2.1113677,-5.0313287,4.9770083,0
0,5.852361,-3.9428961,-3.0971758,0
0,-4.094443,4.4610343,2.6873176,0
0,3.0941408,7.6171317,-7.0520096,0
0,-3.277064,-1.7533436,4.8823714,0
0,6.3525825,-0.23913865,-4.673194,0
0,-4.6244183,6.608649,1.9409485,0
0,-1.4077976,-6.113638,4.5945954,0
0,4.285744,-6.706512,-1.0323234,0
0,3.7805607,6.6330576,-6.9741163,0
0,-2.293357,-4.693633,5.0405703,0
0,-3.8921692,2.7917688,3.4037445,0
0,-3.128365,-2.3301268,4.9985075,0
0,4.7395654,-6.104399,-1.6085212,0
0,-3.752249,1.7115718,3.7695532,0
0,-3.723062,2.3488626,3.6506186,0
0,5.344556,-5.038969,-2.412335,0
0,-0.51385283,-6.984154,3.9235547,0
0,0.23175249,-7.4995017,3.2969358,0
0,-5.158234,7.7788696,1.7633158,0
0,4.0754914,-6.9197903,-0.76936793,0
0,-1.1052344,-6.449008,4.380539,0
0,-4.7406335,6.921768,1.8624494,0
0,-3.7614224,1.8912936,3.7592356,0
0,4.881494,4.4245257,-6.2318153,0
0,3.7242923,6.692871,-7.0529046,0
0,-3.9256232,2.1666763,3.5159285,0
0,4.369053,5.4387155,-6.5636325,0
0,5.8568234,2.1262553,-5.470416,0
0,5.9504213,1.8470558,-5.3765926,0
0,-4.768067,6.98938,1.8481473,0
0,-0.25210539,-7.187523,3.7117455,0
0,-1.9738942,-5.2838173,4.9174275,0
0,-4.2632456,5.3158646,2.3577006,0
0,-7.260685,7.837701,4.4298587,0
0,1.4529436,-7.9451375,2.1735387,0
0,-4.038386,4.1405635,2.8188744,0
0,-2.9248228,-3.0474548,5.07372,0
0,-3.9501092,3.5116212,3.082214,0
0,-0.63629174,-6.8823843,4.019844,0
0,4.635464,-6.251172,-1.4821279,0
0,6.0792246,1.4384876,-5.2503095,0
0,3.9247217,-7.0533624,-0.5856915,0
1,-3.6996295,2.0117924,3.7390828,0
1,-7.145671,6.9404545,4.9252663,0
0,1.6360699,-7.9626045,1.9944152,0
0,6.1481686,1.2121763,-5.136213,0
0,5.365118,3.3738909,-5.880304,0
0,1.9253731,-7.9717565,1.6972772,0
0,6.181752,-2.559606,-3.7507071,0
0,4.470956,-6.490244,-1.2613466,0
0,-5.684818,8.450074,1.9406897,0
