,x,y,z,cluster
0,2.213866,-0.2785671,-1.6827655,0
0,-1.206843,0.4545041,0.8632536,0
0,-0.13836741,-0.6364107,0.2580568,0
0,0.9632811,-0.8203648,-0.57531774,0
0,-0.97774017,0.12790382,0.7568784,0
0,-0.027680716,-0.68655944,0.18419607,0
0,1.8416799,-0.4857601,-1.3467472,0
0,0.49449468,-0.82946104,-0.20114957,0
0,-0.6962105,-0.21036585,0.6096019,0
0,-0.9491265,0.08885311,0.743164,0
0,1.20423,-0.7600803,-0.7801465,0
0,2.2676957,-0.2518569,-1.7345312,0
0,-1.8070728,1.5047449,1.1075875,0
0,0.58478916,-0.8403695,-0.2700143,0
0,1.4064193,-0.6910956,-0.9584418,0
0,-0.5120105,-0.37677467,0.4922998,0
0,0.9341201,-0.8245131,-0.5515142,0
0,-1.2770284,0.56707096,0.89255875,0
0,0.49067715,-0.8256369,-0.19717948,0
0,1.7467865,-0.5389994,-1.2603924,0
0,0.7098754,-0.8403394,-0.3691142,0
0,-1.5189891,0.9581389,0.98991525,0
0,-1.5176722,0.9681929,0.9961729,0
0,-0.5628191,-0.33852786,0.5313029,0
0,-0.47497404,-0.41301802,0.4729293,0
0,1.5712571,-0.6215807,-1.105188,0
0,0.065713584,-0.72882736,0.117184356,0
0,1.0401021,-0.80579126,-0.6400322,0
0,2.2639155,-0.249195,-1.7320011,0
0,-0.6860544,-0.22848143,0.60382706,0
0,-0.27511343,-0.5511677,0.3500576,0
0,1.0660769,-0.8034309,-0.6615611,0
0,-0.7174319,-0.18512629,0.6236666,0
0,-0.0030005306,-0.69477737,0.16415444,0
0,-1.1828203,0.4137877,0.85260195,0
0,-1.5880959,1.0593107,1.0154502,0
0,-0.44314125,-0.434094,0.45766988,0
0,-1.0626701,0.2380583,0.79841346,0
0,-1.0125839,0.17477643,0.7741668,0
0,2.240041,-0.26127398,-1.7228941,0
0,-1.8227407,1.5138149,1.1064217,0
0,1.6608745,-0.5842774,-1.1794149,0
0,-1.8216757,1.5051546,1.1085291,0
0,1.1658701,-0.7719243,-0.74646705,0
0,-0.7675029,-0.13256593,0.64722115,0
0,-0.7371363,-0.16563898,0.6312645,0
0,0.989279,-0.816577,-0.5968143,0
0,-1.6793073,1.2506516,1.0535556,0
0,2.265211,-0.24761471,-1.733431,0
0,-1.107265,0.3010759,0.8191667,0
0,-5.500887,0.21033724,78.94426,0
0,-1.7849272,1.4423381,1.0963421,0
0,-0.6140722,-0.28135517,0.5623204,0
0,0.49733582,-0.82569975,-0.20192099,0
0,2.2517333,-0.25601915,-1.7175939,0
0,-0.7707625,-0.12788047,0.64971316,0
0,-1.5651835,1.0483146,0.9943442,0
0,-1.0583012,0.23656864,0.7957583,0
0,0.6157355,-0.8404606,-0.29475003,0
0,-1.4940188,0.9272691,0.98692405,0
0,-1.5307478,0.99546623,1.0044295,0
0,0.8273506,-0.83311546,-0.46476686,0
0,-0.45322186,-0.4216987,0.46618235,0
0,-0.3084982,-0.5263327,0.3711681,0
0,-1.8064879,1.4880339,1.1015202,0
