,x,y,z,cluster
0,1.6091658,2.3539393,-15.565248,0
0,1.7013278,-6.174701,-6.556281,0
0,-4.536774,-8.6643505,9.26257,0
0,-12.652378,-7.682521,12.342175,0
0,9.295516,8.151385,-2.6420453,0
0,-6.263015,-14.314714,11.282887,0
0,-8.385195,-0.4610584,-13.94424,0
0,1.5039564,-1.8060452,20.862324,0
0,11.514196,-3.1013994,-0.8700506,0
0,10.120401,8.23802,-1.2012371,0
0,-20.972914,-11.256876,2.349069,0
0,-3.0423682,13.67778,-7.0092034,0
0,-20.06488,4.087358,-7.3674626,0
0,-2.9347079,-0.7277804,19.198296,0
0,-19.703024,-6.0164247,-1.6723742,0
0,12.437279,-8.977325,6.296799,0
0,-11.321802,-6.1266036,12.065071,0
0,0.5519501,-9.443586,-4.5025196,0
0,0.7939696,-3.1789896,21.189302,0
0,-7.0636587,-0.36556754,-7.9388905,0
0,-4.993172,-0.24443446,14.380268,0
0,-3.5501332,-21.616007,-1.2488024,0
0,-3.023386,-22.315666,-1.1216314,0
0,14.340008,-8.1122675,4.4513392,0
0,10.833134,-8.799578,7.059331,0
0,-13.24331,-2.7643332,0.3024404,0
0,-1.8431981,-17.583267,13.388721,0
0,-16.006842,-11.19331,10.05323,0
0,-1.5802357,10.61481,-8.207847,0
0,12.004025,-3.375796,-0.88816,0
0,1.9225978,-6.86804,8.333136,0
0,-17.191708,-11.930504,8.298358,0
0,10.720405,-1.8681654,-1.0372105,0
0,-5.3858943,-16.018942,11.5133295,0
0,1.2960284,-3.9857574,-7.608161,0
0,4.004017,-22.073475,-1.0457525,0
0,9.392398,-8.430246,7.289077,0
0,5.8434443,5.634169,-5.155011,0
0,7.6612577,7.7284236,-3.9899936,0
0,-0.8629428,6.943349,-9.919768,0
0,-11.240953,12.959245,-0.7719002,0
0,-8.885307,-1.7828826,-2.488468,0
0,-14.494029,16.37632,3.6210783,0
0,-20.24768,-11.834947,3.8222208,0
0,9.472556,1.2416701,1.0866693,0
0,9.487268,-1.5963694,0.26776576,0
0,-13.816686,-8.9359865,12.098026,0
0,11.324469,-13.392335,-8.030395,0
0,-3.1571457,16.520788,-6.9183283,0
0,4.948552,2.1383061,-6.251815,0
0,-15.475585,-3.14871,-0.0727659,0
0,-4.5390716,-13.041423,-15.400775,0
0,14.752398,-6.3672113,1.8159685,0
0,0.5754933,-2.7879324,21.125256,0
0,-0.55657864,6.1426525,-10.424728,0
0,8.959924,0.65091217,1.9892981,0
0,3.3809092,-22.41374,-0.8289498,0
0,5.9393983,5.82845,-5.084678,0
0,-3.456605,0.23792914,17.628698,0
0,-4.3662357,-19.883497,-2.364812,0
0,-0.6970967,-23.419054,-0.61177933,0
0,-8.408032,-1.9620763,12.2604885,0
0,9.910376,-8.693995,7.216147,0
0,3.7316144,-6.9750223,7.3393974,0
0,-15.638918,-5.260285,-11.898004,0
0,2.2682192,-4.330134,20.935139,0
0,14.303235,-7.811262,4.474952,0
0,-7.5319037,-12.731394,-13.282574,0
0,-3.9842763,-21.620466,-2.1076272,0
0,-1.3041834,-1.5212004,-23.984755,0
0,-0.7500125,6.4660587,-10.070708,0
0,-1.676433,-22.626347,-0.035165366,0
0,2.4917417,1.1356784,-17.872929,0
0,-7.176256,-0.50043064,-10.523184,0
0,-7.1937866,-0.7146033,-8.033767,0
0,-8.133923,-12.39989,-12.931871,0
0,7.795956,-7.9122005,7.2648926,0
0,11.02301,-2.1751173,-1.130754,0
0,8.739432,-10.595567,-14.388169,0
0,-18.918068,8.131335,8.8369055,0
0,-5.991346,-10.985364,9.7955885,0
0,10.81532,-15.349544,-6.357553,0
0,8.938615,8.540396,-2.6446426,0
0,8.042845,-18.801271,-2.8678553,0
0,10.981109,-8.743135,7.0408697,0
0,-2.7840316,-0.37546656,19.012867,0
0,-7.80199,-1.6291299,-5.4830604,0
0,4.0874267,-4.97966,19.405016,0
1,-3.5950484,-22.155657,-1.7970508,0
1,-21.114218,0.14893804,11.742376,0
0,-6.45791,-12.550749,10.799517,0
0,-8.167561,-1.3119713,-4.0334463,0
0,-8.774369,-1.2972597,-20.366812,0
0,-5.910239,-15.271875,11.977094,0
0,-20.39724,-11.755426,4.1986036,0
0,-1.239212,-1.2553927,20.352198,0
0,-19.90035,3.6170695,-8.315255,0
0,10.884097,7.0822506,1.817226,0
0,-19.239315,7.1022506,9.009991,0
0,11.292597,-12.455905,-9.205117,0
