,x,y,z,cluster
0,-1.348385,1.3241714,-2.8020918,0
0,0.39629456,-0.9649708,-1.2792085,0
0,2.5646288,-2.4953597,0.8749388,0
0,-0.6559687,-0.64468986,2.232649,0
0,0.4241844,-2.3355212,-1.4542756,0
0,2.5193734,-2.216853,1.2568191,0
0,-2.3065054,0.7036027,-1.2214444,0
0,1.1155258,-1.1718398,2.4211771,0
0,1.1626451,-3.147552,-1.0705829,0
0,0.47332507,-2.436781,-1.4472214,0
0,-1.665062,-0.30769333,1.4832314,0
0,-0.3759427,1.6200751,-3.5689487,0
0,-0.801417,3.5456603,1.4587152,0
0,0.79706186,-1.0388258,2.464539,0
0,-2.0716398,-0.099119864,0.9187114,0
0,2.1028311,-3.2366586,-0.27212948,0
0,-0.5434173,-0.68191606,2.2817383,0
0,0.4735467,-0.73299307,-1.193106,0
0,1.1627643,-1.150538,2.4176662,0
0,-2.3908505,0.55462694,-0.8061514,0
0,0.29440498,-0.89653623,2.4658775,0
0,0.75742775,0.33786598,-0.73663396,0
0,0.74841714,0.37715623,-0.7334471,0
0,1.9431971,-3.2904313,-0.4349955,0
0,2.164898,-3.1908267,-0.14703849,0
0,-2.3335502,0.15696295,0.22900634,0
0,2.347343,-1.9288707,1.5881637,0
0,-1.1438254,-0.5028798,1.9656037,0
0,-0.5551298,1.5819936,-3.4750195,0
0,1.272607,-3.2305934,-0.9028449,0
0,2.5017354,-2.880738,0.3733384,0
0,-1.2630213,-0.46821725,1.8847338,0
0,1.0036647,-3.1493437,-1.1840068,0
0,2.4764562,-2.1547189,1.3288828,0
0,0.41152602,-1.0865324,-1.3142145,0
0,0.7911626,1.1218551,-0.33206022,0
0,2.261563,-3.1403654,-0.062134676,0
0,0.33693543,-1.9434501,-1.483606,0
0,0.39869392,-2.2003222,-1.46529,0
0,-0.7365045,1.5287118,-3.3493533,0
0,-1.0613395,3.744205,1.6358993,0
0,-2.4553022,0.34048143,-0.25861987,0
0,-1.1236125,3.7832274,1.6841754,0
0,-1.5373378,-0.36929977,1.6212199,0
0,0.870153,-3.0825915,-1.2627131,0
0,0.8993854,-3.1258228,-1.218746,0
0,-0.8124868,-0.60224473,2.1555872,0
0,0.6537119,1.8108,0.074333474,0
0,-0.429024,1.6286855,-3.6202915,0
0,0.32035968,-1.6402227,-1.4260145,0
0,-2.2349045,0.046454113,0.52552867,0
0,0.09308557,2.7740796,0.7608213,0
0,1.8019081,-3.2482574,-0.5436,0
0,1.1165572,-1.1523856,2.4148579,0
0,-0.8279572,1.5028311,-3.2681565,0
0,0.8559114,-3.0694299,-1.274912,0
0,0.7863792,1.0633768,-0.36858553,0
0,0.32692364,-1.9647554,-1.4634087,0
0,0.6425742,-1.0028491,2.4681206,0
0,0.73594284,0.23421438,-0.7984151,0
0,0.76405334,0.4660381,-0.66612077,0
0,-0.105565555,-0.79579675,2.4001942,0
0,2.2295446,-3.1555777,-0.09888747,0
0,2.4799516,-2.9148443,0.3199693,0
0,-0.41233337,3.2356322,1.1545438,0
0,1.2963616,-1.2369479,2.34556,0
0,1.9351555,-3.313998,-0.43545228,0
0,-0.04400554,2.9124262,0.87695146,0
0,0.752058,0.3055358,-0.7607123,0
0,-1.8981695,1.0806941,-2.1703923,0
0,-0.77189493,1.5253369,-3.314412,0
0,0.76240975,0.43331298,-0.6934773,0
0,-1.5064787,1.254921,-2.623807,0
0,-2.3645573,0.61104,-0.9619714,0
0,-2.395649,0.54760784,-0.80283314,0
0,-0.13672078,2.9427025,0.91254866,0
0,2.3606606,-3.059094,0.06978071,0
0,1.0323898,-3.2226543,-1.1548162,0
0,0.47854888,2.211239,0.34288085,0
0,-1.1952652,3.8290775,1.7257189,0
0,2.553663,-2.3707674,1.0527802,0
0,0.70632917,1.6878278,-0.005772209,0
0,0.43395483,-2.3326044,-1.4545237,0
0,0.7672844,1.4046843,-0.17491972,0
0,2.1780236,-3.1980445,-0.17201793,0
0,0.79252857,-1.0472027,2.4644897,0
0,-2.4159896,0.45520008,-0.55779856,0
0,1.4336452,-1.3109994,2.303376,0
1,0.7738775,0.34176517,-0.7442217,0
1,-1.2130895,3.8497992,1.7314998,0
0,2.5339506,-2.285733,1.1701221,0
0,-2.4198513,0.39991787,-0.41748846,0
0,-2.1545,0.86852837,-1.6286427,0
0,2.4851956,-2.1603196,1.3297958,0
0,-1.5260849,-0.36545897,1.6303635,0
0,0.96534336,-1.2689114,2.44422,0
0,-0.79469717,3.5438805,1.4155236,0
0,0.55820084,-2.651711,-1.4159099,0
0,-1.2012597,3.8296204,1.7276669,0
0,0.6314853,1.8751009,0.11789716,0
0,-0.42588598,-0.7084054,2.3226023,0
0,-1.7415956,1.138985,-2.3218822,0
0,-2.147071,-0.039070275,0.7645531,0
0,0.508726,2.1505432,0.30135903,0
0,-2.3480172,0.6414181,-1.0426675,0
0,-0.29935724,3.1572897,1.0891933,0
0,0.7565538,1.4418265,-0.1500961,0
0,-0.30424985,1.6113527,-3.5385818,0
0,-2.1661184,0.8581082,-1.5979159,0
0,0.7425234,0.22628242,-0.79552513,0
0,0.47547027,2.213428,0.34007618,0
0,-1.936718,-0.1750503,1.131539,0
0,-0.555315,1.581853,-3.4924912,0
0,0.7784817,0.68367296,-0.56654626,0
0,-2.4029543,0.4942691,-0.6636077,0
0,-0.62411463,1.5626953,-3.4188077,0
0,0.39699036,-0.8523366,-1.233106,0
0,-1.4774984,1.2641665,-2.6440582,0
0,0.72719073,0.18093713,-0.82638943,0
0,-2.2246673,0.79955244,-1.4470621,0
0,2.5047777,-2.868424,0.38037786,0
0,-2.128385,0.88996536,-1.6824062,0
0,0.7680175,0.4070904,-0.7156239,0
0,-2.4175143,0.40397045,-0.4271724,0
0,-2.108306,-0.07211833,0.85057104,0
0,-2.4137397,0.47442135,-0.61638314,0
0,-1.8120753,1.1150315,-2.2600026,0
0,-1.141778,3.7961214,1.6946865,0
0,2.1460595,-1.7363161,1.8325435,0
0,-2.1145134,0.8956745,-1.7261871,0
0,0.36194536,-2.1189008,-1.4644883,0
0,-2.359886,0.21258222,0.0870582,0
0,-1.2703053,1.352824,-2.8749208,0
0,-2.402605,0.32963365,-0.23111187,0
0,0.8992289,-1.0750037,2.4537907,0
0,0.7529255,0.24252927,-0.78957427,0
0,-2.4187152,0.38018462,-0.36198038,0
0,0.88485956,-3.084398,-1.2534248,0
0,-1.1306298,3.7907927,1.6887133,0
0,0.35469612,-1.3429971,-1.3836215,0
0,-0.45005807,1.6360157,-3.615404,0
0,1.6907067,-3.2949274,-0.8760444,0
0,-2.1125402,-0.06896637,0.84340984,0
0,-0.7907722,3.5398815,1.4436234,0
0,-0.6517649,1.5591161,-3.4110591,0
