,x,y,z,cluster
0,3.144224,0.42718425,-3.5905056,0
0,1.6370769,-0.4884175,0.48624697,0
0,0.9405946,1.5482081,3.2681458,0
0,-2.9820304,-1.9236939,1.6217985,0
0,2.2119699,1.9940633,-0.21482065,0
0,0.9729688,0.8368237,3.5664678,0
0,0.28551665,0.39180842,-2.6305132,0
0,-1.139731,-1.7775519,3.6511524,0
0,1.6246865,3.7653713,0.40618724,0
0,2.2139559,2.1735044,-0.24075185,0
0,-2.8449256,-1.2620243,0.09419687,0
0,4.500374,0.11227075,-3.2754865,0
0,-3.1772268,1.8100047,-2.134782,0
0,-1.6537057,-1.8255838,3.402865,0
0,-2.30927,-0.7046505,-0.6191378,0
0,0.91019756,3.4630642,1.8802478,0
0,-2.9292624,-1.9121091,1.8279917,0
0,1.4712452,-1.1407217,0.53713167,0
0,-1.1140738,-1.7751572,3.6570475,0
0,-0.30335784,0.2901607,-2.2334366,0
0,-2.282609,-1.8214586,2.9345481,0
0,0.9688358,-3.1942735,-0.04569461,0
0,0.94963056,-3.2546427,-0.09467198,0
0,1.018225,3.6824408,1.5461106,0
0,0.8650497,3.30766,2.068673,0
0,-1.4786782,-0.17817116,-1.3418489,0
0,0.83276373,0.071935624,3.8201623,0
0,-3.054414,-1.8475509,0.98319525,0
0,4.305854,0.16999353,-3.3546922,0
0,1.5349873,3.7981849,0.55068606,0
0,0.8417112,2.3557873,2.8439293,0
0,-3.0441005,-1.7706333,0.78670174,0
0,1.7445943,3.7038445,0.21791962,0
0,0.95304775,0.6567499,3.63049,0
0,1.7017088,-0.24243459,0.4489604,0
0,0.6654769,-3.8050897,-0.9023908,0
0,0.83931917,3.1705258,2.2146215,0
0,2.0758924,1.1743227,0.0328881,0
0,2.185667,1.7590357,-0.15454608,0
0,4.0606604,0.22921154,-3.417631,0
0,-3.2227724,2.8019772,-0.2531355,0
0,-0.9925205,0.059857957,-1.721187,0
0,-3.1818724,3.0071886,0.4985339,0
0,-2.9124541,-1.3969024,0.23768952,0
0,1.882738,3.5378528,0.027628869,0
0,1.8035653,3.6532247,0.13104111,0
0,-3.0203106,-1.9172796,1.4060174,0
0,-0.076306164,-3.6658063,-2.4989724,0
0,4.6016865,0.076316796,-3.2210846,0
0,1.9553615,0.67854655,0.20177627,0
0,-1.7594388,-0.3396018,-1.1120913,0
0,-1.9288563,-1.3324465,-3.7416043,0
0,1.1672493,3.8238027,1.195741,0
0,-1.1520112,-1.7832851,3.6417804,0
0,3.9528952,0.25016987,-3.4383512,0
0,1.8957875,3.5115712,0.012205683,0
0,0.69660056,-3.764889,-0.8134213,0
0,2.086176,1.2169666,0.018713634,0
0,-1.875891,-1.8206093,3.2639818,0
0,1.0432557,-2.9370213,0.12095865,0
0,0.89702415,-3.39785,-0.2361728,0
0,-2.6519842,-1.8350819,2.4445758,0
0,0.84847945,3.2242968,2.155902,0
0,0.82649314,2.5208364,2.7379277,0
0,-2.8648803,0.60376066,-3.1911833,0
0,-0.87087107,-1.6936084,3.7469094,0
0,1.022389,3.6880357,1.5342572,0
0,-2.224093,-0.8094815,-3.6907656,0
0,0.98906744,-3.1259391,0.0030416434,0
