,x,y,z
0,0.41869733,0.19585031,-0.29050088
0,-0.28740487,-0.13551994,0.19938518
0,-0.046662938,-0.022538384,0.032332405
0,0.27222776,0.12712033,-0.1888972
0,-0.2369424,-0.11182934,0.1643592
0,-0.01067504,-0.005643862,0.007398089
0,0.39932343,0.18681045,-0.27709916
0,0.1562962,0.07270526,-0.10845673
0,-0.18184143,-0.085993804,0.12611227
0,-0.23214516,-0.10961557,0.16103442
0,0.32298037,0.15094794,-0.2241141
0,0.42269498,0.197762,-0.29329687
0,-0.35680616,-0.16811782,0.24751003
0,0.18451516,0.086005054,-0.12803756
0,0.34780663,0.16259108,-0.24137114
0,-0.1364353,-0.06471282,0.09465951
0,0.26494426,0.123718046,-0.18380779
0,-0.29716805,-0.14011411,0.20614415
0,0.1549592,0.07212426,-0.10759103
0,0.39107156,0.18289927,-0.27132887
0,0.21582769,0.100652404,-0.14976622
0,-0.32205015,-0.15179215,0.22341648
0,-0.322944,-0.15220714,0.22405437
0,-0.14825742,-0.070211306,0.102824815
0,-0.12836248,-0.06089504,0.08902163
0,0.3688147,0.17246376,-0.25591636
0,0.024158424,0.010715778,-0.016800059
0,0.29216677,0.13648988,-0.20277578
0,0.42206237,0.19744906,-0.29285005
0,-0.1795047,-0.08484227,0.124440566
0,-0.08298031,-0.039609134,0.0575511
0,0.29864442,0.13954039,-0.20727333
0,-0.18740469,-0.08860698,0.13001902
0,-0.0009526107,-0.0010658319,0.00056928466
0,-0.28262126,-0.13328683,0.19605401
0,-0.3310361,-0.15600944,0.22967431
0,-0.121568285,-0.057691723,0.08428847
0,-0.2534748,-0.11960745,0.17584014
0,-0.24328253,-0.11478041,0.16872787
0,0.42140004,0.1971452,-0.29238856
0,-0.35211143,-0.16592006,0.24429417
0,0.38001963,0.1777123,-0.2636611
0,-0.3441602,-0.16213743,0.23871526
0,0.31714314,0.14824387,-0.22009358
0,-0.19919184,-0.09412619,0.13818362
0,-0.19209675,-0.09077454,0.13324854
0,0.27945626,0.13051178,-0.19390607
0,-0.34286892,-0.16153999,0.23784232
0,0.42316198,0.19794317,-0.29363093
0,-0.26440045,-0.12476444,0.18342172
0,0.36313713,0.16981135,-0.25195926
0,-0.35342762,-0.16654019,0.24523972
0,-0.16085579,-0.076159105,0.11159056
0,0.15703769,0.073086895,-0.108998515
0,0.42098606,0.19696909,-0.2921083
0,-0.1999453,-0.0944596,0.13875806
0,-0.33010837,-0.15555687,0.22901751
0,-0.25260037,-0.119247325,0.17522761
0,0.19300279,0.08994642,-0.13394137
0,-0.3194532,-0.15055415,0.22162032
0,-0.3254659,-0.1533825,0.2257509
0,0.24049954,0.11223502,-0.16690229
0,-0.12408673,-0.058889423,0.08602868
0,-0.09127667,-0.043479133,0.063310966
0,-0.35624567,-0.16784756,0.24717106
0,0.14169724,0.06583491,-0.09832641
0,-0.14881022,-0.07047888,0.10320339
0,-0.3545376,-0.16700965,0.24591458
0,-0.3212402,-0.15140127,0.2228598
0,0.41336644,0.19337381,-0.28680676
0,0.4211993,0.19706014,-0.2922944
0,-0.3245009,-0.15292013,0.2250886
0,0.4177186,0.19542365,-0.28985974
0,0.39410442,0.18429855,-0.2734715
0,0.39089093,0.18283401,-0.2712291
0,-0.35465914,-0.16708851,0.24605237
0,-0.11299966,-0.05366684,0.078384556
0,-0.18567146,-0.087790325,0.12880065
0,-0.3478172,-0.16388547,0.24129577
0,-0.3127577,-0.14741771,0.21695696
0,-0.029773358,-0.014612384,0.020647138
0,-0.34067345,-0.16056904,0.23637302
0,-0.23722862,-0.111974806,0.16460164
0,-0.33614177,-0.15838891,0.23318674
0,-0.12909777,-0.061251853,0.089574195
0,0.18473205,0.08605404,-0.128183
0,0.38608468,0.18056089,-0.26791006
0,0.13041003,0.060571164,-0.09052173
1,-0.32236797,-0.151919,0.22364165
1,-0.27382144,-0.12911943,0.18992239
0,-0.01954658,-0.009796016,0.013518802
0,0.38308206,0.17918444,-0.2658179
0,0.4062888,0.1900584,-0.28194207
