,x,y,z
0,10.98395,1.9115561,-3.380292
0,-5.2445264,-0.7177272,2.455647
0,-0.11821583,-0.09343502,-0.03864697
0,4.5151434,0.69031405,-1.5286978
0,-3.936424,-0.5863672,1.6582243
0,0.36038637,-0.021892158,-0.20666414
0,8.895476,1.4540324,-2.906348
0,2.5121558,0.33830267,-0.82395923
0,-2.5430295,-0.5207187,1.0916384
0,-3.8165345,-0.57527703,1.593431
0,5.7744513,0.91855526,-1.932492
0,11.982158,1.9593437,-3.5007648
0,-10.568113,-1.3106427,4.7090683
0,2.8959188,0.39333242,-1.1420481
0,6.522939,1.0516042,-2.1757548
0,-1.6208272,-0.26623875,0.59013265
0,4.3431573,0.6594722,-1.4742386
0,-5.573677,-0.74500936,2.6748028
0,2.4633727,0.3211125,-0.9290612
0,8.378281,1.4375436,-2.8290267
0,3.440543,0.49655277,-1.1943072
0,-6.510648,-0.76677173,3.5273352
0,-6.549253,-0.8480721,3.5812926
0,-1.916596,-0.20094049,0.57999504
0,-1.4707197,-0.34408838,0.45956528
0,7.3173695,1.194999,-2.4295564
0,0.8008954,0.048088208,-0.35922515
0,4.9788756,0.77538466,-1.6762992
0,11.78445,1.5522672,-3.715474
0,-2.580565,-0.5672366,0.8516607
0,-0.662424,-0.16894087,0.16591777
0,5.1296005,0.8019228,-1.724416
0,-2.7913861,-0.45112756,0.92113274
0,0.4782446,-0.0032330193,-0.24975197
0,-5.10252,-0.7070081,2.3631258
0,-7.13523,-0.7385309,3.751892
0,-1.3566611,-0.2667637,0.41093847
0,-4.3510876,-0.63533515,1.8951206
0,-4.094096,-0.6064811,1.7446983
0,11.493974,2.047897,-3.858365
0,-10.9337635,-1.488783,3.812284
0,7.795681,1.256128,-2.689942
0,-10.9447155,-1.5421498,3.4045024
0,5.602416,0.8872278,-1.8773597
0,-3.0367992,-0.46893328,1.1427903
0,-2.819502,-0.4546725,1.1683557
0,4.691375,0.7228667,-1.5841045
0,-7.979115,-0.95168334,4.3769217
0,12.045833,1.9471825,-3.867202
0,-4.6278257,-0.6621627,2.062535
0,7.085747,1.152982,-2.3700235
0,-9.29472,-1.052321,5.0417967
0,-2.2222147,-0.41952744,0.5470994
0,2.4943151,0.32788476,-0.93615276
0,11.532914,1.9154971,-3.307329
0,-3.03118,-0.5273649,1.2020035
0,-7.0753927,-0.6998079,3.7321656
0,-4.3318806,-0.6318561,1.8859309
0,3.058803,0.43019214,-1.0840967
0,-6.4483514,-0.7756549,3.2823577
0,-6.883955,-1.0061679,3.395909
0,3.8743227,0.57549876,-1.3218036
0,-1.3912456,-0.30963665,0.4335955
0,-0.81343216,-0.19867003,0.21803227
0,-10.093173,-1.1925005,4.996716
0,2.2719681,0.28910524,-0.87193406
0,-1.9645832,-0.19763485,0.49756876
0,-9.510354,-1.0842506,5.07419
0,-6.64078,-0.90025175,3.2108104
0,10.147865,1.6464634,-3.2855008
0,11.57252,2.0121098,-3.3425574
0,-6.760005,-0.60614526,3.5002694
0,10.8214035,1.5419712,-3.501557
0,8.575232,1.3906726,-2.8354216
0,8.397464,1.3230202,-2.7925377
0,-9.557035,-1.0915741,5.0786333
0,-1.2030354,-0.23229364,0.3531286
0,-2.7708623,-0.3430396,0.8747695
0,-8.477522,-0.96565086,4.707361
0,-10.657437,-1.6121682,2.4416335
0,0.10640082,-0.06177602,-0.119106464
0,-7.7945757,-0.9123055,4.2460303
0,-3.9434466,-0.59367526,1.6628252
0,-7.4131594,-0.9824468,4.0261188
0,-1.4993867,-0.26996538,0.4729656
0,2.948184,0.40556392,-0.9477884
0,8.158653,1.3386254,-2.6047037
0,2.1309595,0.26737517,-0.78902763
1,-6.609474,-1.0787712,3.3878717
1,-10.555404,-1.6300776,2.1577284
0,0.24817477,-0.039442785,-0.16807644
0,7.9536448,1.3031502,-2.7236881
0,9.426956,1.5354156,-3.061733
0,0.4589503,-0.006722214,-0.24210636
0,5.5942206,0.88568956,-1.8752856
0,2.7069578,0.3661739,-1.0037699
0,-10.533993,-1.3011508,4.741904
0,-3.566238,-0.55197406,1.4621923
0,-10.639995,-1.6155834,2.3905413
0,-8.071096,-0.92851126,4.43007
0,4.183032,0.6309387,-1.4218973
0,10.389629,1.6722368,-3.3780968
0,6.8000164,1.1006258,-2.2617948
0,-8.409371,-0.95973897,4.6621656
0,8.668854,1.412303,-2.8615763
0,-9.924372,-1.1580036,5.042682
0,-7.491234,-0.9558828,4.0076814
0,11.869065,2.098068,-3.6666453
0,9.380586,1.5309937,-3.0628507
0,-6.464832,-0.87810427,3.2540207
0,-8.480264,-0.962709,4.7063828
0,6.177552,0.99137914,-2.0661829
0,11.831027,1.5640035,-3.7075162
0,-7.0211406,-0.95150775,3.4598427
0,8.271428,1.346773,-2.6535144
0,11.649212,1.6516185,-3.8836005
0,-5.395801,-0.72979593,2.5569444
0,10.830551,1.8121374,-3.3693388
0,-6.3983,-0.79821897,3.226069
0,9.16656,1.4974724,-2.9914632
0,-0.6523713,-0.17725107,0.15949994
0,9.506596,1.5487123,-3.0972419
0,-6.609501,-0.8146878,3.632962
0,8.0466175,1.2992977,-2.4795036
0,6.6430225,1.0742587,-2.2140787
0,8.172305,1.351156,-2.7712317
0,10.291927,1.6673206,-3.3336265
0,-10.922295,-1.555284,3.2683628
0,1.1800144,0.10986351,-0.48096117
0,9.581386,1.5625063,-3.1117945
0,-4.1870847,-0.61634326,1.7963479
0,7.4635706,1.2309235,-2.4264147
0,11.03791,1.9407786,-3.6696875
0,7.7726784,1.2485955,-2.6786215
0,2.812733,0.39046723,-0.9709631
0,-6.487649,-0.7181272,3.2519345
0,7.970773,1.3047129,-2.4771888
0,-2.9836237,-0.46833277,1.1544814
0,-10.937298,-1.547711,3.349806
0,-4.841997,-0.6809061,2.196291
0,12.068327,1.7764257,-3.795348
0,-2.2228446,-0.48581162,1.0233998
0,6.6516833,1.0745665,-2.2223868
0,-10.546154,-1.3043255,4.731177
0,11.603332,1.9370376,-3.9483097
0,-3.1609132,-0.50187707,1.2483054
0,-5.332795,-0.72598726,2.5154867
0,4.3445263,0.66016465,-1.4695581
0,-10.650433,-1.6135274,2.4212947
0,1.5191379,0.16545935,-0.59086215
0,0.056921173,-0.0671457,-0.101384655
