,x,y,z,cluster
0,4.3623924,0.57377684,-29.39602,0
0,-27.546942,-3.2675176,-8.272262,0
0,-5.2839336,-18.057177,7.5757914,0
0,-14.095386,-5.195423,22.675022,0
0,-4.525888,-30.641611,-1.15656,0
0,-6.4216824,-18.177967,17.677593,0
0,-16.755394,1.8971027,-9.334583,0
0,8.163369,-2.5201342,-3.1913555,0
0,14.254118,-14.771285,13.428752,0
0,-2.6422114,-30.890007,1.4149492,0
0,-19.165138,-15.851908,1.2252136,0
0,-10.969395,9.098315,12.3380575,0
0,-15.625801,-4.7626915,-5.1017494,0
0,16.747782,-3.7781477,-6.399289,0
0,-14.174676,-4.6912384,8.513361,0
0,6.084922,-15.851324,-9.44455,0
0,-12.243278,-1.8978107,23.953655,0
0,-32.012356,2.8012981,-5.352746,0
0,8.46435,-2.1124113,-6.6467047,0
0,-23.201982,13.967726,-8.468549,0
0,1.4222417,4.0303483,30.991362,0
0,3.2390754,-11.055266,28.823845,0
0,3.1463163,-9.4220915,29.475534,0
0,24.495705,-16.841412,3.432309,0
0,3.3018289,-15.622031,-11.272312,0
0,-17.690264,8.05015,4.0014715,0
0,2.6532307,-21.557005,13.568714,0
0,-19.018614,-11.611936,16.07318,0
0,-8.996815,13.515328,6.92258,0
0,14.618474,-14.102909,14.011202,0
0,-6.923707,-10.616527,-1.0656401,0
0,-19.138353,-17.252375,13.164133,0
0,13.519451,-17.94365,14.463567,0
0,-3.608552,-21.175402,18.735312,0
0,-24.778316,-7.356031,-10.815174,0
0,-5.450331,-9.022421,22.314295,0
0,0.51166636,-11.591225,-11.808046,0
0,-10.22339,-23.748627,-5.194725,0
0,-6.105812,-28.662426,-4.270491,0
0,1.4225037,11.577239,-23.981714,0
0,1.9531119,24.399166,-5.112484,0
0,-26.461594,13.406208,1.7278365,0
0,17.422674,23.937021,-7.7991085,0
0,-20.533524,-20.554432,2.2514281,0
0,13.603566,-25.03236,7.8842034,0
0,14.2841835,-18.760284,10.96651,0
0,-16.505707,-7.7967525,20.771828,0
0,-9.192755,-1.6482589,-0.3487105,0
0,-13.792953,3.80698,14.63969,0
0,-17.600418,-20.651865,-6.205305,0
0,-16.17763,4.6214733,5.2140403,0
0,-17.726337,-2.5003939,-22.527914,0
0,22.94904,-13.440321,9.746071,0
0,8.893187,-2.3859317,-6.3365254,0
0,-0.16766033,10.724204,-25.29888,0
0,13.819788,-22.43065,6.65938,0
0,-5.7348595,-9.073815,23.653784,0
0,-9.769126,-23.969984,-5.239488,0
0,8.099176,3.5484514,32.572372,0
0,2.6522996,-13.642254,26.676437,0
0,-0.33123234,-5.6693883,29.734663,0
0,-5.5496078,4.2974963,25.45006,0
0,0.9055699,-12.203185,-12.020141,0
0,-4.386816,-6.2420497,-5.600067,0
0,-12.89168,-19.589014,-17.433872,0
0,5.560073,0.035724714,-7.356985,0
0,24.161148,-16.846134,3.8343513,0
0,-12.143625,-3.4429572,-26.693254,0
0,5.49735,-10.2659025,27.671803,0
0,3.3104084,-11.793042,-20.636003,0
0,0.020948268,11.0394745,-24.444609,0
0,0.4644894,-8.794117,31.278177,0
0,9.061593,-2.8668835,-28.693823,0
0,-21.422033,5.77394,-5.7449174,0
0,-23.039324,12.933336,-8.145884,0
0,-11.018112,-4.32069,-27.57399,0
0,0.5284087,-8.9308815,-9.969626,0
0,13.506754,-17.21969,14.767772,0
0,-9.687119,8.160559,-9.872433,0
0,-4.6453056,16.287537,24.570915,0
0,-7.8384366,-17.440678,12.257375,0
0,-7.9429746,-3.8505495,4.7891316,0
0,-2.962137,-31.19418,-2.347425,0
0,-6.0960755,-0.17793372,15.875462,0
0,3.314519,-15.946425,-11.15277,0
0,16.85719,-3.9566674,-5.61555,0
0,-26.389914,12.309819,-3.6625266,0
0,1.6484911,2.0412748,-3.141583,0
1,4.575324,-9.600434,28.508781,0
1,-22.878162,7.9997644,15.635988,0
0,-7.242775,-16.882523,15.197215,0
0,-26.631367,13.91929,-1.2302463,0
0,-2.1165662,0.8742571,-12.306463,0
0,-4.0892935,-18.463009,18.390682,0
0,-20.27323,-21.002005,2.9934523,0
0,12.764607,-3.6599016,-4.8726773,0
0,-14.878006,-5.694708,-6.67718,0
0,1.3109264,-29.98208,6.62271,0
0,-5.905809,15.750639,23.111425,0
0,-8.886113,0.3833417,-1.5100942,0
0,-10.3176985,1.2416614,25.772171,0
0,8.825062,-11.136516,-23.763681,0
0,-15.093647,-0.89958143,6.869546,0
0,-8.737362,6.997417,-7.6596217,0
0,-18.80133,5.466145,-6.792071,0
0,-13.017337,-14.918945,-22.278605,0
0,-6.9312215,-0.24612787,14.592421,0
0,-11.121066,9.780774,10.277402,0
0,-5.1905146,-0.68650347,-10.172439,0
0,3.3587499,-14.383077,25.761633,0
0,-9.981395,8.083555,-9.689461,0
0,-15.769865,-10.195827,7.4944973,0
0,-11.3363495,13.41751,6.7794194,0
0,-4.4258394,-6.8851776,27.475805,0
0,-24.869335,12.631138,-5.4207873,0
0,4.6848087,14.113164,-20.869246,0
0,-29.067532,-0.0073738107,-7.303283,0
0,8.691419,-2.4995544,-29.588629,0
0,1.7484565,-14.342588,26.36699,0
0,-9.9569025,-0.17981716,-9.835469,0
0,-7.37641,-10.763767,-1.1020107,0
0,-3.1991534,-1.2327538,-10.043062,0
0,1.6035748,-8.144519,30.45049,0
0,-28.546328,11.744757,-1.1466333,0
0,-16.770315,-2.7176225,9.078237,0
0,-25.158651,14.649153,-4.261508,0
0,6.3834558,-12.655461,-22.208246,0
0,22.72483,20.160921,-2.7440252,0
0,1.391895,-12.834409,10.76637,0
0,0.6154144,-0.5030278,-13.02764,0
0,-8.401247,-26.872942,-5.453933,0
0,-21.431282,8.222872,2.666787,0
0,2.6098185,2.4882994,-31.824627,0
0,-26.298576,13.346427,2.0046809,0
0,15.157437,-4.1949663,-3.546473,0
0,2.6581628,-13.4474535,26.850225,0
0,-28.554321,11.761973,-0.13477637,0
0,14.125371,-23.24901,8.055307,0
0,19.747196,21.922905,-6.220133,0
0,-22.75967,-15.837232,-8.265709,0
0,-13.4309225,4.20265,14.143927,0
0,19.204502,-11.007505,13.558347,0
0,-16.834194,-2.7499669,9.129311,0
0,-15.150178,-5.275523,-6.1688385,0
0,4.5493913,13.305048,-21.382257,0
0,10.99161,-25.95919,6.173945,0
0,-28.6208,-0.6990223,-8.884511,0
0,-11.723783,-1.6429645,23.563482,0
0,-5.1425834,16.059807,23.94574,0
0,-1.8111169,-9.243779,6.1423182,0
0,-8.656449,-18.703531,10.859144,0
0,-14.198864,-4.7248306,8.537561,0
0,-3.5972114,-21.501633,18.737476,0
0,-21.437855,8.295093,2.7445066,0
0,2.131563,-14.68852,11.0422535,0
0,3.216974,12.335192,-21.980639,0
0,23.622173,-13.194695,8.408675,0
0,3.2451136,3.7236671,-31.69424,0
0,3.8268268,-15.892953,-10.908827,0
0,-10.487882,-5.469964,-27.904299,0
0,-1.5863141,0.86399996,-12.653908,0
0,-19.136852,-21.556047,-6.634684,0
0,-22.483799,2.4132416,-17.108448,0
0,14.260673,-20.03545,11.875142,0
0,-7.4547276,3.2741246,-3.2300625,0
0,-18.882381,-21.066673,8.549218,0
0,-15.197643,-11.728223,4.6188555,0
0,-8.767903,1.1327188,-1.9124393,0
0,-17.661482,-20.108334,-6.257437,0
0,25.315617,-14.155765,5.4175386,0
0,-24.842337,14.508317,-4.8523846,0
0,-11.011567,-15.482158,-12.001103,0
0,2.4974627,-7.33969,29.707218,0
0,10.676592,-7.886147,-27.232172,0
0,25.261421,-14.628705,4.995484,0
0,-13.566654,-17.109585,-20.651134,0
0,-22.63406,0.7242975,-18.049234,0
0,-19.738167,19.784853,9.368753,0
0,-3.496643,-1.3953291,17.911892,0
0,-17.459955,-13.056055,4.41798,0
0,3.8242152,-10.455098,28.659214,0
0,-21.350697,-16.746944,-7.810818,0
0,-16.171766,4.5473437,5.260884,0
0,-19.97897,-0.84341764,17.294352,0
0,-7.6177406,-25.379444,-5.450483,0
0,-20.18038,-16.402737,3.1129615,0
0,-19.720915,5.9203568,-15.909228,0
0,-12.83049,-9.586467,-9.7072,0
0,-18.393188,-3.2482479,-21.584164,0
0,-0.29105735,8.96633,-28.586384,0
0,-21.87156,8.401445,2.7285829,0
0,-9.705324,8.248069,-10.076528,0
0,17.107302,-12.121368,14.673067,0
0,-6.981906,-11.178635,-0.76839864,0
0,-8.534721,14.923946,21.104692,0
