,x,y,z
0,8.861242,3.2637637,5.045656
0,-5.260102,-2.244131,0.3270881
0,-2.3305821,0.8471992,-7.5710497
0,3.0412207,3.5977259,-4.1370883
0,-5.264125,-1.7664378,-1.8481613
0,-1.7319971,1.284574,-7.8330975
0,6.2474337,2.755394,2.5194988
0,1.3498112,2.9976351,-7.186544
0,-4.8843026,-1.2523078,-4.410312
0,-5.2469745,-1.7135388,-2.049917
0,3.6879218,3.3877938,-2.0835423
0,10.36627,3.5492206,6.4417
0,-7.476063,-5.079315,9.314768
0,1.5279775,3.5198004,-6.477631
0,4.072285,3.1488914,-0.94900703
0,-4.1455336,-0.44989273,-6.0838275
0,2.9352584,3.611025,-4.425734
0,-5.2265906,-2.3480859,0.87508535
0,1.0528096,3.2372901,-7.02557
0,5.5192776,2.7413375,2.0030546
0,2.16599,3.5491865,-5.890951
0,-5.3358054,-2.853878,2.957361
0,-5.2472534,-2.9786916,3.067959
0,-4.3683114,-0.5882615,-5.705697
0,-3.8797796,-0.3461001,-6.28996
0,4.572039,2.9010282,0.2897515
0,-1.1787152,1.6709869,-7.875132
0,3.250585,3.6778312,-3.349794
0,10.180605,3.8776982,6.0041738
0,-4.773685,-1.1537765,-4.4715147
0,-2.9766865,0.3811943,-7.1580815
0,3.34893,3.6247296,-3.1217976
0,-4.864422,-1.1071801,-4.1097116
0,-1.6028898,1.3867943,-7.886827
0,-5.278261,-2.1992571,0.08570167
0,-5.1074033,-2.9735363,4.085427
0,-3.7940087,-0.19070005,-6.453174
0,-5.306913,-1.9218323,-1.2088009
0,-5.2832394,-1.8255169,-1.6068368
0,10.044264,3.3574286,5.6185637
0,-8.582573,-5.5693874,8.771706
0,4.887913,2.826737,1.1792595
0,-8.921899,-5.6891565,8.3646145
0,3.5619137,3.5416894,-2.358481
0,-5.04129,-1.2517262,-3.6178365
0,-5.069797,-1.3283741,-3.9729042
0,3.1546504,3.6228755,-3.8338726
0,-5.240489,-3.4965537,5.9508843
0,10.821863,3.5576124,6.2051716
0,-5.3111978,-2.024928,-0.73928076
0,4.3879213,2.9692748,-0.06171348
0,-5.987853,-4.2529745,8.126839
0,-4.514877,-0.7316668,-5.194295
0,1.0884132,3.2107341,-6.968269
0,9.609505,3.5629892,5.776284
0,-5.0332923,-1.3700622,-3.5776782
0,-5.117554,-2.933856,3.972591
0,-5.298108,-1.9140017,-1.2325726
0,1.8051635,3.4153342,-6.3956013
0,-5.1514726,-2.6727788,2.6553206
0,-4.8601437,-2.8242033,3.4373517
0,2.5606184,3.5824533,-5.148905
0,-3.8020236,-0.26071,-6.395729
0,-3.178009,0.22975087,-7.003076
0,-6.7373214,-4.7084484,9.03334
0,0.78164124,3.0468276,-7.174813
0,-4.41505,-0.47298822,-5.668095
0,-6.157907,-4.367317,8.399165
0,-4.8324366,-2.5887477,2.9092956
0,7.744121,3.0682998,3.9608188
0,9.642626,3.4203072,5.974494
0,-5.2996254,-2.6088848,3.355621
0,8.62414,3.3667789,4.7264953
0,5.8317394,2.730911,2.11633
0,5.6171026,2.7305133,1.8907456
0,-6.196445,-4.391349,8.453105
0,-3.6253986,-0.06432101,-6.638952
0,-4.9399314,-0.9448476,-4.1698647
0,-5.4589915,-3.7965984,6.8717546
0,-9.232824,-5.7447343,7.1063623
0,-2.0382128,1.0618339,-7.709687
0,-5.186501,-3.393825,5.5893645
0,-5.2626214,-1.7665634,-1.8495982
0,-5.120907,-3.1955447,4.860028
0,-3.965104,-0.31813556,-6.2567534
0,1.7947127,3.404813,-6.756164
0,5.381964,2.7141905,1.4651457
0,0.69494826,2.8876722,-7.3527236
1,-4.729624,-2.948047,2.9776525
1,-9.27358,-5.742476,6.670647
0,-1.874384,1.1814351,-7.7968335
0,5.090108,2.81102,1.39212
0,6.8549476,2.8522317,3.128299
