,x,y,z
0,0.35487393,0.47648832,-1.2564738
0,-1.9716351,1.2766069,2.099403
0,-4.8545322,1.799213,-0.041312486
0,2.0959606,-0.51854044,2.941134
0,-1.8964516,1.3429623,-0.3239807
0,-4.7529316,1.4206868,-0.31028542
0,0.9693977,3.27221,0.65031534
0,0.10421447,-4.3353314,0.252709
0,-1.4578844,-1.0988264,-3.7960696
0,-1.9261059,1.3758525,-0.35503852
0,0.4089126,-1.1458124,1.8919114
0,-2.287365,-1.7121489,3.8728893
0,3.3785818,-1.8985192,-1.3303522
0,0.8035939,-4.2208443,1.1415526
0,-0.28425446,-1.3780111,1.371018
0,0.004511159,-2.590209,-3.4624922
0,2.2412472,-0.45653328,3.047165
0,-2.053511,1.3277706,2.151284
0,0.13954191,-4.2998962,0.28309393
0,0.14327303,4.638366,-0.1719697
0,0.9668431,-4.2108636,1.3375653
0,2.6538918,2.2581155,-2.395426
0,2.6128643,2.2788887,-2.3317554
0,-0.37926316,-2.24527,-3.5815995
0,0.28934497,-2.820707,-3.4187617
0,-1.4411285,4.033585,2.248558
0,-4.615561,0.9887477,-0.6558189
0,1.4721879,-0.7841406,2.5084527
0,-2.1952994,-1.6548876,3.5101514
0,-1.4056529,-1.1279247,-3.7997425
0,1.0174978,-3.3620105,-3.347547
0,1.4532309,-0.80739623,2.3146105
0,-1.6690488,-0.8206645,-3.7942526
0,-4.7510567,1.4603902,-0.28132457
0,-2.0397844,1.2565923,1.8013725
0,3.4120371,1.9061842,-1.3082191
0,0.21924777,-2.7576163,-3.3977516
0,-1.9503142,1.1898736,0.3431623
0,-2.0109982,1.3380526,-0.17509568
0,-2.1679807,-1.6603124,3.4551678
0,3.5891864,-2.4054954,-0.5110946
0,-0.11940063,4.9209538,-0.34834933
0,3.6573846,-2.478423,-0.31900215
0,0.4724549,-1.0704182,2.020115
0,-1.8480511,-0.5902881,-3.8588173
0,-1.8450139,-0.5937256,-3.851838
0,1.9671521,-0.56166375,2.8485384
0,4.198894,1.2013942,0.08084443
0,-2.2816715,-1.7289773,3.9474134
0,-1.9701792,1.141254,0.6648554
0,-1.4430404,4.0162673,2.2516253
0,-3.4176853,-3.2666943,0.3867308
0,-0.9186693,-1.7118008,-3.715194
0,0.1502908,-4.3206754,0.31037453
0,0.08702035,-0.44006768,-1.2623636
0,-1.8165824,-0.6309176,-3.841643
0,3.3904035,1.8036641,-1.3513373
0,-2.308373,1.2760739,0.16343372
0,0.83040816,-4.2088013,1.1718698
0,2.596664,2.2747297,-2.4339042
0,2.8786378,2.1928232,-2.0569067
0,2.3656044,-0.43662906,3.0859637
0,0.18287885,-2.7649717,-3.4261563
0,1.010301,-3.3339067,-3.2740104
0,3.1499462,-1.5208333,-2.0943325
0,0.11800923,-4.2969475,0.26223013
0,-0.4092064,-2.2200513,-3.5682113
0,-3.4264846,-3.3520203,0.43152255
0,2.6814382,2.2365606,-2.3031433
0,0.96047497,2.0773509,0.33002973
0,-0.0035078607,-0.4495975,-1.262029
0,2.6645873,2.2413614,-2.378661
0,0.42934114,0.59572405,-1.2135863
0,0.46445164,4.258546,0.101677306
0,0.42802972,4.307104,0.07104134
0,-3.4317806,-3.3564804,0.43401128
0,0.30568328,-2.8411415,-3.4295845
0,-1.6572777,-0.83376646,-3.8775313
0,4.5309677,0.87083423,0.69203854
0,0.6570462,1.2207434,5.1419907
0,-4.7688255,1.5182271,-0.19758883
0,4.0140514,1.3644699,-0.2574547
0,-1.9076186,1.3604059,-0.41217518
0,3.7687767,1.5926582,-0.7359391
0,0.14043899,-2.7009091,-3.4741144
0,0.3326684,-4.298867,0.68437743
0,0.07659255,4.564668,-0.22992024
0,0.09317571,-4.3104925,0.23760901
1,2.6547256,2.2634518,-2.385752
1,0.6677886,1.2014339,5.137586
0,-4.756328,1.4937867,-0.26950946
0,-0.078991465,4.9193273,-0.34054
0,1.0369473,2.9503515,0.6682723
0,-4.717901,1.3539374,-0.35625082
0,0.80862105,-1.0509315,2.0050676
0,0.25142956,-4.28095,0.34937644
0,3.3526168,-1.9349029,-1.3930424
0,-1.9175873,1.3304605,-0.49733052
0,0.6680813,1.199081,5.1290402
0,4.3154607,1.1030445,0.268187
0,2.2380922,-0.45212123,3.0666697
0,0.94170505,1.9233997,0.2554273
0,-0.28838572,-1.3865964,1.3618338
0,4.477905,0.8855961,0.6664342
0,0.48590255,4.2134147,0.12641042
0,3.1269524,-1.4620428,-2.1649103
0,3.8203356,1.5797626,-0.69576406
0,-2.2457557,-1.7086179,3.839572
0,1.0289881,3.0450356,0.6879311
