,x,y,z
0,-17.350832,-9.079936,-20.721832
0,-4.9698086,15.393402,-9.219042
0,-5.8252196,-6.642175,-29.096943
0,-2.0022085,14.686558,22.86721
0,-15.964814,-1.4952086,19.833904
0,3.3083153,-12.891561,-21.65414
0,12.130649,15.647335,-14.628169
0,-7.963494,-8.408878,5.7350564
0,15.70412,-22.05711,5.285756
0,-15.762821,-2.4362283,23.328838
0,14.740325,-4.38453,26.365402
0,-10.92562,0.57585025,-16.48969
0,9.488201,-3.4654274,-11.849819
0,-10.274236,-21.954872,-3.9013097
0,27.858814,2.2105012,21.58818
0,8.346485,-4.380128,-0.6676127
0,-6.653339,16.545858,19.722012
0,-7.48389,21.42772,-6.985361
0,-5.2715316,-17.55112,-30.598133
0,30.51873,14.028949,-20.45452
0,-9.38007,-26.552624,4.0445056
0,-22.143,3.4186475,-8.9819565
0,-29.042128,0.19893202,9.131252
0,4.6853967,-4.6848674,6.289364
0,12.462536,-10.414662,0.5757185
0,30.38952,2.4543877,1.889445
0,5.619392,-22.156603,-16.09693
0,-2.228173,-1.2997183,20.134964
0,-14.2845545,-8.3779125,19.221804
0,17.598473,-20.366268,3.9117556
0,21.888983,-2.3919482,11.59655
0,0.96928674,1.5807145,23.226585
0,13.115906,-23.969742,-0.43891686
0,38.47142,-17.714512,-19.484587
0,-10.420394,11.91959,-8.103351
0,22.059114,-37.10093,13.302175
0,14.790028,-5.3621225,-0.74418557
0,-18.62114,-2.8213036,4.7478895
0,-16.829412,-0.28388733,16.512583
0,-18.782825,20.761412,5.6161113
0,21.5558,-8.74293,-13.619589
0,27.775871,16.952824,-4.0149765
0,28.052147,-12.910665,-9.600804
0,8.46309,-6.812078,33.896328
0,4.0971293,-22.31595,8.224428
0,5.7522345,-18.204704,0.94542223
0,1.836422,14.70569,23.245287
0,-4.874401,23.476141,11.280412
0,-5.0172505,3.963158,-16.025703
0,-14.136277,-0.99749565,0.3358935
0,52.908836,20.903639,-22.931509
0,-21.076069,-30.963242,31.00909
0,8.083076,3.0702703,11.317884
0,-10.181456,-16.368435,3.2585924
0,-24.483208,-12.436676,13.731244
0,5.8410873,-25.891245,0.8120917
0,-29.598066,21.64948,13.257342
0,0.23553918,12.940617,-15.05297
0,-12.749982,-23.7292,-5.550213
0,-46.885002,-53.470387,-4.5858574
0,-25.336292,14.335388,-3.501907
0,-16.3655,13.502858,20.785635
0,14.128946,-9.81098,-3.555084
0,-180.54199,88.360466,-1.331949
0,0.83209866,0.4035104,-26.145166
0,-7.694448,-12.116829,-10.242093
0,3.2100692,-4.577882,9.2806
0,-25.564293,-16.649635,2.547482
0,-28.52901,11.932735,-10.882079
0,10.918964,7.7293305,3.0249493
0,-21.534172,-11.407451,11.799734
0,-1.5973167,-25.524384,-9.321475
0,-23.198643,-16.121319,-17.623978
0,12.979443,15.350298,-24.10531
0,15.196945,13.145497,-24.815245
0,-24.222792,-15.985589,-0.21217576
0,17.343893,-3.885144,1.0075874
0,15.15032,-22.88664,-2.054498
0,-5.466387,3.413068,9.293995
0,2.164914,33.07361,-8.7200165
0,-0.5097651,-10.827611,-23.994223
0,2.1539202,27.33718,10.347668
0,-20.409159,-0.11567198,24.961658
0,5.138364,8.178451,7.8369555
0,11.574124,-5.0019493,-0.72337174
0,12.632417,1.9941,-30.331753
0,23.399553,8.549058,-14.865479
0,-7.4286823,-8.48951,-7.9612803
1,-31.49735,-1.1917093,-9.266759
1,1.6340109,25.351032,-15.998408
0,0.32240394,-10.19707,-20.959023
0,24.632578,14.207164,-8.308944
0,6.1597075,14.919063,-3.8460016
0,5.415317,-14.169356,-20.18143
0,-142.29663,7.6460023,-77.467545
0,-7.9391503,-15.89292,0.22579911
0,22.910517,-60.366375,14.650629
0,-14.234111,-4.548702,26.891483
0,2.499316,31.787024,-12.1079235
0,-4.592524,19.429947,10.397413
0,-11.946444,14.133288,22.336634
0,-0.6004595,-5.4732285,-12.0947075
0,30.861994,2.1865244,18.998508
0,-4.97631,7.0644774,8.758288
0,12.914587,16.55171,-21.433928
0,-1.3568213,2.4600708,-36.074097
0,6.0815077,22.72971,4.9444394
0,-12.490213,2.113813,-19.858383
0,10.959833,9.240826,-6.898403
0,-26.679283,12.209186,-15.528168
0,30.11413,0.7226871,-14.076438
0,16.142437,3.911214,21.431274
0,-27.66999,11.667368,8.567795
0,12.304378,20.282476,18.130817
0,22.538456,9.69399,-17.707659
0,-19.737072,13.887121,7.899311
0,-5.265718,18.681536,-8.154481
0,-16.681442,-11.834294,-19.018038
0,-23.234842,13.557967,-18.807653
0,12.901832,12.29249,-9.235891
0,15.680799,-1.6858618,11.700217
0,8.235892,9.461606,-5.8239245
0,-28.785757,6.057768,-5.7589984
0,-12.738037,37.167885,5.6189747
0,21.912231,7.140215,21.340036
0,27.156946,13.942296,-14.987728
0,-7.6929746,13.677567,2.961654
0,31.263327,-12.581965,-11.94967
0,15.094061,85.60187,-44.152046
0,6.8337893,11.936854,-3.135169
0,-18.338999,2.5323913,14.377731
0,27.480568,-3.7481146,1.8552554
0,-21.287947,-6.2053175,-23.812262
0,26.061651,14.395347,-2.2837343
0,-5.3513656,-13.992107,0.95729727
0,-20.4598,14.922011,-21.18038
0,22.168911,5.6568413,-9.002419
0,3.5749333,-21.213762,5.3044505
0,28.690928,-14.773322,-12.232265
0,-7.267123,5.9345217,-1.8520535
0,-7.2311716,6.1327,-14.481464
0,20.445747,-16.184187,8.671243
0,26.928429,6.251277,21.085546
0,7.0897064,-0.88483155,-10.491397
0,-16.11986,18.834377,7.1494565
0,2.150801,-24.591335,3.7542417
0,-8.022946,14.83684,-8.928296
0,-8.734942,13.250902,25.962568
0,-0.27809417,33.174603,-10.889227
0,-3.3380136,-13.729702,17.685734
0,28.16801,-3.6395073,-127.92298
0,-129.21149,164.61725,-4.6832385
0,-9.010027,16.040064,-25.795412
0,28.921759,-2.601178,-0.8159069
0,10.266804,-20.068478,-10.0016985
0,-18.184841,16.916462,6.0799675
0,1.6114043,20.010645,-27.198439
0,-27.18675,-10.154185,-21.998072
0,11.224505,-12.068391,-1.4703048
0,-25.255314,-13.169833,1.1482843
0,7.307773,17.942244,-4.654358
0,-8.421827,1.793966,-0.51636475
0,-38.836784,-0.12114127,0.25502446
0,8.860754,-25.489895,0.2630958
0,0.14257744,13.652259,8.213283
0,7.983116,3.4430413,30.569147
0,16.307959,-2.145263,23.571272
0,-10.142173,-19.089788,-38.474514
0,-10.414433,0.5638237,1.2673446
0,15.215275,-12.652618,14.846625
0,-109.26582,42.75113,-103.1438
0,3.7608585,1.821636,-21.25948
0,-28.934048,0.18028003,-7.119751
0,-16.017138,-16.21955,-17.032738
0,2.9064524,-3.6381707,3.9719813
0,-56.10558,-5.3360906,67.10897
0,4.349918,-259.50052,12.026513
0,17.015339,-2.7410026,-16.323143
0,-5.6640625,-29.511595,-20.57819
0,4.2881875,-8.893775,37.10382
0,-23.902906,0.6997609,-8.731509
0,-2.3661592,6.207407,-1.3125929
0,27.424063,-49.31544,86.97837
0,-6.821705,8.394814,-17.752047
0,-15.907844,-1.2295699,11.93297
0,12.796419,-0.23392506,29.416098
0,-35.919285,-1.4422917,3.781408
0,4.9451494,0.9629253,-17.271343
0,-24.88767,-24.779608,4.5807543
0,-23.560907,4.298778,5.7146144
0,28.128895,-1.6217362,-3.4802973
0,-1.5458523,3.3189993,8.034862
0,19.503683,27.628681,8.119781
0,18.27522,-2.9711597,12.331733
0,1.313113,27.573805,-11.505906
0,-12.096677,-27.059471,6.2598147
0,8.815938,24.264473,5.246169
0,21.2104,2.0366914,8.738867
0,7.1112995,9.531157,0.47599703
0,-4.396951,26.968176,11.638741
0,29.09762,1.3202456,4.151951
0,-8.4571705,-9.618977,3.0683336
0,-13.177175,-2.8588173,9.890807
0,24.721354,14.681989,-5.185057
0,10.028572,18.06009,-24.383509
0,-11.790976,24.775871,-4.6411586
0,6.4369507,-16.536924,-17.393032
0,-23.888391,10.727527,11.650747
0,-28.259604,-15.868602,15.703992
0,6.4803576,-18.038706,-9.687728
0,-1.2861487,-16.644094,18.241001
0,-10.346059,20.969673,-7.487113
0,-19.489046,-16.07751,-17.268892
0,-13.989865,-12.877465,62.703968
0,3.8398201,-4.957947,0.3171485
0,12.912024,14.734151,-10.902051
0,-91.479645,-4.5184383,78.58808
0,19.230625,5.9560184,21.41485
0,0.5537163,-18.563576,22.198498
0,-49.93284,-76.48665,83.35606
0,4.334355,-18.375502,3.6130724
0,36.05685,3.4960093,-3.5592933
0,-16.632278,-2.0613458,2.247851
0,-9.864345,-24.160574,-1.7019278
0,4.853196,-3.6545017,34.695354
0,-5.263496,-28.623808,9.381063
0,9.980139,22.173325,8.205245
0,19.272821,-3.9896512,-12.772466
0,4.941509,11.175313,19.1017
0,-35.607483,1.2342006,2.3097029
0,-28.625898,9.394831,-6.9368834
0,32.168682,-47.76353,17.129307
0,0.17265154,-20.527925,18.61227
0,6.27331,-0.36965504,-13.929932
0,-25.703087,-6.5268106,-24.428137
0,30.864779,-4.3405914,-4.322416
0,-3.0507424,0.37895274,17.814764
0,-1.6532347,2.4680924,-31.720495
0,5.0503654,25.651402,7.416233
0,-16.109983,26.377619,-6.6096373
0,-13.307585,-17.183958,-16.69046
0,2.3495672,16.876915,26.351864
0,15.004365,-1.6120374,27.507496
0,10.730133,33.626854,-1.4633288
0,-20.053604,-14.239659,15.244582
0,-15.925638,12.2441225,23.71262
0,10.765711,10.623269,-15.130931
0,12.561935,0.83548003,-27.773495
0,-9.021504,-12.547103,-25.20043
0,2.589964,2.741833,-26.196041
0,-5.98594,13.880105,25.290325
0,17.51998,-2.2737186,-19.966122
0,14.4134445,7.7892466,2.5260403
0,0.5910065,11.183498,-29.21247
0,21.317352,5.821777,8.879396
0,20.84615,106.3943,-11.090776
0,25.240734,-11.496066,-10.7598915
0,25.400383,12.232487,-17.548216
0,5.2621293,-1.7813909,8.960016
0,18.434195,-29.590826,-6.278185
0,-4.3747067,14.480394,10.812267
0,-1.5207103,26.98166,12.320809
0,-6.8076262,8.806308,-2.5144618
0,-14.584773,3.0626493,-21.436054
0,0.22984982,1.6517352,20.144323
0,31.147417,-31.155237,-47.016487
0,1.4243975,0.96399254,-31.811378
0,4.4254646,2.2814412,29.85331
0,19.719913,-14.344,11.747611
0,-4.252847,-6.898982,-31.99767
0,-2.6864104,11.728234,9.649486
0,-7.0399094,-6.415043,-4.875653
0,-9.58404,15.426472,21.002874
0,-1.8731558,-13.3755045,14.338277
0,2.1167214,1.8217813,26.982012
0,-8.577003,2.4424276,-15.874732
0,-55.88353,23.138662,-7.723818
0,0.2141923,-9.6762,24.38801
0,28.214327,-30.516912,23.840559
0,-0.33972806,-27.564142,-7.7503257
0,8.784936,-25.037256,17.284412
0,4.7645416,1.1532552,32.819054
0,14.921288,-3.4531465,-19.130692
0,-0.61665213,27.872406,-13.838997
0,-27.652346,13.2899065,-6.2269545
0,-14.136589,-9.432473,-2.6141887
0,6.8518605,-18.886013,-15.059087
0,-5.082045,-27.05916,6.9771757
0,-61.705345,49.39472,1.815519
0,3.267062,13.085144,21.073828
0,27.309553,-27.52144,22.415901
0,9.609709,5.2593036,13.289235
0,11.394748,8.273519,-13.823589
0,18.833197,5.7491136,0.020051487
0,-23.790329,-25.209026,-2.407066
0,10.604387,-20.794115,-13.586
0,-18.163382,-6.6054034,-22.353983
0,-0.29291192,-9.311547,-33.985313
0,19.699625,-17.835468,6.369838
0,-42.2826,-2.486032,1.954334
