,x,y,z
0,8.46127,2.4604502,-6.1458654
0,-5.5701127,-0.7984734,2.426396
0,-0.23424654,-0.16804104,1.0387857
0,3.5579906,0.9832686,-1.7588518
0,-4.086948,-0.77919936,2.2970214
0,0.19504823,-0.054445636,0.79445463
0,6.79619,2.0950303,-4.8186316
0,1.9909037,0.4770942,-0.4358963
0,-2.623095,-0.71461004,2.1484091
0,-3.9567726,-0.77277094,2.2746704
0,4.4997573,1.2895316,-2.6174622
0,9.266597,2.670972,-6.6877236
0,-11.223208,-1.4349374,2.690523
0,2.3394377,0.58535266,-0.70846474
0,5.0592394,1.476688,-3.142751
0,-1.6536428,-0.47335196,1.7586209
0,3.428822,0.9409974,-1.6397648
0,-5.957426,-0.7805912,2.4333296
0,1.9747237,0.47687605,-0.42729846
0,6.4524174,1.9398236,-4.474472
0,2.73279,0.71597254,-1.0437727
0,-7.176935,-0.687434,2.5838358
0,-7.250616,-0.7642097,2.5770333
0,-1.9206626,-0.40248534,1.8060406
0,-1.4937078,-0.5123219,1.6641648
0,5.644882,1.6816889,-3.7040718
0,0.5795444,0.05234553,0.5568122
0,3.911579,1.0972952,-2.0705016
0,8.865351,2.9253035,-6.81745
0,-2.580349,-0.78564936,2.014784
0,-0.7399582,-0.28557423,1.2995162
0,4.0175233,1.1323617,-2.167844
0,-2.8030071,-0.7059723,1.9890795
0,0.29999307,-0.025193023,0.72980267
0,-5.410591,-0.80704373,2.4183376
0,-7.7934213,-0.54054815,2.4726264
0,-1.3904375,-0.4305638,1.6109563
0,-4.5438137,-0.8097136,2.3583648
0,-4.262508,-0.791354,2.3243816
0,8.733989,2.4320364,-6.7891045
0,-11.111933,-2.2540317,3.2100434
0,6.0456476,1.7688581,-4.046768
0,-10.927559,-2.5562234,3.4162264
0,4.3721814,1.2496797,-2.4958081
0,-3.0930915,-0.7014638,2.111796
0,-2.8925574,-0.6675337,2.1836774
0,3.6911392,1.0259979,-1.8741692
0,-8.828839,-0.5306328,2.29118
0,9.187774,2.6438327,-7.008523
