,x,y,z,cluster
0,5.6852636,9.940801,-13.345308,0
0,-10.367874,-7.8985314,7.7999096,0
0,4.336516,-11.684096,3.6764045,0
0,1.4875606,-0.5674001,18.102566,0
0,-6.9408603,-13.187125,-3.8981476,0
0,2.9543877,-11.423158,10.356156,0
0,-7.7663493,-4.928576,-15.991774,0
0,17.675945,3.8473306,-1.2610515,0
0,7.0861936,-18.420216,-3.176268,0
0,-6.0061264,-14.241187,-3.077317,0
0,-13.396775,1.4708178,12.73929,0
0,6.1528053,4.961611,-3.157998,0
0,-2.4359202,13.540582,-3.8225987,0
0,15.653754,4.2625937,4.755972,0
0,-16.979822,5.51295,6.838238,0
0,9.515039,-6.6723866,-10.776476,0
0,3.7130706,0.28614557,17.378683,0
0,-6.1091833,-7.3439755,8.135646,0
0,18.901215,2.8821566,-0.01301161,0
0,-6.0417876,-0.83291125,-11.669389,0
0,12.042196,3.074426,9.894003,0
0,0.5023164,4.8829226,4.7317305,0
0,1.0673426,5.8594975,5.4000735,0
0,11.5829525,-9.398181,-9.007903,0
0,7.4004006,-5.308231,-10.584722,0
0,-12.158341,3.1223881,-0.013846962,0
0,9.085104,-8.60653,11.076758,0
0,-3.9974284,-2.3198626,19.511877,0
0,9.405885,8.095694,-1.1695472,0
0,7.3845544,-18.196444,-3.4510033,0
0,3.5357041,-7.3525157,-1.3487321,0
0,-7.3963456,-2.6713889,17.4193,0
0,6.7180276,-18.791597,-1.6421202,0
0,4.4787426,-11.337882,12.095994,0
0,-13.500996,-8.409199,7.3304977,0
0,7.2536573,14.88447,10.957581,0
0,6.0384016,-5.067193,-9.835122,0
0,-11.097638,-9.459278,-5.3733454,0
0,-7.972959,-11.904612,-5.1349616,0
0,10.837825,14.391413,-7.242872,0
0,-8.691607,14.083347,5.494984,0
0,-6.9486065,0.045748476,-3.04836,0
0,-8.307869,10.542853,8.497948,0
0,-12.316835,0.59016716,13.503681,0
0,2.4142454,-18.912766,1.534072,0
0,4.33143,-19.770443,-1.6530215,0
0,-0.48579422,-1.211137,19.220789,0
0,4.443589,21.70254,-2.018543,0
0,3.3029902,3.1089654,-3.1888025,0
0,-14.936428,-7.2708983,-2.5162377,0
0,-14.561979,5.229043,-0.15646712,0
0,-13.219752,6.4566655,-12.045624,0
0,11.065174,-13.164954,-7.596677,0
0,18.670877,3.1389937,0.101317085,0
0,9.591474,14.752716,-7.884383,0
0,0.8966918,-20.32064,0.32159212,0
0,6.774895,14.24086,11.400696,0
0,-10.8712,-9.596057,-5.547326,0
0,14.010767,4.334311,5.85112,0
0,0.031360753,0.960067,6.0306087,0
0,2.2864385,9.312549,6.064849,0
0,8.18938,2.1486578,13.191102,0
0,6.594999,-5.1832933,-10.193392,0
0,3.6357868,-6.8277955,-4.0019717,0
0,-3.5603874,11.624818,-10.9668,0
0,19.591917,1.4286753,-1.677397,0
0,11.713973,-9.542737,-8.614268,0
0,-11.073241,8.25284,-12.805549,0
0,0.72708976,3.6725564,6.0435762,0
0,4.09566,-2.742938,-20.79004,0
0,10.174873,14.70977,-7.411678,0
0,1.5033146,8.481222,4.7805862,0
0,6.9162197,5.4584665,-12.646027,0
0,-7.164819,-1.4224657,-14.254057,0
0,-6.2263856,-0.7783447,-11.582746,0
0,-10.5861845,8.578321,-12.914433,0
0,4.738272,-4.979832,-8.796328,0
0,6.9343686,-18.681286,-1.9378916,0
0,0.7600942,22.654495,-6.851062,0
0,-4.966211,7.9611006,12.084077,0
0,2.175008,-12.964923,7.388101,0
0,6.0745964,20.767385,-0.09066083,0
0,-6.6211977,-13.295119,-4.2443223,0
0,8.789062,18.504147,4.275027,0
0,7.585435,-5.1886187,-10.597042,0
0,15.124594,4.43725,4.763216,0
0,-5.691345,-0.14281495,-7.314297,0
0,19.775677,-0.19838741,-3.0446756,0
1,0.9440189,4.559909,5.945013,0
1,-1.8515143,8.155515,16.34823,0
0,1.7238936,-12.935655,8.771435,0
0,-6.1734314,-0.8051381,-5.0927362,0
0,-2.0058055,-7.164281,-18.270658,0
0,4.334228,-10.571747,11.363359,0
0,-12.246938,0.46383452,13.743781,0
0,16.778292,4.4360332,2.0911632,0
0,-2.2155557,13.34079,-4.4531474,0
0,-4.9259915,-16.098572,-0.9602222,0
0,-4.4928126,7.7996435,12.584954,0
0,3.7553198,22.060064,-2.8709946,0
0,5.7405286,1.0572243,15.58299,0
0,6.0703926,-0.33307543,-19.331827,0
0,-16.24961,6.1812797,3.6910543,0
0,1.3794646,22.483976,-6.3038063,0
0,-7.444931,-2.2363977,-14.927432,0
0,-5.844868,10.813225,-12.622584,0
0,8.69142,18.82774,3.7242553,0
0,7.0077133,5.4528904,-2.5987449,0
0,-2.8867753,-7.7748904,-19.051527,0
0,-0.1330608,1.0023365,6.4303384,0
0,0.97363466,22.262447,-7.042133,0
0,-15.743115,3.6842844,10.036205,0
0,9.401655,7.2357135,-2.2930934,0
0,2.6079457,10.6765375,5.963303,0
0,-5.7259355,-0.18284842,-9.278625,0
0,12.724928,13.506613,-4.9234,0
0,-8.059235,-7.693983,8.181242,0
0,6.9991956,5.663443,-12.747371,0
0,-0.18648925,0.38389596,6.0951023,0
0,-5.872041,-7.1052547,-17.936499,0
0,3.6316192,-7.493992,-1.3513793,0
0,-2.0590494,-7.626783,-19.342505,0
0,1.5412743,7.5184007,5.4453397,0
0,-5.864935,1.104299,-5.1906505,0
0,-18.16112,6.2786794,6.1403484,0
0,-5.096327,-1.0928351,-8.818318,0
0,5.4450355,-1.3459765,-20.009644,0
0,-7.476198,9.491656,9.4617605,0
0,13.194759,-7.393266,6.9194794,0
0,-0.99209565,-6.986728,-18.98881,0
0,-8.858222,-11.109066,-5.4682474,0
0,-10.034331,3.521504,0.050536167,0
0,5.6087646,11.629112,-13.244699,0
0,-7.128085,0.08685195,-2.7524471,0
0,15.030646,4.9200587,3.2556913,0
0,0.09544119,1.0129421,5.9196267,0
0,-6.0266237,1.1956288,-4.661633,0
0,2.2337573,-19.674803,0.63471824,0
0,-7.9322166,9.947054,8.925927,0
0,-15.298844,-6.6557255,2.397347,0
0,3.5594752,3.1313055,-2.8251736,0
0,9.215742,-16.359228,-5.923177,0
0,-18.295364,6.328312,6.1640396,0
0,-2.28144,13.404671,-4.2507763,0
0,13.054929,13.8891735,-5.224489,0
0,-1.5095615,-18.890993,1.1117716,0
0,-8.972124,-7.7835402,8.094975,0
0,4.1346345,0.42804962,17.61456,0
0,-4.8068857,7.900401,12.253533,0
0,17.843906,-6.782258,-1.7098472,0
0,2.4818506,-12.82219,6.543952,0
0,-17.01762,5.516063,6.878505,0
0,4.460175,-11.502431,12.203936,0
0,-10.03151,3.4073048,0.01487824,0
0,12.801626,-7.566043,7.624237,0
0,12.171554,14.127928,-5.901569,0
0,11.252414,-12.49328,-8.265557,0
0,6.0956135,12.465404,-12.823409,0
0,8.009066,-5.599094,-10.794354,0
0,-10.133955,8.84662,-12.996973,0
0,-1.6923964,-7.0449305,-18.27124,0
0,-15.334922,-6.8827357,-2.7289522,0
0,-16.48704,3.1705792,-10.168844,0
0,4.658532,-19.44884,-1.0388312,0
0,2.8540215,22.548,-3.973912,0
0,-10.414702,-1.1172702,15.631,0
0,-15.428004,3.1458957,11.380439,0
0,3.3868508,22.213316,-3.350364,0
0,-14.905621,-7.383066,-2.1757593,0
0,11.463842,-10.808931,-9.1937,0
0,-5.141541,-1.1093214,-9.298423,0
0,-1.9720974,12.383645,-8.274599,0
0,1.6037428,6.702482,6.08704,0
0,7.4180703,2.7388265,-14.971873,0
0,11.501238,-10.107215,-9.348111,0
0,-5.0406437,11.107775,-12.231213,0
0,-15.829573,3.8412523,-10.664954,0
0,-5.7355456,15.654229,1.2762011,0
0,8.729662,17.485687,5.9538326,0
0,-14.620424,2.5599575,11.60459,0
0,0.67283326,4.665442,5.2586718,0
0,-15.682455,-6.947035,1.2214539,0
0,-14.570156,5.244191,-0.12613049,0
0,0.40002143,0.3751263,-1.2558402,0
0,-9.692408,-10.3833275,-5.885441,0
0,-12.977077,1.0762814,13.1801,0
0,-18.469889,1.1255993,-8.744134,0
0,-1.8908409,12.880968,-6.1932545,0
0,-13.591323,6.6860585,-12.336242,0
0,8.212483,14.338991,-9.732394,0
0,-9.692306,3.3683429,-0.04837884,0
0,1.0762275,22.624722,-7.168891,0
