,x,y,z
0,-4.6642084,-0.83175164,3.861429
0,2.0583074,-2.560517,-0.11720914
0,-0.34194034,-1.8762479,0.8743201
0,-2.3575165,-1.3718251,2.175575
0,1.3684688,-2.3569744,0.11421774
0,-0.56487256,-1.819827,0.9983734
0,-3.9978724,-1.0349131,3.3597903
0,-1.5388699,-1.5740167,1.5976691
0,0.7624097,-2.182733,0.3370943
0,1.3095464,-2.3405373,0.13280699
0,-2.8335803,-1.2584848,2.5471137
0,-4.8415756,-1.0410823,4.2931476
0,4.168303,-2.5466418,-1.7223275
0,-1.7171849,-1.5276624,1.7154648
0,-3.11662,-1.204074,2.762343
0,0.30198085,-2.051947,0.53899455
0,-2.294945,-1.3873776,2.1255286
0,2.215907,-2.608671,-0.17055477
0,-1.5316583,-1.5758703,1.5941428
0,-3.6638424,-1.0708287,3.406687
0,-1.9316772,-1.4749159,1.8662015
0,2.7378922,-2.7504337,-0.31720474
0,2.7632666,-2.7541137,-0.32142174
0,0.4121728,-2.0818822,0.4845054
0,0.23222688,-2.0334015,0.5744674
0,-3.390381,-1.1364342,2.9882026
0,-0.7739791,-1.7670738,1.1177087
0,-2.5349882,-1.3329319,2.3068132
0,-4.660073,-1.0712992,4.3598633
0,0.74395555,-2.161546,0.35492963
0,-0.110038325,-1.9435434,0.7454824
0,-2.593985,-1.3250123,2.3547049
0,0.82073176,-2.197777,0.30839622
0,-0.6228745,-1.8068475,1.029928
0,1.9845614,-2.5385525,-0.095549576
0,2.986249,-2.8908124,-0.422058
0,0.17535579,-2.0164125,0.59842944
0,1.5748514,-2.4070165,0.035891578
0,1.4425946,-2.369285,0.08209418
0,-4.7326245,-0.78097165,4.1476846
0,3.9645712,-2.1864808,-2.1885154
0,-3.572278,-1.0716529,3.1194372
0,3.7852657,-1.9995866,-2.3698094
0,-2.7787309,-1.2748908,2.4964008
0,0.95064133,-2.2310944,0.25334826
0,0.87551516,-2.210531,0.28526866
0,-2.4210727,-1.3575374,2.220043
0,3.4512658,-2.867346,-0.5885405
0,-4.8231225,-0.959132,4.3843346
0,1.7243797,-2.4566667,-0.009998215
0,-3.306287,-1.151453,2.9250615
0,3.956652,-2.8265564,-1.0927881
0,0.538232,-2.123753,0.4252911
0,-1.5452011,-1.5735098,1.6031377
0,-4.8204,-0.9152593,4.0086107
0,0.96102905,-2.2347653,0.25463247
0,3.010076,-2.7759693,-0.3450378
0,1.5639515,-2.4029796,0.040054083
0,-1.7754757,-1.512223,1.7577002
0,2.6672826,-2.7287664,-0.30473834
0,2.8515651,-2.749727,-0.31211683
0,-2.1111689,-1.4314339,1.9951863
0,0.19561581,-2.0247402,0.5894767
0,-0.0512272,-1.9590247,0.712609
0,4.131861,-2.6875765,-1.4543192
0,-1.448013,-1.5953629,1.5357722
0,0.4160125,-2.0771565,0.4753472
0,4.014197,-2.79733,-1.1856935
0,2.7129135,-2.7519696,-0.3142817
0,-4.1234508,-0.9591394,3.9605255
0,-4.8040833,-1.1459703,4.0705442
0,2.7929547,-2.8021002,-0.3490013
0,-4.3172865,-1.1612203,4.137208
0,-3.7257237,-0.9937016,3.4387875
0,-3.6799345,-1.0381345,3.3771722
0,4.026042,-2.790376,-1.2060494
0,0.10883276,-2.0002537,0.6317412
0,0.805297,-2.1870022,0.3212545
0,3.6609654,-2.892796,-0.76589996
0,3.3620958,-1.6345813,-2.6579397
0,-0.45070133,-1.8490158,0.93509865
0,3.3685489,-2.8579142,-0.5373844
0,1.3719494,-2.361715,0.114543274
0,3.1957397,-2.8428617,-0.43478826
0,0.24036478,-2.0337658,0.5718779
0,-1.7186296,-1.5279064,1.7147287
0,-3.69243,-1.1471674,3.206098
0,-1.3782424,-1.6128825,1.4896197
1,2.7484057,-2.7548091,-0.3095873
1,3.1994822,-1.494231,-2.7670572
0,-0.51213086,-1.8322709,0.96687233
0,-3.5821934,-1.0761065,3.2164226
0,-4.1412725,-1.1863284,3.5449874
0,-0.6122802,-1.8084157,1.0239854
0,-2.7756546,-1.2768279,2.4969275
0,-1.6371024,-1.5482504,1.6597807
0,4.1692266,-2.560505,-1.6985762
0,1.195815,-2.2981012,0.167055
0,3.3320105,-1.6088586,-2.6790373
0,3.4815264,-2.8895223,-0.62408495
0,-2.227069,-1.4042566,2.0813398
0,-4.4367504,-0.7896618,3.7558038
0,-3.2087955,-1.1856953,2.8379595
0,3.6282377,-2.892754,-0.74262404
0,-3.750633,-0.98049307,3.4738529
0,4.1049333,-2.7233188,-1.3738215
0,3.1921685,-2.9003778,-0.48700678
0,-4.8090744,-0.8888059,4.282185
0,-4.0383525,-0.8742343,3.5906522
0,2.6689649,-2.7293818,-0.30477098
0,3.6602943,-2.8938808,-0.7677484
0,-2.9744635,-1.2310082,2.683689
0,-4.7911663,-0.8421127,4.239638
0,2.8794,-2.8478472,-0.37494808
0,-3.7183766,-1.1133708,3.2463481
0,-4.704198,-1.1661547,4.2677913
0,2.1310115,-2.583053,-0.1443017
0,-4.472298,-1.2644565,3.9983382
0,2.6345875,-2.7227793,-0.30289254
0,-4.074559,-0.96942234,3.4272418
0,-0.115704305,-1.9428183,0.7485705
0,-4.0789037,-0.8665466,3.6192636
0,2.79632,-2.755202,-0.32088777
0,-3.6683366,-1.1555403,3.1471317
0,-3.1529515,-1.1925515,2.7948542
0,-3.6296408,-1.0480769,3.2984378
0,-4.448993,-0.8473861,3.6901224
0,3.7071407,-1.928804,-2.4294033
0,-0.9538265,-1.720688,1.2243122
0,-4.1119876,-1.2078606,3.6686797
0,1.4882809,-2.383815,0.062336545
0,-3.458852,-1.1370817,3.0104127
0,-4.384143,-0.87498146,4.218001
0,-3.5641327,-1.0714298,3.1070843
0,-1.6681757,-1.5389199,1.6836135
0,2.6682088,-2.7323527,-0.31295884
0,-3.6400814,-1.1554763,3.136691
0,0.9352415,-2.2250767,0.26761544
0,3.7534614,-1.9706731,-2.3947082
0,1.8421546,-2.4929028,-0.04954317
0,-4.823274,-0.9850474,4.375678
0,0.62653947,-2.1462133,0.39964566
0,-3.154313,-1.1885611,2.7999804
0,4.1689734,-2.556093,-1.7067571
0,-4.733819,-0.7915253,4.2133946
0,1.017752,-2.2489595,0.23880094
0,2.1012082,-2.5733,-0.13569133
0,-2.2894843,-1.3877858,2.1260445
0,3.350741,-1.6251363,-2.6653583
0,-1.1017547,-1.683671,1.314867
0,-0.42959264,-1.8540779,0.9234371
0,-3.1148853,-1.2047583,2.7638097
0,-0.62261444,-1.8067834,1.0297607
0,-3.4500825,-1.134971,3.0202556
0,-0.91730607,-1.7301255,1.2026626
0,-4.7385774,-0.7865298,4.1765385
0,0.5104671,-2.118893,0.4393538
0,-4.379197,-0.91757387,4.240537
0,0.2515602,-2.0391655,0.55859584
0,4.035292,-2.778632,-1.2295737
0,-4.155851,-1.2032373,3.5640259
