,x,y,z
0,12.0031,-2.1176372,-0.26252434
0,-7.7612433,-8.595876,-0.065686435
0,2.7445827,1.2804298,7.8477345
0,0.36520877,10.266803,-4.3936305
0,-2.716403,-11.152406,-3.674142
0,2.819871,3.2109165,8.630779
0,6.5494967,-4.019142,-7.770762
0,1.5333079,11.841054,5.129655
0,2.129108,-8.943357,0.05978239
0,-2.2133687,-11.290335,-3.3860862
0,0.018849839,5.7618027,-8.936841
0,13.167641,-2.8546948,7.1702847
0,-13.240353,1.4491591,-4.487013
0,1.4341828,10.824075,2.1837797
0,0.057201833,3.1556122,-10.555313
0,2.5867147,-3.4535863,2.8645253
0,0.015167701,10.707387,-3.6857238
0,-8.041521,-8.207471,0.9096851
0,1.6716443,10.233088,4.8470116
0,4.2023616,-4.3925853,-9.768951
0,1.4135002,10.87327,0.40342653
0,-7.712719,-6.689527,7.3536634
0,-7.8263254,-6.373175,7.7812734
0,2.7073457,-4.759836,2.2858546
0,2.7429287,-2.1851573,2.9647892
0,0.104075,0.09170212,-10.611245
0,2.5545561,5.274398,9.233338
0,0.97067773,8.824313,-6.5502453
0,13.328227,-2.1233046,5.557085
0,2.15423,-8.809747,0.30011827
0,2.6556747,-0.48957947,5.919231
0,0.86927724,8.434548,-6.9934764
0,1.8064485,-9.892818,0.061574046
0,2.3022614,3.3853574,9.274492
0,-7.3253765,-9.09095,-0.6877827
0,-8.132034,-2.5349033,9.409151
0,2.6606336,-2.1995604,3.7344213
0,-4.753104,-10.957227,-3.0439835
0,-3.2902255,-11.120634,-3.4584239
0,13.269891,-3.0593736,4.339557
0,-14.439704,1.7423599,-7.0596514
0,1.9559166,-2.6766381,-10.984674
0,-14.905927,2.4491022,-8.092208
0,0.83142304,6.5482206,-8.751045
0,1.3003355,-10.91684,-0.5562078
0,2.0842273,-10.316707,-1.2803272
0,0.67672807,9.725614,-5.2282896
0,-9.220368,2.17633,8.357331
0,13.647232,-3.059583,7.985505
0,-5.953945,-10.280297,-2.4556086
0,-0.0984843,0.9289822,-10.575125
0,-11.329558,3.7254212,1.4830813
0,2.6606388,-6.202407,1.6745894
0,1.64565,10.375665,4.683905
0,12.898093,-1.9042894,2.9131014
0,1.1918168,-10.218266,-1.4858705
0,-8.041653,-2.7395666,9.330606
0,-4.4658213,-10.529398,-3.3238528
0,1.3242176,11.351357,1.8514042
0,-7.63343,-6.61941,6.1709733
0,-8.069534,-4.5126567,8.382696
0,0.889456,11.071568,-2.0512848
0,2.7353141,-2.0213072,3.2159464
0,2.7105799,-0.65986717,5.1259727
0,-12.484629,2.6879866,-2.1311247
0,1.7392477,9.886644,5.4189043
0,2.9333482,-4.9713216,2.387694
0,-11.514796,3.559082,0.53640664
0,-8.4567585,-5.323928,7.014701
0,10.204063,-2.8438215,-3.9582186
0,12.940981,-1.9542698,3.2204812
0,-6.8424845,-5.1951275,7.5398655
0,12.284837,-1.3195955,-1.5091629
0,5.1134152,-3.8919988,-8.75995
0,4.571658,-3.6778991,-8.980641
0,-11.549261,3.5124693,0.33736995
0,2.6448789,-1.8711623,4.25174
0,1.8461633,-9.984221,0.3406045
0,-10.058861,3.7351336,6.0733194
0,-15.215056,4.3680615,-9.229625
0,2.9613562,2.3956287,8.245173
0,-9.02418,1.2045281,9.013049
0,-2.5642934,-11.515615,-3.0207548
0,-8.716137,-0.62124836,9.8182745
0,2.6357107,-2.7816746,3.3264413
0,1.363895,12.260141,2.9042873
0,2.9512725,-3.4572098,-9.551853
0,1.7586719,10.052405,5.977188
1,-8.839026,-6.9195576,8.575751
1,-14.467657,5.6300063,-9.220063
0,3.076982,2.7472131,8.202041
0,2.6557486,-3.2226465,-10.570932
0,8.11264,-3.648027,-6.21563
0,2.8022952,3.6555176,8.697977
0,0.7403856,6.6934404,-8.559907
0,1.5182793,10.965252,3.7159114
0,-13.318195,1.8315194,-4.3108177
0,-1.5256038,-11.34581,-3.069642
0,-15.145196,4.560165,-9.258393
0,-9.49952,2.5524597,8.011761
0,0.79091305,10.781385,-3.0710218
0,10.809535,-2.38094,-3.3264403
0,0.14865533,2.6123278,-10.878936
0,-9.951765,3.5855043,6.466513
0,5.4096446,-3.8881245,-8.58977
0,-12.049115,2.956462,-1.3885542
0,-8.594365,-0.35064736,9.670861
0,13.278319,-2.947659,6.7393622
0,8.44472,-3.829201,-7.014727
0,-8.224945,-6.4785028,6.377949
0,-10.084427,3.6975706,6.1730394
0,-0.38026303,4.131914,-9.454856
0,13.482644,-1.958242,5.8637457
0,-8.084366,-4.000873,8.695597
0,3.3266795,-3.5642684,-9.308044
0,13.212549,-2.300976,4.9454217
0,-7.9666576,-8.377983,0.37067837
0,11.696595,-2.207052,-1.0522015
0,-7.607501,-6.6115212,5.9313674
0,7.7491765,-4.01012,-7.0666904
0,2.7327254,-0.27280024,5.4183407
0,8.618792,-3.720527,-6.7036004
0,-7.7149625,-6.025876,8.018172
0,1.9305719,-2.8159149,-9.334291
0,-0.36537775,2.929421,-9.935592
0,3.528661,-3.7915952,-10.036169
0,10.399874,-2.645715,-3.3405893
0,-14.976095,2.647724,-8.275882
0,2.4058797,6.5806017,8.603329
0,8.659471,-3.6041005,-6.152684
0,-3.8483355,-11.279717,-3.6699975
0,0.029496714,-0.7177856,-10.559547
0,12.504495,-1.7430778,0.26694095
0,1.9678698,-2.6950397,-10.949242
0,1.4433734,11.588553,3.6453516
0,-7.176122,-6.235731,6.0866737
0,1.875395,-2.7635505,-9.374618
0,1.5764306,-10.731718,-0.99072474
0,-14.942641,2.5358415,-8.18162
0,-6.7752943,-9.311956,-2.083108
0,13.712823,-2.8044326,7.9703994
0,2.419351,-7.541154,0.77617353
0,-0.11816913,2.6727147,-10.410266
0,-13.538687,1.569102,-4.2261095
0,13.322668,-3.0157604,4.942206
0,1.0115709,-10.906865,-1.4090296
0,-7.751659,-8.591918,0.1474121
0,0.9428087,10.797295,-3.6067827
0,-15.197165,4.4368997,-9.244761
0,2.1086943,7.8910866,7.9805136
0,2.457626,1.5404785,8.4794035
0,-0.024213124,3.1714406,-10.418863
0,2.1869633,3.303949,9.400664
0,0.31128532,-0.7225558,-10.605678
0,2.466392,6.32025,8.691109
0,13.304153,-2.7715096,4.727115
0,2.5071526,-5.924091,1.0579064
0,12.922076,-1.1187345,-0.0020385704
0,2.7724051,-2.1285384,2.7311738
0,-11.609822,3.449739,0.15855347
0,7.989918,-3.5547242,-5.916519
0,-6.209197,-9.708305,-2.6156986
0,-10.880028,3.9380484,2.8665245
0,1.5450602,-9.818624,-0.8548431
0,-9.269161,2.9580529,7.3900785
0,-0.42072576,7.1716657,-7.5704117
0,-0.15194407,4.9566445,-9.295565
0,-9.690338,2.7982047,7.793805
0,-6.0162616,-9.933867,-2.3755908
0,2.4284039,-5.679968,0.74716246
