,x,y,z
0,10.520881,3.521075,-5.093341
0,-4.384444,-1.3474033,1.1068764
0,1.0191429,-0.15311211,0.3823065
0,5.1435366,1.3229848,-1.7246134
0,-2.908601,-1.0793989,1.2237891
0,1.4706872,-0.0128624905,0.19471188
0,8.862794,2.754125,-3.9136465
0,3.3986998,0.65063065,-0.7441345
0,-1.4781195,-0.6919951,1.2170315
0,-2.7722208,-1.0488621,1.2196254
0,6.2149796,1.7419133,-2.3457167
0,11.37855,3.8258817,-5.5125203
0,-10.142972,-1.9477289,0.65172976
0,3.7716472,0.795145,-0.955264
0,6.8533545,1.9947013,-2.7225752
0,-0.43500835,-0.5848863,0.96004003
0,4.9956365,1.2632821,-1.6393957
0,-4.7647367,-1.405083,1.0484655
0,3.3827202,0.64610094,-0.7381021
0,8.408461,2.6528492,-3.7026062
0,4.218654,0.9602089,-1.1964802
0,-5.920397,-1.6641368,0.66850334
0,-5.982174,-1.7311944,0.6797156
0,-0.6544675,-0.73570275,1.0244714
0,-0.3102203,-0.4885459,0.8339472
0,7.5181003,2.2592008,-3.126756
0,1.8735077,0.118974395,0.009373377
0,5.5406165,1.4765321,-1.9517698
0,11.430224,3.632163,-5.0660024
0,-1.438948,-0.7083459,1.005369
0,0.4997572,-0.31452757,0.5926204
0,5.667701,1.5267868,-2.0256724
0,-1.6062865,-0.86368245,1.0684797
0,1.5789139,0.022701414,0.14988497
0,-4.2256107,-1.3194464,1.13348
0,-6.5744386,-1.5842901,0.59382766
0,-0.17900336,-0.5046708,0.80790555
0,-3.3685381,-1.1624125,1.2234881
0,-3.0803204,-1.1100707,1.2302711
0,11.178513,3.2802625,-5.322417
0,-10.291703,-1.7770135,1.6052402
0,7.9181666,2.4788995,-3.3964627
0,-10.213087,-1.6974448,1.9942853
0,6.072446,1.6862926,-2.2624795
0,-1.8972772,-0.90717185,1.1645885
0,-1.7198235,-0.83074415,1.2374395
0,5.2939677,1.3798273,-1.809644
0,-7.5613475,-1.8255321,0.31802744
0,11.622588,3.558814,-5.4623184
0,-3.682452,-1.2236547,1.1999532
0,7.3242145,2.1923575,-3.0155692
0,-8.984732,-1.9736854,0.023945983
0,-0.9966923,-0.75212395,0.83294976
0,3.406009,0.6590654,-0.75982785
0,10.906028,3.7680182,-5.364341
0,-1.933923,-0.8538366,1.1911776
0,-6.500284,-1.5763949,0.5500505
0,-3.348607,-1.1586075,1.2217268
0,3.8868108,0.8362613,-1.0193195
0,-5.7886186,-1.5586102,0.8354123
0,-6.2475495,-1.6470644,0.92924976
0,4.592143,1.1063462,-1.4098209
0,-0.22952266,-0.48525396,0.8156499
0,0.35393983,-0.3524462,0.6411031
0,-9.749456,-1.989497,0.2604092
0,3.20973,0.5854535,-0.6535445
0,-0.6745127,-0.81778103,0.9146005
0,-9.200186,-1.9861828,0.05163529
0,-5.939178,-1.548943,0.9443673
0,9.9069605,3.1698759,-4.5724974
0,10.960784,3.827739,-5.3561206
0,-6.1187224,-1.4691437,0.61976045
0,10.5282345,3.4296381,-4.7443304
0,8.579549,2.6750443,-3.765763
0,8.427681,2.624089,-3.670024
0,-9.244398,-1.9877667,0.055423837
0,-0.023230636,-0.47062206,0.7654768
0,-1.5392119,-0.95230025,1.0695573
0,-8.1164,-1.8903859,0.1345531
0,-9.704583,-1.508597,2.838449
0,1.233325,-0.08842481,0.29452735
0,-7.348676,-1.7750131,0.39214033
0,-2.9156663,-1.0754771,1.2239139
0,-6.934766,-1.8057021,0.5180293
0,-0.31238142,-0.5470479,0.85838425
0,3.7794085,0.7836926,-0.9361921
0,8.231698,2.488044,-3.5221426
0,3.0769923,0.5367879,-0.5845626
1,-5.9994373,-1.7536302,0.9446354
1,-9.539281,-1.4524004,3.0803318
0,1.365937,-0.04661909,0.2392042
0,8.040806,2.5268686,-3.4881392
0,9.29198,2.94144,-4.1997075
0,1.5610005,0.015510318,0.15622386
0,6.0658655,1.6849202,-2.2581615
0,3.5884647,0.7244958,-0.85439396
0,-10.117366,-1.9531578,0.6126981
0,-2.4979882,-0.98945063,1.2121829
0,-9.6760025,-1.4985921,2.8822396
0,-7.656935,-1.8275721,0.28161988
0,4.858302,1.2100044,-1.5603882
0,10.118565,3.2422566,-4.693987
0,7.085885,2.0844598,-2.859899
0,-8.038511,-1.8789334,0.15518446
0,8.66695,2.7043717,-3.8158877
0,-9.587996,-1.9916214,0.17814574
0,-6.9925733,-1.7640601,0.5157167
0,11.351588,3.574507,-5.5712276
0,9.256507,2.9255452,-4.1796246
0,-5.799155,-1.5942323,0.8840819
0,-8.118375,-1.8884542,0.13395259
0,6.558692,1.8815095,-2.5505779
0,11.463889,3.6541111,-5.0863214
0,-6.3804107,-1.6918734,0.86908984
0,8.328268,2.5280588,-3.5818465
0,11.11492,3.5912747,-5.5418143
0,-4.558955,-1.3712536,1.0842865
0,10.419458,3.4459822,-4.960997
0,-5.723152,-1.5507029,0.85891765
0,9.0813265,2.8529513,-4.0657997
0,0.50534236,-0.30517688,0.58340055
0,9.364647,2.9666584,-4.243255
0,-6.0494814,-1.7173086,0.6245286
0,8.173156,2.3661366,-3.4016101
0,6.956071,2.035869,-2.7838562
0,8.225218,2.5842988,-3.5950816
0,10.028837,3.2172961,-4.6488233
0,-10.158609,-1.6707026,2.1196384
0,2.2187977,0.23813166,-0.15358709
0,9.420284,2.9929557,-4.284329
0,-3.184024,-1.1275767,1.2342641
0,7.6546783,2.2778537,-3.1795805
0,10.669661,3.3176107,-5.186635
0,7.8976974,2.469025,-3.3858743
0,3.6642408,0.75441563,-0.9001769
0,-5.807184,-1.4978473,0.82576674
0,8.099702,2.3562226,-3.384939
0,-1.855932,-0.8840264,1.1828083
0,-10.193231,-1.6867175,2.0450506
0,-3.9334142,-1.2689394,1.1752053
0,11.6313095,3.6753418,-5.344871
0,-1.1527351,-0.5960132,1.2357956
0,6.9627094,2.0416868,-2.7897956
0,-10.126499,-1.9513301,0.62619364
0,11.33387,3.3202052,-5.241385
0,-2.0555465,-0.9148934,1.1985452
0,-4.48796,-1.3660798,1.090185
0,4.9953947,1.2637959,-1.6391604
0,-9.69334,-1.504628,2.8558593
0,2.5273597,0.34300712,-0.3043985
0,1.184254,-0.10442866,0.3156703
0,6.8546147,1.9957987,-2.7220533
0,1.5792184,0.022012338,0.15102385
0,7.652791,2.2929592,-3.1908672
0,2.1447694,0.2108116,-0.11854242
0,11.332709,3.393053,-5.0844603
0,-0.9758728,-0.49116972,0.9073835
0,10.86295,3.4194758,-4.8357253
0,-0.36800906,-0.46196914,0.8380253
0,-9.285173,-1.9892142,0.061262418
0,9.33514,2.9585252,-4.2252192
0,-3.7169085,-1.2290158,1.1979686
0,-8.668961,-1.9464872,0.038230844
0,-1.7323847,-0.7858487,1.1558425
0,-7.798522,-1.8476621,0.22931308
0,5.8655653,1.604826,-2.1410174
0,6.4896703,1.8506074,-2.506618
0,-7.7218504,-1.8274055,0.24795802
0,-3.6933944,-1.2243742,1.2005014
0,-0.87429947,-0.4100711,0.94549304
0,8.281298,2.6127815,-3.622529
0,-9.916111,-1.9795359,0.38609204
0,-6.051265,-1.8170896,0.8124478
0,10.267967,3.3414083,-4.8113704
0,-0.7091583,-0.6882769,1.1575227
0,-9.645062,-1.9906733,0.2063523
0,-8.736525,-1.9552026,0.02768119
0,-10.260195,-1.9056137,0.9234131
0,-6.837632,-1.6767657,0.5315901
0,6.385693,1.8132887,-2.4472153
0,-5.928344,-1.7571306,0.7473472
0,-3.8637366,-1.2572094,1.1818148
0,7.317121,2.1894746,-3.0107706
0,11.711184,3.7495344,-5.494107
0,-3.2415028,-1.137764,1.2267121
0,6.171317,1.7258972,-2.3196166
0,-8.530073,-1.9336652,0.05810567
0,-10.03989,-1.9664595,0.50876963
0,-8.978051,-1.9738939,0.023243804
0,10.817212,3.4524658,-5.419659
0,7.6847353,2.2936578,-3.202064
0,-8.123399,-1.8926758,0.12471591
0,-1.217474,-0.9365185,1.1765119
0,0.54670644,-0.2946876,0.5695226
0,-9.653283,-1.4904761,2.9179223
0,4.251483,0.9742124,-1.2182404
0,-7.0200715,-1.743002,0.49334827
0,0.252037,-0.38091585,0.67344064
0,9.693062,3.1007967,-4.438035
0,-7.4842963,-1.8027871,0.35048375
0,7.4916663,2.2460165,-3.1099503
0,3.4882073,0.6827078,-0.7911468
0,-3.3817515,-1.1655967,1.223203
0,7.968363,2.4944723,-3.429418
0,8.651004,2.6899495,-3.807029
0,-5.00545,-1.4445069,1.0100772
0,1.7107649,0.063821554,0.090649456
0,11.368087,3.8432326,-5.1631584
0,10.855656,3.7746773,-5.058579
0,2.0862365,0.19088961,-0.08723481
0,2.693939,0.40145713,-0.38949564
0,-4.7645826,-1.4067783,1.0483968
0,10.334954,3.4513454,-4.81544
0,-5.125648,-1.4628994,0.9921489
0,-0.5904612,-0.57985586,1.1541681
0,9.017462,2.8253188,-4.0242734
0,11.092561,3.8334067,-5.0276775
0,6.783508,1.9673185,-2.6799064
0,2.775758,0.4290435,-0.4288514
0,4.029572,0.8904858,-1.0888212
0,-1.7843448,-0.8912419,1.2286808
0,10.068732,3.2234228,-4.668661
0,-3.512694,-1.1902462,1.2108307
0,3.9215863,0.848147,-1.0284811
0,6.0401993,1.6743044,-2.2425811
0,4.2696633,0.98119813,-1.227306
0,-7.137285,-1.7397126,0.45402575
0,-10.306626,-1.8446833,1.2580049
0,5.503622,1.4631764,-1.9335276
0,-8.546458,-1.9346993,0.054733325
0,-6.1002445,-1.4566954,0.81467307
0,-2.7690556,-1.0479376,1.2187606
0,2.868122,0.46174958,-0.47371376
0,-10.104934,-1.9556946,0.59377927
0,10.839226,3.2153742,-5.095297
0,7.602167,2.288397,-3.1692827
0,5.4588876,1.4443616,-1.9043217
0,-9.6513815,-1.9904542,0.21097355
0,-7.121873,-1.7955364,0.4418958
0,-5.2322717,-1.4903556,0.9658676
0,10.190637,3.3076386,-4.8152556
0,5.107671,1.306702,-1.7044452
0,6.256659,1.7599876,-2.3687906
0,-6.754597,-1.7446612,0.5426136
0,11.1065035,3.8958917,-5.141093
0,4.6874795,1.1427903,-1.4629617
0,9.050233,2.8402102,-4.0421925
0,3.745436,0.78093284,-0.93411136
0,1.4025637,-0.035353802,0.22223587
0,-9.749129,-1.9893731,0.26091987
0,5.084648,1.297797,-1.6923478
0,-10.227223,-1.9217241,0.8251381
0,9.975968,3.191861,-4.6108775
0,-10.297364,-1.7890905,1.5450702
0,0.15185732,-0.39611906,0.70062244
0,4.107365,0.91991764,-1.1380711
0,-10.245821,-1.7201807,1.8811396
0,8.292152,2.555807,-3.5924215
0,-0.7857444,-0.7826409,0.8569882
0,2.7618566,0.42534506,-0.423465
0,-7.7981386,-1.8413846,0.22667496
0,-7.4723196,-1.7890322,0.34817684
0,-4.000474,-1.2798274,1.1671827
0,11.32323,3.4584098,-5.5328503
0,5.549534,1.4806353,-1.9579959
0,10.840198,3.3791242,-4.854323
0,-9.673562,-1.9898114,0.22454682
0,5.796456,1.5780548,-2.100278
0,-1.061004,-0.4497561,1.1445122
0,1.0910839,-0.13442644,0.35376385
0,-7.9028754,-1.8587464,0.19457617
0,3.207097,0.5867409,-0.6499251
0,4.896912,1.2247846,-1.5818334
0,2.3990626,0.2970458,-0.23885657
0,5.7860775,1.5730684,-2.092741
0,11.490577,3.7239022,-5.528476
0,-6.6175656,-1.8136872,0.7047952
0,3.251912,0.6021244,-0.67259055
0,-0.9851809,-0.87507826,1.257655
0,-5.9992404,-1.4331697,0.706984
0,-3.8896015,-1.2607396,1.1830231
0,5.958294,1.6422375,-2.1948447
0,-10.229904,-1.9206139,0.8320885
0,-9.645528,-1.4879098,2.9290488
0,-6.1486144,-1.4612035,0.89875436
0,3.380255,0.6471656,-0.7398614
0,1.8526549,0.11100955,0.017552366
0,4.1864595,0.9495557,-1.1823559
0,-8.764715,-1.9583119,0.025242401
0,5.368536,1.4088918,-1.8514289
0,-1.1813859,-0.83286315,1.3098257
0,-1.0873482,-0.87496233,0.8946612
0,9.025907,2.8312576,-4.0272517
0,10.022934,3.2048242,-4.646474
0,-9.019356,-1.9761881,0.02507326
0,1.9773128,0.15323597,-0.037053943
0,10.597309,3.5393581,-5.209699
0,1.1529601,-0.11553478,0.33254346
0,-1.2937443,-0.56879926,1.0418168
0,-8.689339,-1.9513557,0.027590085
