,x,y,z,cluster
0,7.125218,5.190213,-6.6638904,0
0,-4.0158677,-0.6842737,5.384385,0
0,1.1267759,-7.6275396,2.4623015,0
0,6.3854427,-4.5957103,-2.9531727,0
0,-3.2060356,-3.1606176,5.547235,0
0,1.7982618,-7.74992,1.8171998,0
0,8.264002,1.9179938,-5.663401,0
0,4.4622626,-6.8119097,-0.9535504,0
0,-1.9683424,-5.39887,4.9930964,0
0,-3.1072729,-3.3798985,5.5206776,0
0,7.33106,-2.9208894,-3.8855093,0
0,5.926235,6.624952,-7.2713614,0
0,-3.788651,8.091211,1.1249233,0
0,4.886132,-6.405266,-1.4085677,0
0,7.8099437,-1.822082,-4.377589,0
0,-0.82095414,-6.590887,4.1616817,0
0,6.2336545,-4.8022532,-2.820616,0
0,-4.091783,-0.105788425,5.221955,0
0,4.43799,-6.8183274,-0.9261582,0
0,8.343134,1.1292822,-5.4113245,0
0,5.371708,-5.8775725,-1.9229096,0
0,-4.328552,1.8485404,4.549552,0
0,-4.2254415,1.8802588,4.3863463,0
0,-1.1166251,-6.3488326,4.394059,0
0,-0.618586,-6.7481627,3.9977434,0
0,8.177359,-0.62131137,-4.8385215,0
0,2.3846505,-7.7373433,1.2317173,0
0,6.759446,-4.0383453,-3.2998223,0
0,6.24974,6.425104,-7.324403,0
0,-1.9094748,-5.4776225,4.9557943,0
0,0.40893078,-7.3748307,3.1236129,0
0,6.868274,-3.835672,-3.4289408,0
0,-2.0986063,-5.222284,5.0828314,0
0,1.9631054,-7.7645946,1.6543214,0
0,-3.9437947,-0.9478387,5.4476194,0
0,-4.21362,2.7167528,4.0725474,0
0,-0.45119682,-6.872942,3.861275,0
0,-3.518243,-2.3999972,5.6051655,0
0,-3.3337147,-2.8755262,5.5757713,0
0,6.609476,6.1946054,-7.124199,0
0,-4.9755073,8.95645,1.4775976,0
0,8.316365,0.1865251,-5.1083684,0
0,-5.5462184,9.013382,1.8237869,0
0,7.214008,-3.156898,-3.7740312,0
0,-2.3935578,-4.7633824,5.2405763,0
0,-2.218161,-5.043705,5.152755,0
0,6.5135503,-4.388967,-3.0627213,0
0,-3.9577017,4.169223,3.2240586,0
0,6.069342,7.1131396,-6.987538,0
0,-3.6976242,-1.8876361,5.568535,0
0,8.093673,-0.9767282,-4.7083654,0
0,-3.5306702,6.0644197,1.9555581,0
0,-1.4399339,-6.0218873,4.630855,0
0,4.466117,-6.7885733,-0.96007204,0
0,6.6825447,6.094516,-6.9560604,0
0,-2.4168646,-4.726351,5.2492824,0
0,-4.2578373,2.630426,4.135279,0
0,-3.5035238,-2.4393241,5.602403,0
0,5.014183,-6.269334,-1.5454133,0
0,-4.275087,1.6011251,4.660523,0
0,-4.161997,2.221692,4.497165,0
0,5.8022275,-5.363711,-2.3696384,0
0,-0.5146029,-6.825615,3.912561,0
0,0.2280966,-7.285794,3.2832108,0
0,-3.4816434,7.2176795,1.3613023,0
0,4.2301207,-6.9713736,-0.70611334,0
0,-1.1286465,-6.3445563,4.402699,0
0,-3.4933183,6.358021,1.7911897,0
0,-4.2111564,1.7578987,4.5653696,0
0,7.739643,3.8384027,-6.253668,0
0,6.6854863,6.182917,-7.0482483,0
0,-4.358687,2.0401347,4.3337846,0
0,7.2920146,4.877878,-6.573268,0
0,8.331281,1.4193805,-5.501308,0
0,8.336042,1.1178136,-5.4139867,0
0,-3.4883523,6.425478,1.7532752,0
0,-0.24987172,-7.0122275,3.6950817,0
0,-2.056301,-5.2822657,5.0518227,0
0,-3.7846868,4.923134,2.7131276,0
0,-6.32765,8.584493,2.5390086,0
0,1.4522104,-7.7020593,2.1534994,0
0,-4.013806,3.8873546,3.40236,0
0,-3.212179,-3.1491127,5.548331,0
0,-4.1128316,3.3203893,3.766325,0
0,-0.63483405,-6.73435,4.012253,0
0,4.8910856,-6.3996444,-1.4134048,0
0,8.3575115,0.6935101,-5.287978,0
0,4.0613174,-7.0786242,-0.52527994,0
1,-4.2146196,1.897704,4.6015115,0
1,-6.7365556,7.8644857,3.1618166,0
0,1.6351272,-7.734036,1.9769706,0
0,8.372878,0.4618417,-5.158185,0
0,8.089367,2.7346566,-5.915723,0
0,1.9265794,-7.761855,1.6914359,0
0,7.2088504,-3.1667085,-3.768131,0
0,4.6786356,-6.602277,-1.1885613,0
0,-3.753689,8.017869,1.1426666,0
0,-2.8884132,-3.8371816,5.448084,0
0,-6.4037676,8.503337,2.628712,0
0,-3.9299748,4.302414,3.1352522,0
0,6.0715647,-5.014536,-2.6509748,0
0,7.5841537,4.231529,-6.3765655,0
0,7.948531,-1.4353848,-4.534403,0
0,-3.8103101,4.821826,2.7868738,0
0,8.304129,1.5761298,-5.5541997,0
0,-3.4680178,6.9532075,1.4776266,0
0,-4.102071,3.3910654,3.7148967,0
0,5.9739556,6.6199565,-6.951616,0
0,8.10433,2.6731758,-5.896149,0
0,-4.26888,1.6071485,4.66478,0
0,-3.782897,4.9262853,2.7125204,0
0,7.6006846,-2.3284085,-4.157456,0
0,6.4562216,6.74123,-6.9131064,0
0,-4.2410808,2.4185798,4.371788,0
0,8.368152,0.87985325,-5.3434324,0
0,6.4677663,6.381014,-7.264202,0
0,-4.0513787,-0.42036396,5.311797,0
0,7.265534,4.925503,-6.5890374,0
0,-4.2628264,1.5008677,4.6908593,0
0,8.176474,2.3423848,-5.795176,0
0,0.4254309,-7.3830776,3.106746,0
0,8.055805,2.8622808,-5.9547396,0
0,-4.1235785,1.9919496,4.3773837,0
0,8.366046,0.43359587,-5.3230605,0
0,7.8688087,-1.655269,-4.445376,0
0,8.387733,0.80149645,-5.2842107,0
0,7.653089,4.069881,-6.3259964,0
0,-5.7267904,8.9696865,1.9621109,0
0,2.898705,-7.6221304,0.70373696,0
0,8.029956,2.9591734,-5.9843955,0
0,-3.4050562,-2.7079237,5.5887623,0
0,8.23025,-0.40838587,-4.9274344,0
0,7.0507164,5.375736,-6.7325983,0
0,8.305556,0.14236185,-5.092581,0
0,4.77153,-6.5160456,-1.2861845,0
0,-4.286275,1.6196448,4.6673265,0
0,8.376358,0.33050418,-5.265404,0
0,-2.349844,-4.8244057,5.206379,0
0,-5.624351,8.999167,1.880898,0
0,-3.890801,-1.4944128,5.4665165,0
0,6.187563,7.125329,-7.2696314,0
0,-1.6620483,-5.7939477,4.7981243,0
0,7.8784328,-1.6356179,-4.4537992,0
0,-3.7643137,8.044121,1.1384449,0
0,6.2526193,6.292526,-6.919217,0
0,-2.5322907,-4.5222225,5.306595,0
0,-4.034715,-0.5266568,5.3427176,0
0,6.22926,-4.811419,-2.8161252,0
0,-6.3543067,8.55736,2.5697224,0
0,3.3211322,-7.46777,0.25861162,0
0,1.397745,-7.691623,2.2059586,0
0,7.8088293,-1.822978,-4.3769054,0
0,1.963191,-7.768067,1.6546037,0
0,8.229062,-0.40319827,-4.9283147,0
0,2.7924366,-7.653027,0.81318504,0
0,6.360245,6.256528,-6.873198,0
0,-1.3726238,-6.091565,4.585494,0
0,7.00669,5.4363065,-6.7494335,0
0,-0.6829213,-6.699881,4.0498247,0
0,-3.4812732,6.488404,1.7165346,0
0,8.071475,2.8058934,-5.9366646,0
0,-3.770835,-1.8529661,5.5472803,0
0,-3.6117063,5.65356,2.2220263,0
0,-2.2117603,-5.049726,5.141595,0
0,-3.8848112,4.494611,3.003462,0
0,7.043007,-3.4928489,-3.6033418,0
0,7.541997,-2.4585936,-4.0986423,0
0,-3.9099693,4.387746,3.0751047,0
0,-3.694697,-1.8720809,5.578953,0
0,-1.2549174,-6.218532,4.5010014,0
0,8.383979,0.9004528,-5.330178,0
0,-3.558463,7.535081,1.2476368,0
0,-4.1027694,2.0041173,4.5175824,0
0,7.435773,4.5638976,-6.475084,0
0,-1.1914321,-6.2812424,4.451604,0
0,-3.4651198,7.0483837,1.4328818,0
0,-3.593985,5.7423453,2.163726,0
0,-4.1014175,8.471984,1.1437066,0
0,-4.1396656,3.163386,3.8615828,0
0,7.4740295,-2.6072874,-4.0298495,0
0,-4.2972503,1.8656416,4.589014,0
0,-3.7511203,-1.5550748,5.6297517,0
0,8.089985,-0.99059176,-4.7035666,0
0,5.7878876,7.2394223,-7.278408,0
0,-3.4393501,-2.6131308,5.592584,0
0,7.291488,-2.9963965,-3.8494382,0
0,-3.6499655,5.473004,2.3411746,0
0,-3.666421,7.807818,1.1764385,0
0,-3.5310898,6.054646,1.9614842,0
0,6.7727394,5.8494825,-6.853189,0
0,8.23622,-0.35761848,-4.9477463,0
0,-3.780658,4.932729,2.7086794,0
0,-1.7788476,-5.644715,4.868758,0
0,0.4734061,-7.40295,3.0639048,0
0,-6.491248,8.390072,2.741245,0
0,5.4094844,-5.82963,-1.9644339,0
0,-4.0969877,3.4321673,3.6960075,0
0,0.09414529,-7.2155294,3.3995888,0
0,7.8799615,3.459463,-6.1375294,0
0,-3.9810138,4.0596642,3.296403,0
0,8.166056,-0.67687345,-4.8195844,0
0,4.5711703,-6.707684,-1.071072,0
0,-3.5233471,-2.3856568,5.608521,0
0,8.339712,0.3062347,-5.112237,0
0,8.314009,1.5256213,-5.5395803,0
0,-4.1374555,0.27127406,5.108656,0
0,2.149808,-7.761144,1.4692633,0
0,6.51484,6.7692013,-7.078317,0
0,6.818024,5.7937193,-6.841588,0
0,2.709774,-7.670465,0.897126,0
0,3.5542119,-7.358904,0.014278917,0
0,-4.0899057,-0.103766136,5.222275,0
0,7.3803306,4.716985,-6.5052505,0
0,-4.1614556,0.4832574,5.040902,0
0,-1.0333425,-6.4179325,4.3287535,0
0,8.204589,2.2169642,-5.7554626,0
0,6.675376,6.1594505,-7.0291104,0
0,7.7600045,-1.9507707,-4.322415,0
0,3.663347,-7.305312,-0.10261828,0
0,5.1635523,-6.1106853,-1.7044597,0
0,-2.2924356,-4.9241986,5.1759043,0
0,7.6264677,4.1398816,-6.348192,0
0,-3.6068707,-2.1773314,5.5977607,0
0,5.055983,-6.232343,-1.5886108,0
0,7.1891384,-3.2068524,-3.7489183,0
0,5.4295206,-5.805694,-1.9860938,0
0,-4.0661993,3.5946996,3.5887747,0
0,-4.5244327,8.761327,1.2753799,0
0,6.728361,-4.070784,-3.2822676,0
0,-3.649878,5.494823,2.32182,0
0,-4.129743,1.9479728,4.393602,0
0,-3.1048477,-3.3863947,5.520315,0
0,3.7892275,-7.239595,-0.23500781,0
0,-3.7268996,7.9815054,1.143409,0
0,6.968747,5.4918075,-6.7695813,0
0,8.20202,-0.5020166,-4.889071,0
0,6.61745,-4.1094007,-3.1977296,0
0,-3.465922,7.0612154,1.4273927,0
0,-4.06727,3.5865848,3.5932178,0
0,-4.181317,0.6693832,4.97986,0
0,7.4937983,4.441771,-6.440511,0
0,6.321189,-4.6852674,-2.904676,0
0,7.349081,-2.860501,-3.914292,0
0,-4.15102,3.0557761,3.9307232,0
0,6.6467905,6.3239675,-7.072844,0
0,5.8980536,-5.2438602,-2.4682763,0
0,8.184884,2.3147824,-5.7856255,0
0,4.861185,-6.4305606,-1.382205,0
0,1.7114128,-7.739136,1.9014701,0
0,-3.4816272,7.217689,1.3612864,0
0,6.321846,-4.691593,-2.923367,0
0,-3.984286,8.351674,1.1227298,0
0,7.6960573,3.9674575,-6.29477,0
0,-4.893834,8.927622,1.4458364,0
0,-0.026385918,-7.152399,3.5051441,0
0,5.2537355,-6.012322,-1.7979513,0
0,-5.357859,9.0212345,1.697138,0
0,8.37439,0.86516136,-5.319995,0
0,-1.2238013,-6.2519054,4.4758883,0
0,3.6451805,-7.314481,-0.08287504,0
0,-3.885024,4.493685,3.0029564,0
0,-3.9854627,4.0424957,3.308231,0
0,-3.8764129,-1.3358635,5.5888095,0
0,6.4101367,6.7908754,-6.91022,0
0,6.771444,-4.0349526,-3.3124835,0
0,7.0233245,5.416558,-6.74436,0
0,-3.4690871,7.104031,1.409947,0
0,6.982173,-3.6016216,-3.5448236,0
0,-1.519361,-5.942701,4.686158,0
0,1.2476729,-7.6542215,2.3465211,0
0,-3.854177,4.6340966,2.9123952,0
0,4.226388,-6.973833,-0.70068914,0
0,6.1241236,-4.937772,-2.7058003,0
0,3.1372147,-7.540576,0.45223004,0
0,6.969117,-3.6218638,-3.530298,0
0,6.2874875,7.0531306,-7.2662196,0
0,-4.171353,2.8031435,4.0880294,0
0,4.2835054,-6.9390216,-0.7640533,0
0,-1.5489208,-5.911979,4.714995,0
0,-4.3772497,1.8851542,4.4999857,0
0,-3.733734,-1.5058793,5.6476717,0
0,7.11905,-3.3424573,-3.6817584,0
0,-3.9917982,8.360191,1.12382,0
0,-6.5218377,8.346385,2.782074,0
0,-4.1382856,2.0609834,4.540228,0
0,4.4391584,-6.8226094,-0.9277142,0
0,2.3666525,-7.7400746,1.2502055,0
0,5.332329,-5.9176826,-1.8832552,0
0,-3.5898087,5.7780914,2.1402874,0
0,6.6318603,-4.289815,-3.127457,0
0,-1.7420453,-5.689853,4.84936,0
0,-1.5927188,-5.8734174,4.7478547,0
0,8.194096,2.2687051,-5.771873,0
0,7.6631374,4.0537395,-6.3215,0
0,-3.5254393,6.106596,1.9297274,0
0,2.5477262,-7.7124143,1.0642844,0
0,7.0184245,5.4273534,-6.7488446,0
0,1.3601593,-7.688079,2.2415323,0
0,-1.7540157,-5.672629,4.8585715,0
0,-3.6064336,5.681747,2.2041123,0
0,-1.3421904,-6.1320553,4.563004,0
0,7.542335,-2.4586122,-4.098374,0
0,1.1021,-7.6193514,2.4858093,0
0,5.3123507,-5.9408154,-1.8627048,0
0,-3.456182,-2.5684662,5.5949893,0
0,6.2016683,6.973701,-7.4111013,0
0,8.322499,-0.050383024,-5.0906463,0
0,6.89012,-3.8003438,-3.4312859,0
0,-3.1729,-3.2365706,5.537818,0
0,0.86511344,-7.5470138,2.7066243,0
0,6.7089415,6.000467,-6.9207554,0
0,0.38330254,-7.3648543,3.1468365,0
0,-4.018387,3.863139,3.4188952,0
0,-4.501316,8.748459,1.2677823,0
0,-5.8661127,8.911283,2.0804155,0
0,6.249027,-4.7752495,-2.8336759,0
0,7.0297136,-3.513506,-3.5918148,0
0,-3.4669068,7.066745,1.4252748,0
0,5.62118,-5.5789275,-2.1861954,0
0,-3.916768,-1.1584718,5.4972787,0
0,-2.244694,-5.0007358,5.156499,0
0,-3.818962,4.7826366,2.811478,0
0,-4.301509,2.359436,4.3903913,0
0,-3.4654229,6.8363543,1.5324621,0
0,-3.8787274,-1.2100056,5.531225,0
0,-3.9214046,-1.1384091,5.471515,0
0,8.24706,-0.313976,-4.964232,0
0,-4.135175,3.1730795,3.8607624,0
0,-4.0873256,-0.121014856,5.228861,0
0,-2.4986832,-4.579327,5.2891006,0
0,7.763093,3.7813687,-6.2347345,0
0,1.5130504,-7.7125273,2.0945895,0
0,-4.212683,1.959718,4.6023574,0
0,3.0427234,-7.57559,0.55020577,0
0,-3.4703043,6.6535244,1.6243938,0
0,-3.4725688,-2.5310352,5.597736,0
0,-0.6656275,-6.7131824,4.035702,0
0,-1.6205224,-5.8425345,4.77095,0
0,4.8806467,-6.4105005,-1.4022343,0
0,-0.14977963,-7.072431,3.6105728,0
0,6.3553295,6.2058945,-7.1569676,0
0,-6.689679,8.028553,3.0520885,0
0,4.796405,-6.488182,-1.310908,0
0,-4.0956693,3.448573,3.6880717,0
0,-3.6495974,-2.0613582,5.5872703,0
0,1.1906486,-7.6416607,2.4011211,0
0,-5.0015054,8.9632635,1.4909166,0
0,-4.20476,1.0091335,4.865248,0
0,5.7879424,-5.381571,-2.3532186,0
0,-3.2547283,-3.0497644,5.5570335,0
0,-4.2087555,2.7368739,4.0578737,0
0,-3.4695344,6.7092495,1.5997974,0
0,-0.19218734,-7.047246,3.6467166,0
0,-4.2776465,1.9287505,4.329229,0
0,8.092201,-0.976207,-4.711101,0
0,-3.0510144,-3.4964767,5.5024796,0
0,6.9088044,5.6144814,-6.810887,0
0,3.4451737,-7.4122195,0.12723349,0
0,-0.08125034,-7.1178923,3.553356,0
0,-4.043257,3.726886,3.5089314,0
0,2.6958814,-7.6748815,0.90886766,0
0,-1.1484278,-6.3212113,4.419895,0
0,7.5462227,-2.4478571,-4.102858,0
0,3.941528,-7.1500216,-0.39828166,0
0,0.07685133,-7.205184,3.4152207,0
0,-5.017606,8.967891,1.4998705,0
0,5.763672,-5.409964,-2.3303127,0
0,-5.3628664,9.021173,1.7001542,0
0,6.8854547,-3.802045,-3.4363341,0
0,-3.7603087,-1.7272582,5.6373034,0
0,2.1182525,-7.7565765,1.4995137,0
0,8.153668,-0.77546096,-4.7935047,0
0,-3.6163995,5.631491,2.2359848,0
0,5.7631483,7.0275745,-7.1881995,0
0,7.079578,5.262898,-6.710413,0
0,4.584108,-6.6889586,-1.0862141,0
0,-3.9763775,4.0805497,3.2823102,0
0,-3.9375381,8.298137,1.1196434,0
0,-4.218841,1.1281551,4.824715,0
0,7.3966355,4.641503,-6.4979033,0
0,-2.1736145,-5.113052,5.119248,0
0,-4.2216845,2.6634605,4.117158,0
0,-1.6693474,-5.7893844,4.8045993,0
0,1.7581617,-7.74092,1.8558729,0
0,7.6773458,4.011053,-6.3078046,0
0,-3.462664,7.0347347,1.4399325,0
0,-3.7774768,4.957131,2.6904776,0
0,6.5345635,-4.3615856,-3.0937185,0
0,6.2650576,6.2481656,-6.997556,0
0,-3.92463,4.318643,3.1237776,0
0,8.081096,2.760616,-5.923487,0
0,5.292733,-5.9736996,-1.8375992,0
0,6.932894,-3.6955614,-3.4815576,0
0,-2.0383306,-5.3161654,5.0370607,0
0,-3.154647,-3.2741032,5.5357437,0
0,8.270423,1.8591073,-5.643861,0
0,8.372658,0.8388352,-5.33908,0
0,-3.9983418,3.9674788,3.350961,0
0,-0.3390559,-6.9504833,3.769371,0
0,-3.5230403,-2.3875134,5.6058297,0
0,1.1958318,-7.642565,2.3956237,0
0,3.432892,-7.4155917,0.14235899,0
0,-1.4988005,-5.9615555,4.672308,0
0,6.85891,-3.863052,-3.4014964,0
0,7.2085114,-3.1666934,-3.7682126,0
0,7.680967,-2.1404202,-4.2406144,0
0,6.3229322,-4.6834564,-2.9049745,0
0,6.065721,6.40887,-7.114243,0
0,7.720272,3.9038944,-6.273679,0
0,8.009338,-1.2501498,-4.6072283,0
0,8.352912,0.95549005,-5.3702846,0
0,3.0733964,-7.5629983,0.5191094,0
0,8.305353,-0.04697402,-5.040074,0
0,8.2362995,-0.32314354,-4.9404054,0
0,2.9210384,-7.6150327,0.6786053,0
0,6.3281436,6.479538,-7.348167,0
0,8.274609,1.8018225,-5.6249685,0
0,4.525256,-6.741983,-1.0228387,0
0,8.019331,-1.2187054,-4.6184134,0
0,5.5019546,-5.718766,-2.061575,0
0,8.361822,0.43204656,-5.229547,0
0,2.1546242,-7.7532353,1.4639602,0
