,x,y,z
0,107.216255,80.82401,74.57635
0,24.194061,26.073416,-69.3805
0,-85.228325,15.872871,58.357307
0,83.76991,13.789967,15.646133
0,-42.384567,18.088305,-50.688972
0,-99.38753,-2.0603707,22.954432
0,-43.278786,34.28107,-163.61856
0,-93.09269,-85.29558,-30.10725
0,-25.891632,26.938087,-19.1808
0,122.061424,30.038172,-53.58061
0,43.59839,-86.89722,-32.296936
0,27.995823,-130.31467,126.03206
0,-17.251007,143.66927,22.454838
0,-17.080587,-64.44196,-61.87335
0,-32.84611,-62.28204,90.25092
0,-67.17898,-17.807442,-14.245691
0,-41.512413,-91.18872,-43.99729
0,-96.500626,61.607033,9.298965
0,74.896645,-76.12536,-80.58834
0,2.0423512,-92.35575,34.81518
0,101.969124,-49.99129,-10.995613
0,82.318016,61.342876,-50.97568
0,-96.44377,101.01254,1.9753965
0,-27.553553,-17.282652,-61.553177
0,-60.871735,18.458351,-11.197905
0,-98.63993,-85.39672,60.903736
0,101.18172,-14.053382,67.408516
0,-47.464355,-44.927986,52.80375
0,4.352444,-68.93987,120.39591
0,39.901577,33.5863,-31.665289
0,-40.452698,-21.260431,-140.03354
0,53.33099,-21.621883,70.92227
0,64.45522,60.114,58.052704
0,-59.87456,-5.9839096,25.5674
0,54.85208,46.01477,-79.33392
0,-45.95899,58.82303,-38.548607
0,100.4479,-15.100426,-89.07158
0,-5.767768,-27.89885,-91.202225
0,-78.41257,-68.13022,-71.549736
0,-33.64352,-74.54179,-142.53474
0,-1.7534875,129.88553,74.134315
0,29.541721,-125.80849,-27.195267
0,-113.534966,129.75047,-86.006485
0,-52.721592,-137.3121,8.664599
0,-2.8964796,5.1229515,-49.01051
0,75.569214,19.236486,-41.536808
0,-6.6565156,-82.26408,-21.385574
0,-69.07817,68.41809,-100.724915
0,115.066765,-60.830406,50.06374
0,-32.479195,14.930672,-113.73928
0,-60.367226,-99.151024,-6.8098683
0,-5.177558,136.69748,-55.260857
0,-26.243765,13.728965,13.369613
0,41.396606,19.135174,81.70524
0,-25.020916,-133.77437,81.37707
0,-71.13263,26.033167,123.25258
0,49.08283,80.62812,-49.799515
0,77.61531,58.06353,20.49384
0,69.63813,-6.311833,-128.12837
0,120.541145,73.92206,-45.618988
0,-44.306797,103.34271,61.230583
0,-1.8515645,10.130075,79.022835
0,29.643005,-14.964793,-86.797554
0,-16.327877,-173.76262,-21.793148
0,-74.3264,152.44632,-64.12271
0,51.500797,-40.32024,150.77217
0,-98.703964,15.1212635,-11.170363
0,-67.482605,147.18399,-16.040876
0,20.819416,71.09893,-23.575632
0,30.129238,-134.02344,33.26613
0,38.620052,-89.99898,130.79271
0,-91.65069,94.1104,46.29839
0,82.1562,-127.63604,-26.18098
0,18.76727,-17.415403,100.830376
0,40.82901,-83.45001,28.772224
0,-34.30215,148.49472,-86.25554
0,149.3864,26.48148,2.6089249
0,11.881056,9.029381,-16.86144
0,40.592804,72.27497,-117.15647
0,44.814598,117.15584,-89.618095
0,44.57436,22.493967,42.907784
0,-22.757282,101.79034,12.283552
0,-112.709435,27.282576,-50.534092
0,89.541725,99.46986,20.96265
0,101.6947,-54.039806,-103.85762
0,89.0843,-71.851654,-44.976837
0,-24.395649,-103.48496,11.219888
0,27.098007,12.963634,163.8212
1,-37.76476,41.506874,-83.8068
1,69.905785,110.95352,-124.310165
0,-51.967384,-40.897793,-48.09061
0,-26.537964,51.419758,126.989494
0,72.4892,-73.608116,57.114933
0,58.895115,-40.718517,-103.501915
0,-108.185616,-80.3084,14.431811
0,-67.93019,-48.065506,14.392557
0,-80.871216,103.89475,-122.18725
0,62.771877,4.972325,-80.30443
0,100.10898,116.09905,-72.060356
0,-135.97865,-54.482243,-48.786617
0,-61.212803,-15.505241,70.75726
0,-128.1591,-53.70789,79.48623
0,-72.41463,139.5198,65.606735
0,-24.922693,94.763885,-40.56065
0,-45.548546,-115.27399,46.967175
0,1.8314013,157.73111,-19.862764
0,-7.2271113,95.73286,45.367992
0,124.90665,-108.23853,60.306732
0,-11.603151,-131.47597,38.839977
0,-55.704166,59.7006,-2.7861514
0,-34.016514,162.82262,-44.306965
0,34.526283,32.666485,128.18663
0,-50.34313,-105.69227,109.28794
0,-53.299877,96.250465,-9.08638
0,6.7388673,-59.05822,82.47578
0,135.55081,-81.7889,19.617258
0,-97.29412,19.905262,-90.3734
0,15.746661,-124.81305,66.84328
0,-74.11765,45.46102,-64.7891
0,19.70294,-106.8325,5.5852637
0,58.74727,64.61584,99.88202
0,75.80795,-82.76555,113.90111
0,109.28135,18.745777,-17.563507
0,44.620327,-65.20184,79.102455
0,-41.8311,-74.74829,-92.07215
0,-100.04996,-8.659584,94.135826
0,111.249626,-131.40558,13.769559
0,39.33404,156.06958,-66.49204
0,94.45068,-24.53306,125.98815
0,55.86013,-111.47013,50.927994
0,184.1216,125.5847,11.635015
0,-87.205956,-119.95568,34.542637
0,-55.066147,-139.65112,-37.559483
0,39.20027,-47.887424,110.21448
0,-142.13672,-6.6850863,-64.18386
0,-16.40663,62.13239,-62.65632
0,78.94411,-46.97957,88.94332
0,-44.897144,-30.788782,-96.7712
0,9.176995,46.78926,-101.882385
0,-55.712025,-112.71274,-92.48393
0,119.29106,-71.43794,92.65116
0,-26.059052,50.616566,29.349918
0,-132.56218,-46.92859,31.730719
0,17.760946,125.19637,11.261194
0,6.0810676,90.87759,119.65071
0,-59.146656,1.5087124,-81.02841
0,-9.537738,50.54011,-135.99004
0,-12.616737,11.705782,122.37868
0,65.49701,120.7084,-61.408848
0,93.60443,-27.85334,-48.878822
0,-0.8023319,-65.07924,-107.45379
0,-58.420208,-82.077,68.673904
