,x,y,z
0,3.0067,3.5709271,-3.0311568
0,0.30416015,-2.4307296,1.3985841
0,0.677832,-0.21733285,-0.10526253
0,1.5494921,1.5607517,-1.602779
0,0.33712906,-1.7853006,1.0170388
0,0.7559099,-0.018845102,-0.26492602
0,2.6620195,2.6939938,-2.9181752
0,1.13357,0.8500892,-0.9699594
0,0.35801777,-1.2323079,0.6276785
0,0.34062082,-1.7312441,0.9847087
0,1.8559719,1.9702724,-1.9765488
0,3.2686276,3.7646961,-3.3252072
0,-0.7741643,-4.570851,2.51569
0,1.2236663,1.0174204,-1.1106915
0,1.9994241,2.1959043,-2.208319
0,0.48927623,-0.8049692,0.3437221
0,1.513241,1.5119088,-1.5516783
0,0.30176693,-2.5768895,1.4907469
0,1.1315678,0.84297335,-0.9652174
0,2.3453112,2.713459,-2.8026032
0,1.3273292,1.199422,-1.2725569
0,0.3146631,-3.0743036,1.7515694
0,0.306652,-3.0740652,1.8064278
0,0.462092,-0.90751624,0.41322473
0,0.5084452,-0.7402848,0.29569408
0,2.190238,2.4248407,-2.4138985
0,0.8309134,0.16954085,-0.41668302
0,1.6630193,1.7169247,-1.7282181
0,3.21997,3.7345903,-3.2572446
0,0.34025913,-1.2022458,0.59776443
0,0.6050046,-0.43148336,0.061444912
0,1.6993316,1.7703394,-1.7717745
0,0.40023082,-1.2692004,0.70515907
0,0.7771819,0.03302764,-0.30564675
0,0.30424136,-2.3570468,1.3621714
0,0.32965276,-3.3949313,1.7604238
0,0.5216354,-0.68982166,0.25783446
0,0.3209265,-1.9783809,1.1382014
0,0.3307261,-1.856204,1.0616734
0,3.1084337,3.5196843,-3.5553887
0,-1.3869598,-4.4196396,2.5028446
0,2.244042,2.5836594,-2.5850267
0,-1.6626822,-4.274898,2.4536133
0,1.812536,1.916744,-1.929223
0,0.3775707,-1.4019814,0.75507975
0,0.39162102,-1.3268906,0.7194694
0,1.5836035,1.6171479,-1.6521842
0,0.25625,-3.7709072,2.0837734
0,3.2781503,3.78402,-3.42279
0,0.32758617,-2.112739,1.2322564
0,2.1005487,2.3691967,-2.3682108
0,-0.108905464,-4.329269,2.3350825
0,0.49763185,-1.0263035,0.5170361
0,1.1380595,0.85490054,-0.9745386
0,3.3358943,3.4010522,-3.3413537
0,0.38090855,-1.405508,0.7685731
0,0.35096917,-3.2768734,1.936885
0,0.32163817,-1.9681909,1.1324131
0,1.2517564,1.069151,-1.1533724
0,0.30056235,-2.997583,1.7278422
0,0.3280958,-3.1848252,1.7575375
0,1.416799,1.3509517,-1.4049823
0,0.5161759,-0.7094024,0.269584
0,0.58901775,-0.4829144,0.10194981
0,-0.4755695,-4.5181403,2.4602249
0,1.0925018,0.7695756,-0.9022061
0,0.45918736,-0.89464635,0.4409336
0,-0.19827466,-4.389638,2.374261
0,0.31702438,-3.0596206,1.7251441
0,2.8656788,3.024343,-3.2921355
0,3.3223743,3.5471325,-3.1760004
0,0.30883297,-3.0944996,1.8673179
0,3.0417123,3.1753256,-3.421414
0,2.406991,2.804101,-2.7839572
0,2.3919122,2.7390587,-2.7256813
0,-0.22001323,-4.4020047,2.3808136
0,0.5438573,-0.6257699,0.21077262
0,0.38438186,-1.240158,0.7056777
0,0.14395446,-3.9890397,2.199561
0,-2.159792,-3.9176385,2.312176
0,0.7159378,-0.12607421,-0.18021016
0,0.29268047,-3.6969028,2.0188632
0,0.3372622,-1.7891494,1.0187416
0,0.3365434,-3.4991453,1.991015
0,0.49906278,-0.74625003,0.29829374
0,1.2249336,1.0179778,-1.1115426
0,2.3593876,2.598632,-2.7102296
0,1.0620848,0.70572746,-0.84996486
1,0.32529265,-3.061272,1.797037
1,-2.3512433,-3.7787254,2.2564769
0,0.73993737,-0.068057835,-0.2257976
0,2.2797902,2.5996342,-2.6559036
0,2.7993786,2.9985852,-2.8273997
0,0.7716253,0.023383845,-0.29839328
0,1.8086145,1.9168223,-1.9283911
0,1.1821042,0.93648505,-1.0439923
0,-0.74529016,-4.5699797,2.5119765
0,0.34596246,-1.6284451,0.9154825
0,-2.193935,-3.8920627,2.3020046
0,0.23503156,-3.803409,2.1113503
0,1.4833218,1.4534363,-1.4990855
0,2.91335,3.0836403,-3.3603818
0,2.071519,2.2605765,-2.2793453
0,0.15972984,-3.961841,2.17226
0,2.4212728,2.8130937,-2.8408284
0,-0.39255455,-4.485507,2.438558
0,0.3241938,-3.501003,2.0373094
0,3.175088,3.7647989,-3.4020996
0,2.521171,3.0999587,-2.9586582
0,0.30122355,-3.000186,1.726498
0,0.14310458,-3.9910827,2.196482
0,1.9410456,2.1017535,-2.1059058
0,3.105381,3.7554188,-3.4137247
0,0.30751798,-3.2844992,1.6999218
0,2.3953955,2.6300464,-2.7287283
0,3.3200257,3.6111984,-3.246628
0,0.30353633,-2.4986691,1.4450861
0,2.9646847,3.5348308,-2.9941928
0,0.2949847,-2.9714668,1.7090228
0,2.6640348,2.7651708,-3.047274
0,0.6070941,-0.42766908,0.05702642
0,2.6379907,2.9628193,-3.1085923
0,0.31227618,-3.0939963,1.8357008
0,2.4400196,2.566516,-2.5710316
0,2.0250354,2.2242157,-2.2432294
0,2.3239963,2.644153,-2.734382
0,2.6713836,3.3896496,-3.1248717
0,-1.7604785,-4.211246,2.429221
0,0.89117056,0.33158827,-0.5465514
0,2.8708344,2.9128294,-2.9782305
0,0.32974058,-1.901257,1.0881176
0,2.2820237,2.4823627,-2.389656
0,3.0501003,3.2968569,-3.500318
0,2.236459,2.5720534,-2.5803359
0,1.1998043,0.9707165,-1.0725851
0,0.2974644,-2.9989989,1.7344564
0,2.3920395,2.5317738,-2.5967038
0,0.38481727,-1.3775786,0.75856596
0,-1.7037002,-4.2492533,2.4437618
0,0.30673292,-2.2244942,1.2854557
0,3.2953207,3.772211,-3.4011467
0,0.4383956,-1.114277,0.5449891
0,2.0239465,2.2283766,-2.2486274
0,-0.7549356,-4.571241,2.5134904
0,3.1574962,3.5443122,-3.5611327
