,x,y,z,cluster
0,-1.4635922,-0.2198212,-5.6271014,0
0,-8.7264805,-3.5230982,-1.1110392,0
0,3.3038049,-6.8368645,2.7506266,0
0,6.954611,2.9149427,3.904997,0
0,-4.648841,-5.130213,-0.359457,0
0,4.838381,-7.3863626,3.0881126,0
0,1.9853618,3.9911911,-6.2292204,0
0,7.1487036,-2.3974361,2.5919354,0
0,-2.6171203,-8.301421,1.1887501,0
0,-4.4960766,-5.3115473,-0.037945196,0
0,6.692174,3.9210176,0.19935903,0
0,-5.040816,1.3512355,-7.566489,0
0,-2.1249108,6.925951,3.1949985,0
0,6.5599923,-1.4317156,3.3778038,0
0,5.080829,4.155716,-1.0769869,0
0,0.33609614,-7.8976097,-0.19104779,0
0,6.7659106,2.530682,4.2248726,0
0,-9.170646,-3.0084033,-0.3965627,0
0,7.1654024,-2.4496913,2.5868087,0
0,1.9308144,5.2212195,-5.3359747,0
0,6.1970735,-0.1322032,4.2431517,0
0,-8.983204,-0.38664302,1.8070741,0
0,-8.870427,-0.22195973,1.8319743,0
0,-0.29081354,-8.435484,-0.13939516,0
0,0.6956568,-7.509602,-0.08758722,0
0,3.2196686,5.2393594,-2.1322424,0
0,6.3941226,-7.20071,2.7032938,0
0,7.385521,3.6884367,2.5318398,0
0,-4.468786,0.93976724,-7.030625,0
0,-2.4215848,-8.427056,1.0558227,0
0,2.1055527,-6.29311,1.4860857,0
0,7.4280205,3.8298726,2.0317523,0
0,-2.9908736,-8.028828,1.4320489,0
0,5.297792,-7.428328,3.0315235,0
0,-8.392567,-3.7558227,-1.448974,0
0,-7.3302407,1.1213603,1.6505405,0
0,0.961606,-7.1937504,0.070737645,0
0,-5.538641,-4.6613846,-1.3781817,0
0,-4.9072313,-4.9311686,-0.7659343,0
0,-3.7336547,0.5024468,-6.4976287,0
0,-2.2813525,8.63899,1.6098528,0
0,2.2796733,5.768508,-3.4660327,0
0,-1.810922,9.5155115,1.41858,0
0,6.983159,3.9236035,0.609532,0
0,-3.6050093,-7.2557917,1.5700306,0
0,-3.271914,-7.759051,1.5722263,0
0,7.133409,3.2386327,3.4918764,0
0,-4.3198824,1.629822,1.4593761,0
0,-5.345666,1.6231328,-8.018735,0
0,-6.5272856,-4.3740506,-1.8031992,0
0,3.775953,4.843827,-1.715198,0
0,-1.2382388,3.0083504,3.4158716,0
0,-1.0811927,-8.829563,0.16524239,0
0,7.1187925,-2.3791666,2.6356943,0
0,-3.4431603,0.35652533,-6.3290586,0
0,-3.6406503,-7.1936502,1.5485793,0
0,-7.529792,0.9945919,1.6918813,0
0,-5.475043,-4.683178,-1.3344613,0
0,6.4226694,-1.1003098,3.6422486,0
0,-9.193355,-0.808128,1.6333612,0
0,-8.492065,0.20194478,1.8436632,0
0,6.318251,1.140363,4.52098,0
0,0.8605283,-7.3153715,0.0056883744,0
0,1.8793662,-6.3222146,1.1615984,0
0,-1.3406292,5.4430637,3.8256254,0
0,7.43756,-2.9581852,2.3020291,0
0,-0.31524518,-8.465182,-0.14146306,0
0,-1.1077912,3.6492374,3.6698394,0
0,-9.064314,-0.52654153,1.7608774,0
0,1.1109982,0.7252574,-6.0206313,0
0,-3.6165268,0.43966162,-6.4258304,0
0,-8.655711,0.051929887,1.8656982,0
0,-0.7583573,-0.18355742,-5.5952153,0
0,1.9447733,4.81173,-5.7367544,0
0,1.9349194,5.2213855,-5.3106103,0
0,-1.1011221,3.792598,3.7108912,0
0,1.2546576,-6.842493,0.33983836,0
0,-2.8737323,-8.122939,1.3607454,0
0,-2.8559651,1.6676774,2.0488467,0
0,-0.92053735,10.499055,2.2105436,0
0,3.971008,-7.143614,3.0287733,0
0,-4.9057436,1.6483877,1.3636657,0
0,-4.6578865,-5.12505,-0.3706027,0
0,-6.12461,1.5642915,1.4064076,0
0,0.6684784,-7.5415845,-0.101357505,0
0,6.5569105,-1.4180578,3.3887987,0
0,1.9928035,5.640588,-4.522248,0
0,7.6136484,-3.3955057,2.1306155,0
1,-8.959333,-0.3473317,1.8175076,0
1,-0.3542913,10.513156,3.5135176,0
0,4.3987017,-7.2926025,3.0958068,0
0,2.0907383,5.757934,-4.017281,0
0,1.9100723,2.5645201,-6.456116,0
0,5.210759,-7.4234753,3.0430439,0
0,7.0011005,3.925049,0.63864875,0
0,6.823925,-1.8963964,3.0035074,0
0,-2.051138,6.8189607,3.2734046,0
0,-4.241204,-5.765488,0.5674499,0
0,-0.83013815,10.560147,2.3633704,0
0,-4.082978,1.6250573,1.53021,0
0,6.580513,2.0567114,4.4237857,0
0,0.54254967,0.24851048,-5.790203,0
0,4.468954,4.409357,-1.3549159,0
0,-3.0630288,1.6430603,1.9371103,0
0,1.958757,4.5598917,-5.923866,0
0,-1.197691,4.9380383,3.8694077,0
0,-5.9614177,1.5919175,1.3851031,0
0,-4.8746643,1.224655,-7.401955,0
0,1.9289011,2.6756895,-6.4587803,0
0,-9.188975,-0.7992927,1.6352702,0
0,-2.8512793,1.6678613,2.0510361,0
0,5.852297,3.9701335,-0.61955,0
0,-4.5500884,0.9983967,-7.0981593,0
0,-8.1033535,0.5555733,1.7962971,0
0,1.9513148,5.490127,-4.8809395,0
0,-4.1857033,0.7719021,-6.793057,0
0,-8.97744,-3.2947514,-0.78102386,0
0,-0.86530536,-0.1977507,-5.5958014,0
0,-9.257363,-0.98485047,1.5427,0
0,1.9794056,3.2337217,-6.4143834,0
0,2.129913,-6.299689,1.5213333,0
0,1.8716317,2.354414,-6.443699,0
0,-8.726528,-0.03212055,1.8508896,0
0,2.0677228,5.781791,-4.0514827,0
0,4.80589,4.255615,-1.2015276,0
0,1.9655702,5.571331,-4.712903,0
0,0.79299796,0.42713538,-5.887919,0
0,-1.6269047,9.770724,1.4930278,0
0,7.3836412,-6.364736,2.2228367,0
0,1.8325737,2.1830492,-6.426114,0
0,-5.0913105,-4.8268704,-1.0014561,0
0,2.9064164,5.4568005,-2.4162319,0
0,-1.8579586,-0.19339587,-5.682226,0
0,2.3161192,5.7595835,-3.3808546,0
0,6.6964693,-1.6983494,3.1658993,0
0,-9.187027,-0.7832488,1.6500643,0
0,2.130831,5.799452,-3.8241446,0
0,-3.5321722,-7.381158,1.5700405,0
0,-1.7343373,9.628372,1.4382628,0
0,-7.433867,-4.1164227,-1.8182573,0
0,-5.3374195,1.614436,-8.008125,0
0,-1.6525819,-8.799389,0.5195145,0
0,4.776846,4.2595043,-1.216499,0
0,-2.0776627,6.857885,3.2455547,0
0,-4.136223,0.7268319,-6.7647567,0
0,-3.8134804,-6.844149,1.4089448,0
0,-8.877311,-3.3881953,-0.9095839,0
0,6.750559,2.5049438,4.2539415,0
0,-0.88951355,10.521836,2.2612798,0
0,7.7762556,-5.34665,1.9693751,0
0,3.8556414,-7.092884,2.9972293,0
0,5.082522,4.155269,-1.0761415,0
0,5.2954483,-7.4341288,3.0364292,0
0,2.9017859,5.458791,-2.4263182,0
0,7.2322063,-6.5736494,2.3088622,0
0,-3.9576817,0.62460756,-6.6423316,0
0,-0.9363515,-8.783609,0.09358477,0
0,-2.0031052,-0.16818266,-5.716071,0
0,0.5877914,-7.633244,-0.13519607,0
0,-1.0941477,3.9349415,3.7484314,0
0,1.893594,2.4408495,-6.4538713,0
0,-6.64819,-4.3414016,-1.8218172,0
0,-1.5919337,2.24798,2.9603016,0
0,-3.2491016,-7.7727757,1.5512434,0
0,-3.7058835,1.618874,1.6580926,0
0,7.306627,3.9209077,1.266119,0
0,6.0570946,3.9528408,-0.45446554,0
0,-3.914253,1.6201018,1.584461,0
0,-6.557631,-4.36596,-1.808952,0
0,-0.6422206,-8.651464,-0.031105349,0
0,1.9476432,5.480478,-4.9207726,0
0,-1.5797999,6.0093927,3.679542,0
0,-8.792159,-0.11283239,1.8492131,0
0,-0.07335565,-0.032709554,-5.650309,0
0,-0.47844172,-8.557632,-0.08678457,0
0,-1.2418423,5.1202984,3.858745,0
0,-1.5042193,2.3905585,3.060341,0
0,-2.415644,7.4749603,2.6647673,0
0,-6.4614596,1.4890894,1.4666911,0
0,6.257202,3.934926,-0.26856992,0
0,-8.981456,-0.38685042,1.8040123,0
0,-7.19526,-4.1873403,-1.8400769,0
0,3.7962096,4.830126,-1.702771,0
0,-5.559379,1.8466787,-8.551643,0
0,-5.224607,-4.7777495,-1.1188186,0
0,6.8017306,3.9242747,0.34742403,0
0,-1.8470552,2.0004752,2.7198856,0
0,-1.8366832,6.482781,3.4736617,0
0,-1.2441273,2.9872563,3.4059281,0
0,-2.8787382,0.10735891,-6.045971,0
0,2.84596,5.4968,-2.4909265,0
0,-2.837151,1.6709939,2.0593424,0
0,-1.9880244,-8.668703,0.7494643,0
0,2.1925328,-6.307933,1.6099123,0
0,-0.71510196,10.615403,2.5735195,0
0,6.1961904,-0.03809494,4.275405,0
0,-5.8716183,1.6046605,1.3748003,0
0,1.7135057,-6.397381,0.9156475,0
0,1.5241302,1.3347255,-6.2492642,0
0,-4.541674,1.6393012,1.4140807,0
0,3.2993774,5.182899,-2.0635452,0
0,6.9874544,-2.1586995,2.7837322,0
0,-5.5637517,-4.6522846,-1.4016964,0
0,2.1979244,5.7797136,-3.6873043,0
0,1.9549481,4.63508,-5.8712068,0
0,-9.317548,-2.623713,0.07568523,0
0,5.80943,-7.3925223,2.9123712,0
0,-4.5915375,1.024592,-7.1337533,0
0,-2.7515998,0.05661957,-5.9860907,0
0,7.0875106,-6.719949,2.3837988,0
0,7.846429,-4.758854,1.9142908,0
0,-9.17031,-3.006898,-0.39493233,0
0,-0.36756116,-0.12766339,-5.6042953,0
0,-9.373345,-2.383672,0.34815595,0
0,-0.092665285,-8.285945,-0.1847544,0
0,1.9865118,3.4630935,-6.373904,0
0,-3.5827706,0.42572194,-6.4068837,0
0,5.2860994,4.093795,-0.9705169,0
0,7.841582,-4.4791746,1.9215308,0
0,6.294762,-0.6921032,3.9309113,0
0,-3.4103374,-7.5707126,1.5917008,0
0,0.69268996,0.33565998,-5.8375545,0
0,-5.9443717,-4.5346365,-1.6189507,0
0,6.3822103,-0.9897538,3.723237,0
0,7.056794,3.9277792,0.72052044,0
0,6.1936073,0.014851357,4.297235,0
0,-5.522353,1.6392597,1.342598,0
0,-2.4147215,8.062507,2.048142,0
0,7.3700967,3.6557949,2.6277516,0
0,-1.8135431,2.0275455,2.7522008,0
0,-8.790945,-0.11521872,1.8469005,0
0,-4.4922957,-5.3162284,-0.030251432,0
0,7.8036637,-4.1439266,1.9567999,0
0,-2.014633,6.7643394,3.3105638,0
0,-2.123533,-0.14760807,-5.7444444,0
0,3.0373378,5.3675556,-2.289818,0
0,7.3177357,3.5607378,2.8633707,0
0,-1.2488297,5.146001,3.8570795,0
0,-5.5381866,1.6383188,1.3437908,0
0,-9.407625,-2.1579256,0.59205097,0
0,0.16060597,0.060191136,-5.69344,0
0,6.879591,2.7646787,4.0452785,0
0,6.61476,3.9224868,0.11048484,0
0,-6.6922154,1.4189663,1.5094827,0
0,-3.8652568,0.57131284,-6.577002,0
0,6.3981776,1.4700764,4.517285,0
0,1.9813145,3.2810204,-6.407143,0
0,6.5899076,-1.4897289,3.3350523,0
0,4.6151443,-7.34652,3.0981998,0
0,-1.3406054,5.443071,3.8256543,0
0,6.8755918,2.7668693,4.06327,0
0,-2.3560295,7.304069,2.8540218,0
0,0.9484886,0.5540638,-5.9412684,0
0,-2.3160386,8.545308,1.6561877,0
0,1.5577753,-6.5226436,0.7035708,0
0,6.2423,-0.46854427,4.0706835,0
0,-1.9900756,9.225037,1.4307569,0
0,1.9572037,5.50948,-4.84757,0
0,-0.560155,-8.616275,-0.06566149,0
0,7.845382,-4.5251365,1.9178807,0
0,-3.7048755,1.6187725,1.6588571,0
0,-4.5750604,1.6401553,1.4094646,0
0,-7.6922774,-4.0329027,-1.7584155,0
0,-4.6545467,1.0687217,-7.1981134,0
0,7.3902345,3.6981146,2.502563,0
0,-1.9505298,-0.17853032,-5.7024884,0
0,-1.270225,5.221506,3.8525429,0
0,7.3760834,3.904793,1.4967264,0
0,-1.2805871,-8.841008,0.2812878,0
0,3.5398233,-6.953914,2.879938,0
0,-3.4250317,1.6243416,1.7706802,0
0,7.4358516,-2.95791,2.3024747,0
0,6.639493,2.2235756,4.3777776,0
0,7.654498,-5.786233,2.052045,0
0,7.3780875,3.8975456,1.5578161,0
0,-5.216331,1.5014542,-7.7742796,0
0,-7.2037354,1.1999068,1.6217873,0
0,7.3710103,-2.8019965,2.3654437,0
0,-1.3578988,-8.836182,0.32963985,0
0,-8.940767,-0.2964014,1.8393284,0
0,-7.2803726,-4.1648893,-1.8443947,0
0,7.1987934,3.9317906,0.97779316,0
0,-2.3616483,7.316062,2.8414812,0
0,-0.6723958,10.628709,2.6595685,0
0,-8.741688,-0.048983462,1.8513746,0
0,7.1724305,-2.4449341,2.575356,0
0,6.3501916,-7.2177873,2.7198088,0
0,6.210833,-0.23780157,4.1894493,0
0,-1.4672387,2.4509213,3.1012971,0
0,7.231943,3.4111106,3.1940138,0
0,-1.8778179,-8.722202,0.682658,0
0,-1.4589609,-8.834542,0.39065695,0
0,1.9846282,3.3601654,-6.394534,0
0,0.82719177,0.43587673,-5.8938284,0
0,-1.2119402,3.106104,3.4598086,0
0,6.765815,-7.0087886,2.5479813,0
0,-1.9661739,-0.1719959,-5.7100105,0
0,3.7740421,-7.063742,2.9857917,0
0,-1.913179,-8.701257,0.70565677,0
0,-1.5614072,2.2903209,2.9951134,0
0,-0.8580286,-8.752805,0.05726255,0
0,6.054183,3.953841,-0.4542082,0
0,3.2599895,-6.815857,2.7193415,0
0,6.2158365,-0.28311425,4.168112,0
0,-5.2845755,-4.7535725,-1.1730576,0
0,-5.2334433,1.5193288,-7.824991,0
0,2.4794142,5.703269,-3.0329514,0
0,7.428961,3.8414052,1.9511303,0
0,-4.591492,-5.1931086,-0.24436912,0
0,2.8259864,-6.5765557,2.3412428,0
0,-3.2496505,0.2661915,-6.2261357,0
0,2.0747352,-6.283672,1.4482924,0
0,-4.956708,1.6490407,1.3584806,0
0,-2.419985,8.0289135,2.0797153,0
0,-1.4667001,9.9627905,1.6085144,0
0,6.7880044,2.577788,4.191122,0
0,7.317111,3.917828,1.3121161,0
0,-1.2518488,5.156854,3.856304,0
0,6.2138133,0.5508632,4.459636,0
0,-8.043862,-3.9066486,-1.6355139,0
0,-3.315173,-7.6919312,1.5640966,0
0,-3.1366105,1.6372769,1.8986504,0
0,-8.223753,0.45087042,1.817333,0
0,-1.14412,4.700867,3.864155,0
0,-7.9316587,-3.9493134,-1.6859783,0
0,-8.083704,-3.8897517,-1.615193,0
0,2.7893996,5.5292954,-2.5603752,0
