,x,y,z,cluster
0,1.7674364,1.9430999,-13.688339,0
0,0.8707323,-5.2644644,-5.7629304,0
0,-4.0821195,-8.152226,8.251894,0
0,-10.761673,-7.533498,12.25491,0
0,7.606783,7.3098617,-2.3366206,0
0,-5.971126,-13.748766,9.045097,0
0,-7.509254,1.5202618,-12.288374,0
0,1.2651818,-1.7793051,19.211191,0
0,11.189671,-2.6082315,-0.97959566,0
0,8.442454,7.5104485,-1.035913,0
0,-19.58811,-9.38728,2.446162,0
0,-2.830489,13.120549,-6.203013,0
0,-17.707153,3.8129306,-6.854508,0
0,-2.9011872,-1.1506635,17.139479,0
0,-18.080194,-5.4963665,-2.1789033,0
0,11.588053,-8.571089,5.8838897,0
0,-9.420232,-6.212809,11.814409,0
0,0.9677716,-7.8128557,-3.072915,0
0,1.1808404,-2.523174,17.998783,0
0,-5.3373585,-0.5799187,-7.263612,0
0,-4.4597764,-0.17309052,12.549266,0
0,-3.8829813,-18.878847,-1.1529046,0
0,-3.4151423,-19.510115,-0.95121086,0
0,13.294593,-7.837041,3.965195,0
0,10.104759,-8.450639,6.6985984,0
0,-12.151436,-2.413498,0.42007345,0
0,-1.6943035,-16.57726,11.368354,0
0,-14.08105,-10.021223,9.468907,0
0,-1.5066773,10.219698,-7.335014,0
0,11.652033,-2.8702557,-0.9499721,0
0,1.8869104,-5.835272,7.875187,0
0,-15.2012205,-10.121861,7.648107,0
0,10.4064455,-1.4961871,-1.0227605,0
0,-4.96552,-15.216735,9.303978,0
0,0.99162674,-3.3872066,-7.094776,0
0,3.3261626,-19.281563,-1.0263016,0
0,8.731668,-8.103083,6.964516,0
0,4.0861697,4.722298,-3.6243794,0
0,5.9045005,6.908921,-3.3700695,0
0,-0.8286229,6.593059,-8.785805,0
0,-10.037596,12.095209,-1.0166996,0
0,-8.077911,-1.6028942,-2.491152,0
0,-11.623809,15.638581,3.5075197,0
0,-18.575888,-9.736788,3.7088895,0
0,8.669596,1.0954537,1.1527728,0
0,9.0574465,-1.4101771,-0.061003648,0
0,-11.957914,-8.580856,11.94444,0
0,10.835217,-11.03799,-7.2732224,0
0,-2.7467241,15.690474,-5.4016004,0
0,4.1095233,1.2270849,-4.128097,0
0,-14.112608,-3.2188766,-0.035114396,0
0,-4.3696084,-9.781023,-12.0889635,0
0,13.842491,-6.1593003,1.5425054,0
0,0.85464203,-2.359414,18.197662,0
0,-0.57409215,5.8410177,-9.265091,0
0,8.122025,0.44437802,1.7587341,0
0,2.7585964,-19.585123,-0.79920787,0
0,4.1639175,4.930758,-3.6262064,0
0,-3.6101463,-0.08088851,15.906214,0
0,-4.4272375,-17.303394,-2.494975,0
0,-1.200697,-20.500597,-0.3808012,0
0,-7.115895,-2.307861,10.449685,0
0,9.22068,-8.333638,6.8989806,0
0,3.5815806,-6.1136327,6.963233,0
0,-14.204762,-5.234404,-9.140417,0
0,2.7911234,-3.085527,17.707163,0
0,13.232917,-7.598587,3.9480348,0
0,-6.7395473,-10.565871,-9.601769,0
0,-4.292162,-18.901573,-1.9263667,0
0,-1.5465358,-1.4922202,-20.950304,0
0,-0.7266693,6.1995187,-8.973742,0
0,-2.0909789,-19.78792,0.0014674481,0
0,2.8382325,0.7513868,-15.813448,0
0,-5.8882823,0.44628417,-9.485644,0
0,-5.6184416,-0.71146834,-7.384376,0
0,-7.275236,-10.5898285,-9.117903,0
0,7.271392,-7.523376,6.912399,0
0,10.708951,-1.7614288,-1.1087931,0
0,8.463329,-8.765183,-13.41721,0
0,-15.124597,7.278549,7.97595,0
0,-5.549588,-10.390115,8.241841,0
0,10.173636,-12.831929,-5.699781,0
0,7.3693447,7.6747875,-2.4336872,0
0,7.197219,-16.09998,-2.7459903,0
0,10.240043,-8.40953,6.663059,0
0,-2.9220488,-0.77725637,17.170322,0
0,-6.656902,-1.674316,-5.157187,0
0,4.6237288,-4.2123117,17.527592,0
1,-3.980473,-19.374687,-1.5747484,0
1,-15.000106,0.52264506,11.649018,0
0,-6.169858,-11.995876,8.820341,0
0,-7.0289145,-1.431121,-3.7889647,0
0,-8.760038,-1.1348999,-17.649046,0
0,-5.6968064,-14.7408695,9.628584,0
0,-18.54985,-9.547198,4.0179443,0
0,-1.294625,-1.535598,18.195444,0
0,-17.350117,3.4187036,-7.683595,0
0,9.140716,6.712798,1.9298058,0
0,-15.265865,6.2581267,8.046056,0
0,10.9299345,-10.21789,-8.476957,0
0,-8.7531805,-4.565143,11.386614,0
0,0.9784745,-0.6113198,-19.993155,0
0,-15.855831,-4.4459734,-1.7555172,0
0,9.218873,-8.914772,-12.667764,0
0,-6.2839613,0.7348521,-10.290481,0
0,-12.533945,-8.121055,-7.6467013,0
0,7.6023006,-15.735882,-2.99417,0
0,-2.3836443,12.2000885,-6.524076,0
0,-8.211345,-0.73001856,-16.401459,0
0,-4.537363,-17.325829,-2.7485754,0
0,8.47006,-8.773183,-13.422437,0
0,-19.858187,-7.52825,-0.8773015,0
0,-2.06921,10.337178,-7.1040487,0
0,0.6817736,-20.215235,-0.28163993,0
0,-6.273405,-1.4141417,-6.0970693,0
0,-1.300774,8.240099,-8.032965,0
0,0.7543181,-6.342514,-4.273475,0
0,2.756797,0.7878124,-15.496122,0
0,-4.3190794,-16.57228,-2.9324682,0
0,-8.19355,0.7591359,-14.784789,0
0,1.6959885,-5.7943835,7.746249,0
0,-7.7732463,-1.4807228,-17.085554,0
0,-2.5301616,-19.972492,-0.4991691,0
0,-7.5519104,-2.278714,-4.026914,0
0,-16.936693,-5.180977,-1.8213931,0
0,-6.096915,-1.235336,-5.362945,0
0,0.054673024,-1.0071391,-20.556122,0
0,-12.775947,14.322757,5.5375595,0
0,2.265367,-14.262739,13.489258,0
0,-7.718279,-1.9392228,-18.183405,0
0,5.030071,6.213379,-3.6028748,0
0,-10.651403,-2.875691,0.41449475,0
0,1.3294709,2.366939,-12.527226,0
0,-8.248097,-1.572987,-2.2611558,0
0,-2.1202528,-0.5969321,18.059801,0
0,-4.404133,-17.395874,-2.3607306,0
0,-7.7766924,-2.3032022,-3.5668564,0
0,8.471856,0.3811574,1.1057416,0
0,-12.197676,15.141027,4.5838084,0
0,3.8692894,-1.1153052,-6.265424,0
0,-2.6353338,15.575787,-5.434279,0
0,13.58164,-4.522198,-0.25808123,0
0,-16.87403,-5.214788,-1.7280664,0
0,-17.43977,3.5759697,-7.4013605,0
0,-1.2348728,8.033262,-8.131838,0
0,8.553107,2.3870533,2.5720966,0
0,0.5697283,-5.8067126,-4.8858175,0
0,-9.144989,-6.2775445,11.581869,0
0,-15.173782,6.9570494,7.9989433,0
0,4.4743667,-10.742541,14.835237,0
0,-5.153315,-10.061958,7.7297006,0
0,-18.077728,-5.528876,-2.1647964,0
0,-4.883777,-15.256852,9.237155,0
0,-10.646431,-2.8162334,0.38586375,0
0,1.7043707,-14.847049,13.108392,0
0,-1.0616354,7.4210315,-8.400586,0
0,13.938614,-6.619593,1.9655938,0
0,1.0780158,2.679105,-12.1700325,0
0,10.52659,-8.546056,6.525237,0
0,-7.789249,-10.47954,-8.694475,0
0,-8.685115,-1.3381649,-17.966002,0
0,4.3555675,0.82700175,-4.153839,0
0,-0.051311046,-9.331493,-14.760344,0
0,9.294714,-0.9252909,-0.24767636,0
0,10.720612,-9.489474,-9.958091,0
0,-16.983091,-9.774819,5.8238297,0
0,-20.368013,-7.908811,0.06176644,0
0,10.895458,-9.957367,-8.960494,0
0,3.9704547,1.2204473,-4.244659,0
0,13.836466,-7.4430876,2.907773,0
0,-5.86164,-1.0811653,-5.8823957,0
0,-15.5363655,-1.8357939,-10.394929,0
0,-2.9792597,-20.019289,-0.94288105,0
0,2.5602303,-0.20954765,-17.853916,0
0,13.648311,-7.708949,3.3818965,0
0,-13.390848,-7.167435,-8.11573,0
0,-0.924948,-9.505327,-14.340492,0
0,-16.554033,3.8298438,0.29261866,0
0,6.1578584,-17.05735,-2.2396169,0
0,-20.32195,-8.230973,0.98191017,0
0,-3.9590704,-19.056765,-1.3677771,0
0,3.861049,-0.41183165,-5.773944,0
0,-14.156587,-3.2679176,-0.06722395,0
0,-2.584453,18.451162,-4.509603,0
0,4.6291857,5.83111,-3.6180859,0
0,-19.408619,-9.077427,3.1332316,0
0,2.0221665,-8.903124,-15.346858,0
0,-16.533974,1.4655695,-9.560124,0
0,-4.255242,-9.804672,-12.19536,0
0,-0.057544973,4.518499,-10.281812,0
0,-10.459219,-2.8207502,0.29582956,0
0,8.388984,-8.748474,-13.475081,0
0,12.745975,-3.7176945,-0.63503075,0
0,1.386309,-5.7779164,7.9152927,0
0,-15.429032,4.654966,8.185212,0
0,-5.2130904,0.10852151,12.3642645,0
0,7.801167,-15.566278,-3.158661,0
0,4.540993,-6.546382,6.992849,0
0,-4.600815,-2.7470212,-20.41447,0
0,10.68582,-11.593219,-6.691199,0
0,-12.410728,-2.5256934,0.40506357,0
0,0.070614345,-1.3614655,18.996256,0
0,4.0282884,4.6312146,-3.6265244,0
0,-7.6627226,-1.472594,-2.9481363,0
0,-6.2734065,0.5161005,-9.97297,0
0,0.3769888,-10.019105,-2.861037,0
0,-3.3377502,-16.56507,10.229947,0
0,-1.9301825,10.610757,-7.0802064,0
0,0.054746564,4.2854624,-10.518226,0
0,0.5801328,-15.11026,13.257498,0
0,5.3724093,-8.96798,15.831251,0
0,0.975518,-7.889864,-3.0183496,0
0,2.7844262,-0.17466164,-16.680597,0
0,-0.21528038,-11.103101,-3.1077676,0
0,12.900754,-8.493358,4.533067,0
0,-8.163419,1.2402424,-13.978301,0
0,-0.6922748,6.1693587,-9.037185,0
0,-18.771063,-6.0234733,-2.0567563,0
0,5.426073,-7.6809554,15.951307,0
0,-4.265903,0.3313746,14.779384,0
0,8.545339,-0.49402305,0.7584552,0
0,0.42989844,-0.67589825,-20.418093,0
0,3.8136485,3.3720558,-3.669134,0
0,-3.580152,-0.19083847,15.392968,0
0,-18.370016,-9.40051,4.514799,0
0,-5.402499,0.11475029,12.236526,0
0,8.761233,-14.726299,-4.038988,0
0,-11.422691,7.617468,0.20907202,0
0,-13.893532,-9.996048,9.6459875,0
0,1.7752835,-8.949117,-15.312168,0
0,-2.9402883,-19.810343,-0.7037293,0
0,8.469515,7.4274855,-1.0267317,0
0,5.4687223,-6.7032843,16.971249,0
0,-17.18027,3.1574683,-8.044633,0
0,0.93558943,2.8484404,-11.792229,0
0,-11.114384,-2.829163,0.4957374,0
0,-13.611614,-9.763766,10.279233,0
0,-13.444333,-7.0933404,-8.154095,0
0,8.712179,-14.769449,-3.9900455,0
0,-0.65519553,-11.656019,-3.2955182,0
0,2.1699564,-0.5167906,-18.592058,0
0,-10.402134,-6.9578323,12.31305,0
0,-19.780056,-9.176387,2.2390294,0
0,5.556337,-17.605495,-1.9598354,0
0,-0.9223461,7.048765,-8.59771,0
0,-7.6003375,-3.0594935,10.561743,0
0,-8.176326,0.82507336,-14.672673,0
0,-2.7547505,-0.5003623,17.442919,0
0,-5.660842,-13.176027,8.12979,0
0,-14.203981,-5.2343345,-9.141565,0
0,-9.6751585,-7.247094,11.680997,0
0,-18.33348,4.2551346,-1.9863132,0
0,-0.7140338,-1.1286806,-20.861727,0
0,-10.153103,11.259155,-0.9672892,0
