,x,y,z
0,-3.8090925,0.32491237,-16.807383
0,-4.0798173,0.0034151482,15.763424
0,11.493286,-1.0867207,-2.4143937
0,0.42392743,-15.224928,2.7516131
0,3.5631588,-0.9283908,17.186642
0,11.983932,-3.408676,-1.8423625
0,-10.6086445,-3.3872607,-9.337682
0,11.039523,-14.31955,0.14412999
0,6.2099657,12.940793,-6.052024
0,4.0688853,-0.74254817,17.677061
0,-6.372142,-12.814383,2.488535
0,1.0475667,4.1034503,-22.8456
0,2.3608007,12.754443,6.954258
0,7.503554,-14.329149,0.44373548
0,-9.232768,-11.144936,1.1586106
0,8.514075,6.3563285,-4.776185
0,1.402761,-14.90068,2.894577
0,-5.3669596,0.5075627,15.659096
0,9.9523945,-12.684172,-0.10084765
0,-12.3151,-4.1674137,-6.528346
0,5.611487,-15.072976,0.71985096
0,-13.008997,0.3913007,13.218932
0,-13.37046,0.58792514,12.661788
0,8.127154,7.8827,-4.9045625
0,8.301809,5.1898403,-3.9057367
0,-10.426322,-8.351455,-0.9302686
0,12.921134,-5.631373,-0.95898485
0,-2.5695426,-15.547923,2.9450192
0,0.43356162,2.887671,-21.340355
0,6.54206,12.719205,-5.9372644
0,10.785101,2.0652301,-3.532291
0,-3.264889,-15.209271,2.661402
0,6.6631875,14.0473585,-5.9792156
0,12.988285,-3.7157474,-1.8830338
0,-3.2318277,0.0595042,16.465984
0,-14.05207,3.7469096,9.285939
0,9.19985,4.7982125,-4.198865
0,1.2257955,-0.18918975,16.816948
0,2.8325293,-0.6159909,17.363243
0,-1.296731,3.149373,-20.66128
0,5.2059236,13.001535,8.687382
0,-12.342642,-6.678,-3.7729328
0,6.7213006,13.082548,9.054993
0,-6.161384,-13.974374,3.1531806
0,6.4158454,15.476042,-6.0584354
0,5.278783,14.601594,-6.7903275
0,-0.72487867,-15.467977,2.6252563
0,-12.444162,8.364197,6.0560675
0,1.7726698,5.1985645,-22.853544
0,-0.4160627,-0.19699517,16.531376
0,-10.139928,-9.005888,-0.13998723
0,-5.156905,12.320509,4.8426504
0,7.7085776,9.6580515,-5.2995925
0,9.821779,-12.940245,-0.09488803
0,-1.3158858,1.6603628,-19.178999
0,5.0042567,15.0771055,-5.779158
0,-14.154689,3.5722408,9.506609
0,1.3658489,-0.9528305,17.082216
0,7.4001155,-15.064238,0.81655633
0,-11.749961,0.26539838,13.540144
0,-13.311252,1.9298861,10.843279
0,3.1943674,-15.806799,2.019514
0,8.488958,4.759468,-3.9062934
0,9.932532,2.665824,-3.269528
0,-0.8522175,12.46209,6.616807
0,10.3922615,-12.044875,-0.31811398
0,8.476382,8.207904,-4.6921396
0,-4.081347,12.407446,5.1413693
0,-12.0461855,0.6639007,11.57521
0,-7.1822057,-1.4731625,-13.904559
0,-0.97175664,2.1550474,-19.17796
0,-12.741627,2.2804842,12.596286
0,-3.6569722,-1.2722085,-15.998883
0,-11.1205845,-4.334732,-7.6746635
0,-11.124586,-4.7414303,-7.042687
0,-3.7596622,12.037768,5.205941
0,9.638091,4.2053714,-4.094939
0,7.0680985,14.045164,-6.039188
0,-10.041455,10.121977,4.485621
0,9.1027,12.434846,8.415443
0,11.61344,-2.4297345,-2.1578817
0,-13.120125,7.213885,6.5192685
0,3.5437691,-0.08037983,17.991362
0,-13.708272,5.723001,8.132312
0,8.9051075,5.547374,-4.484617
0,8.864772,-15.628974,0.90994483
0,-11.4152975,-5.0627112,-5.0516334
0,11.147354,-12.025543,-0.34304225
1,-14.211522,-0.611551,11.820353
1,9.833227,13.048085,6.7609057
0,11.40548,-2.8261986,-1.8496624
0,-12.337331,-5.8371687,-4.7019134
0,-9.232508,-2.634626,-11.281006
0,12.021033,-3.9468892,-1.6959938
0,-5.674411,-13.876515,0.2816546
0,9.08561,-13.904846,0.17338446
0,1.9269495,12.300709,7.2407503
0,4.821881,-0.4184597,17.944824
0,9.519445,12.272879,8.177707
0,-12.378059,8.737768,5.3035398
0,1.9323285,-15.779809,2.167176
0,-6.0039406,-1.58616,-14.558151
0,-9.8750105,-10.818914,0.74032086
0,-10.606347,9.89561,4.6003532
0,-10.980898,-4.233006,-8.074903
0,-1.7639469,12.468159,5.7386813
0,-13.437891,5.500082,7.4973035
0,0.701769,4.286369,-22.245852
0,-10.2330265,-3.101662,-11.691897
0,-11.808091,-0.1123642,12.765426
0,-10.466776,10.4595585,4.4610696
0,-7.4628243,-11.178203,1.7468221
0,0.74605656,2.758583,-21.757263
0,-13.486489,2.4315248,10.400062
0,-11.173456,-4.8718123,-5.5978527
0,-0.088824935,2.8305786,-20.785576
0,-4.708668,0.17513877,15.506037
0,-4.466526,-0.08298086,-16.270878
0,-11.344416,0.26984775,13.572446
0,-10.368798,-2.857692,-10.86581
0,9.909228,2.0046551,-3.1869419
0,-9.855079,-2.9304452,-11.959338
0,-13.541344,1.0323461,12.396586
0,-10.783076,-5.4931026,-3.9190311
0,-8.494739,-10.326883,0.94851536
0,-12.195028,-5.1908526,-5.7691393
0,-6.7227383,-0.9984702,-14.492659
0,7.171421,13.093586,8.845548
0,12.389315,-7.3163958,-0.99927354
0,-9.262762,-2.5427716,-12.044789
0,2.4582713,-0.44263488,16.6252
0,-11.097976,-7.449486,-0.91838574
0,-2.8180087,0.47889555,-16.871937
0,-12.362363,-6.460751,-3.7012775
0,9.314242,-14.631585,0.29916432
0,-11.509073,1.0450984,13.574427
0,-10.800967,-5.563769,-3.8256955
0,5.8426642,15.273802,-6.409298
0,6.927536,13.2776375,8.826191
0,-1.7543142,-0.9167678,16.054523
0,2.1325004,4.7235246,-22.604296
0,6.7116475,11.142118,-5.783947
0,-9.2626,-10.356033,0.91064984
0,1.8552402,12.78681,7.6851473
0,-0.7657964,3.451853,-21.184732
0,5.411237,15.898377,-6.001955
0,-4.3156223,0.3229328,16.134981
0,1.4125814,-16.1646,2.611516
0,9.03654,12.180807,8.10459
0,12.215848,-8.905726,-0.86172
0,12.361878,-1.5309813,-2.3291838
0,-9.008113,-11.035026,1.1509187
0,13.261074,-3.5891693,-1.8741028
0,-10.91798,-7.6182866,-1.3806063
0,12.398053,-6.9447155,-1.0062877
0,-0.74471724,2.986161,-20.978148
0,6.9211345,9.434928,-5.0879316
0,-2.3678107,-0.5195278,-16.921997
0,7.9440293,5.2138166,-3.8253164
0,-3.5434175,12.28987,5.4511733
0,-9.164293,-2.0378025,-11.222075
0,-0.7737091,-1.0093846,16.208513
0,-6.7382207,11.830789,4.392687
0,5.5768375,14.316931,-5.8079476
0,-11.646582,9.410501,5.654145
0,-4.0993905,-13.21127,2.7538288
0,-7.0320663,-12.117434,2.0217726
0,-11.755598,8.6576,5.089599
0,-0.7431,-0.75800055,16.85132
