,x,y,z,cluster
0,-0.8417575,-0.094015524,-8.671794,0
0,-10.997297,-4.3024306,-2.1015291,0
0,4.845322,-10.183905,2.3012586,0
0,10.2691145,3.732355,4.648876,0
0,-7.7303166,-8.502805,-2.4112892,0
0,6.2345214,-9.227615,2.982995,0
0,3.3309932,4.530292,-6.12954,0
0,10.133586,-2.9077306,5.3972273,0
0,-3.422288,-10.627183,-1.144884,0
0,-7.3738675,-8.735953,-2.3367026,0
0,8.688591,6.686833,1.8227987,0
0,-4.6776023,-2.257124,-10.271411,0
0,-0.02545568,6.633993,7.973787,0
0,10.247445,-1.3986775,5.5790057,0
0,7.5769506,7.387831,-0.03812887,0
0,0.18179402,-11.257402,0.27851325,0
0,10.374757,3.2288053,4.9036484,0
0,-11.083661,-3.3442068,-1.6696246,0
0,9.827329,-2.8886776,5.39644,0
0,4.1332245,5.62621,-5.248745,0
0,10.482877,0.298296,5.5592065,0
0,-10.312799,-0.32812244,0.40108237,0
0,-10.18091,-0.064951375,0.3820066,0
0,-0.6194287,-11.220778,-0.052847598,0
0,0.7215721,-11.251901,0.5047472,0
0,6.199784,7.291342,-2.257073,0
0,7.371738,-8.063104,3.6156406,0
0,9.810537,5.1322837,3.740041,0
0,-3.9411027,-1.8259443,-9.834169,0
0,-3.1783519,-10.698067,-1.0555351,0
0,3.2054973,-10.896481,1.5640169,0
0,9.613497,5.5469346,3.435587,0
0,-3.8885462,-10.435409,-1.3383081,0
0,6.5927114,-8.917498,3.1706526,0
0,-10.921138,-4.835122,-2.331145,0
0,-8.54398,0.81200963,1.6380934,0
0,1.1518962,-11.231893,0.6856281,0
0,-8.929883,-7.5437303,-2.5907094,0
0,-8.186339,-8.176216,-2.4948795,0
0,-2.9994013,-1.3746828,-9.535144,0
0,-0.06217491,9.120046,8.316094,0
0,5.2248354,6.7357492,-3.7529027,0
0,-0.5452203,10.043817,7.9395933,0
0,8.9361725,6.450497,2.2456002,0
0,-4.762924,-9.903953,-1.7892066,0
0,-4.3804927,-10.443671,-1.407891,0
0,10.1371975,4.2331285,4.3636847,0
0,-5.829065,1.7832392,3.400425,0
0,-5.342489,-2.4974127,-10.285516,0
0,-9.7617655,-6.6652336,-2.6104147,0
0,6.6459374,7.4373736,-1.54974,0
0,-2.3698318,3.488903,5.67393,0
0,-1.5788721,-11.190464,-0.46142167,0
0,9.887708,-2.7972462,5.4098096,0
0,-2.6918569,-1.2090427,-9.408952,0
0,-5.0023794,-10.101677,-1.6655501,0
0,-8.738757,0.7085088,1.4944407,0
0,-8.869051,-7.5989704,-2.5846145,0
0,10.337662,-0.94481766,5.58792,0
0,-10.482811,-0.70356923,0.027059214,0
0,-9.644102,0.15996587,0.7456227,0
0,10.498874,1.688449,5.3350477,0
0,0.9884072,-11.240045,0.6165459,0
0,2.8095748,-11.007138,1.3915681,0
0,-0.83589613,5.199403,7.0506825,0
0,9.678636,-3.5510511,5.243877,0
0,-0.6517251,-11.2391815,-0.06991935,0
0,-1.9129162,3.9133213,6.0519786,0
0,-10.235852,-0.36735696,0.045686934,0
0,1.2828643,1.8109748,-7.655727,0
0,-2.8616874,-1.3073156,-9.4871645,0
0,-9.898249,-0.0266405,0.764977,0
0,-0.29874992,0.31014788,-8.432889,0
0,3.833786,5.238371,-5.594991,0
0,4.143424,5.639205,-5.236429,0
0,-1.8148823,4.014888,6.137573,0
0,1.6549371,-11.190312,0.8972486,0
0,-3.7342622,-10.493669,-1.2788806,0
0,-4.423563,2.2710824,4.256013,0
0,-1.6153971,10.680944,6.8700395,0
0,5.531245,-9.770615,2.6273625,0
0,-6.3517175,1.625086,3.0825462,0
0,-7.742884,-8.492586,-2.412855,0
0,-7.431674,1.2844273,2.396,0
0,0.67777056,-11.2535715,0.48595837,0
0,10.263056,-1.3816345,5.574132,0
0,4.6282196,6.213581,-4.6367702,0
0,9.547961,-4.061776,5.109066,0
1,-10.082315,-0.19706437,0.14270945,0
1,-2.5624194,10.226796,5.7453866,0
0,5.893415,-9.521033,2.804589,0
0,4.903322,6.440575,-4.1985445,0
0,2.542121,3.4075708,-6.8185563,0
0,6.5260925,-8.970308,3.1368134,0
0,8.958677,6.4333806,2.274769,0
0,10.116414,-2.1009538,5.519166,0
0,-0.07930446,6.4972234,7.900113,0
0,-6.65497,-9.16637,-2.1678686,0
0,-1.7496618,10.687904,6.7230144,0
0,-5.5860705,1.858045,3.547077,0
0,10.444241,2.6570656,5.092754,0
0,0.7317747,1.2102213,-7.9430075,0
0,7.1644454,7.4831095,-0.7042609,0
0,-4.6256084,2.1938686,4.1300178,0
0,3.6660903,5.0050297,-5.7785454,0
0,-1.1227031,4.8049555,6.7702584,0
0,-7.283782,1.3366134,2.493075,0
0,-4.510023,-2.0862873,-10.069331,0
0,2.6073837,3.5010974,-6.770769,0
0,-10.448078,-0.66713154,-0.029204564,0
0,-4.4186544,2.271993,4.260608,0
0,8.08105,7.156489,0.8044351,0
0,-4.0155,-1.8844174,-9.96483,0
0,-9.27805,0.39385098,1.0807626,0
0,4.4163065,5.974555,-4.9035783,0
0,-3.5526774,-1.6472512,-9.75032,0
0,-11.069083,-3.8396673,-1.9076207,0
0,-0.37857243,0.24867284,-8.470304,0
0,-10.555145,-0.8446889,-0.13080683,0
0,2.9151564,3.9298513,-6.5097785,0
0,3.2441566,-10.879827,1.5814376,0
0,2.4179037,3.2414114,-6.915445,0
0,-9.952897,0.01831102,0.55785733,0
0,4.89756,6.5842133,-4.3434577,0
0,7.397049,7.4467397,-0.3324377,0
0,4.506811,6.0702753,-4.757931,0
0,0.9593832,1.4546471,-7.832323,0
0,-0.75400454,10.2576065,7.746323,0
0,8.185041,-6.9216194,4.1289196,0
0,2.3143477,3.101375,-6.9928665,0
0,-8.451042,-7.9781656,-2.5407448,0
0,5.932438,7.1994166,-2.688898,0
0,-1.1680082,-0.32653207,-8.810964,0
0,5.2760296,6.773264,-3.6744797,0
0,10.262923,-1.808026,5.5420556,0
0,-10.491284,-0.69675493,0.081960075,0
0,5.0302954,6.68709,-4.144873,0
0,-4.7030997,-10.071524,-1.6781399,0
0,-0.6307868,10.143073,7.8624887,0
0,-10.346185,-5.855447,-2.5278602,0
0,-5.3837056,-2.1719882,-10.336358,0
0,-2.2474275,-10.972577,-0.70601845,0
0,7.377807,7.460495,-0.36684096,0
0,-0.06339161,6.5483823,7.932822,0
0,-3.486952,-1.622893,-9.715773,0
0,-5.3506937,-9.867958,-1.8102968,0
0,-11.049542,-4.0249987,-1.9913378,0
0,10.388759,3.2022033,4.950595,0
0,-1.6603143,10.685425,6.8210187,0
0,8.734285,-5.940231,4.506998,0
0,5.4146647,-9.842756,2.571254,0
0,7.5780025,7.38737,-0.03622439,0
0,6.592754,-8.923236,3.168946,0
0,5.9261394,7.1924586,-2.6969976,0
0,8.0366535,-7.15268,4.0306377,0
0,-3.273461,-1.5099287,-9.634539,0
0,-1.3902111,-11.149073,-0.37014046,0
0,-1.3023686,-0.41178524,-8.866397,0
0,0.5465524,-11.255456,0.43100733,0
0,-1.7240478,4.1087713,6.2164865,0
0,2.4715192,3.3084836,-6.875715,0
0,-9.844106,-6.5697207,-2.6077452,0
0,-3.0480309,2.9744298,5.167451,0
0,-4.273987,-10.3224,-1.4672012,0
0,-5.241458,1.9736395,3.7562037,0
0,9.286907,6.0619855,2.8247442,0
0,8.223255,7.0544086,1.0435002,0
0,-5.433166,1.9097363,3.6395793,0
0,-9.782759,-6.6359196,-2.6108286,0
0,-1.0544574,-11.173918,-0.23005189,0
0,4.3906612,5.9318213,-4.9137573,0
0,-0.51363426,5.6939573,7.396989,0
0,-9.880525,-0.039114587,0.32658562,0
0,0.23694861,0.75979894,-8.189548,0
0,-0.85262626,-11.203891,-0.14925402,0
0,-1.013447,4.9487004,6.8758693,0
0,-2.8946536,3.0758588,5.2719254,0
0,0.17012781,7.4967003,8.299348,0
0,-7.737409,1.1751084,2.196765,0
0,8.368512,6.9481244,1.2847558,0
0,-10.307068,-0.2259,0.28724375,0
0,-10.206549,-6.0835347,-2.565582,0
0,6.6574416,7.4399424,-1.5264776,0
0,-5.9876776,-2.4315934,-10.69735,0
0,-8.591457,-7.846522,-2.5536978,0
0,8.783142,6.599243,1.9769579,0
0,-3.4289036,2.8185048,4.931871,0
0,-0.26404342,6.142543,7.683556,0
0,-2.385383,3.4726033,5.6596494,0
0,-2.1230543,-0.89840066,-9.192034,0
0,5.874177,7.1714926,-2.7852597,0
0,-4.4010315,2.273286,4.2663784,0
0,-2.652298,-10.854859,-0.85940325,0
0,3.343811,-10.845556,1.6252681,0
0,-1.9291703,10.667217,6.5212994,0
0,10.485659,0.39671138,5.543601,0
0,-7.2079287,1.359274,2.5430393,0
0,2.5054023,-11.076685,1.2601823,0
0,1.7629575,2.383595,-7.3706474,0
0,-6.0210648,1.7234274,3.2847204,0
0,6.26813,7.318149,-2.147902,0
0,10.202881,-2.5404158,5.4457455,0
0,-8.960277,-7.519823,-2.5952356,0
0,5.095737,6.614776,-3.9299233,0
0,3.714514,5.07197,-5.7267933,0
0,-11.048871,-2.763786,-1.368703,0
0,6.9571934,-8.55655,3.374184,0
0,-4.0853434,-1.8981645,-9.968585,0
0,-1.996591,-0.8275047,-9.14285,0
0,7.9116545,-7.3316846,3.9510567,0
0,9.008996,-5.3850694,4.70409,0
0,-11.083032,-3.3427894,-1.6677792,0
0,0.0010565491,0.5490869,-8.297077,0
0,-11.008937,-2.4352415,-1.1894486,0
0,-0.37710086,-11.229016,0.0492803,0
0,3.037764,4.111104,-6.399274,0
0,-2.8315902,-1.2872089,-9.470422,0
0,7.7150683,7.336948,0.19240412,0
0,9.132994,-5.1099186,4.794605,0
0,10.415742,-0.41425198,5.591736,0
0,-4.592977,-10.333349,-1.5170522,0
0,0.8667835,1.3406721,-7.885764,0
0,-9.307567,-7.174391,-2.6164393,0
0,10.352098,-0.7944889,5.5940733,0
0,8.997892,6.3927736,2.3424559,0
0,10.489602,0.46151382,5.537077,0
0,-6.9039035,1.460309,2.7386968,0
0,0.1068351,8.364604,8.376211,0
0,9.837255,5.0513244,3.8081632,0
0,-3.346876,2.8640404,4.8834105,0
0,-10.050483,0.012256711,0.44800743,0
0,-7.366107,-8.742413,-2.3351166,0
0,9.269678,-4.808978,4.8916526,0
0,-0.11102136,6.436219,7.8664145,0
0,-1.4103914,-0.48503658,-8.912161,0
0,6.044974,7.238702,-2.5039246,0
0,9.921752,4.8359637,3.956347,0
0,-0.9994701,4.96643,6.891657,0
0,-6.918109,1.45518,2.730572,0
0,-10.960785,-2.1417873,-1.0225346,0
0,0.4250529,0.9276737,-8.09423,0
0,10.316332,3.5272534,4.746744,0
0,8.630194,6.7376304,1.7223978,0
0,-7.943726,1.0935155,2.0592275,0
0,-3.1532378,-1.4534147,-9.590719,0
0,10.485893,2.0401237,5.25841,0
0,2.9397619,3.9681313,-6.4890275,0
0,10.267828,-1.4933527,5.5662665,0
0,6.0608163,-9.381555,2.890287,0
0,-0.8358793,5.1993885,7.050678,0
0,10.319237,3.5426571,4.8066297,0
0,0.14864625,7.1979113,8.233952,0
0,1.1156231,1.6127305,-7.7511115,0
0,-0.025415469,9.005203,8.334365,0
0,2.2095585,-11.127251,1.1334757,0
0,10.449962,-0.12779704,5.585828,0
0,-0.35760453,9.752486,8.096794,0
0,4.435802,5.9851713,-4.863947,0
0,-0.95784086,-11.223121,-0.1984916,0
0,9.114723,-5.1559544,4.7802157,0
0,-5.2400727,1.9740821,3.7572095,0
0,-6.0505977,1.7136849,3.2664232,0
0,-10.500034,-5.606448,-2.4865246,0
0,-4.189577,-1.9338102,-9.987946,0
0,9.796294,5.1573467,3.7262886,0
0,-1.2526555,-0.38103563,-8.84679,0
0,-0.9568808,5.026633,6.9271574,0
0,9.422427,5.9147687,2.9916866,0
0,-1.7908891,-11.026363,-0.5144578,0
0,5.1062226,-10.032898,2.4235623,0
0,-4.98095,2.0644505,3.9138935,0
0,9.749469,-3.57036,5.2388787,0
0,10.428538,2.8521504,5.0484705,0
0,8.521802,-6.338993,4.3586855,0
0,9.402648,5.881921,3.068269,0
0,-4.952142,-2.4215474,-10.395957,0
0,-8.416983,0.8800778,1.7278037,0
0,9.8742075,-3.4116268,5.2842345,0
0,-1.8845813,-11.03976,-0.5622117,0
0,-10.265252,-0.31911603,0.54066557,0
0,-10.27708,-6.0171013,-2.571876,0
0,9.153788,6.243369,2.5768437,0
0,0.15675548,7.2194552,8.237541,0
0,-1.9960693,10.649528,6.445723,0
0,-9.84895,-0.011458494,0.4321317,0
0,10.031261,-2.948559,5.3838134,0
0,7.3403435,-8.100117,3.5964324,0
0,10.472466,0.16214825,5.567289,0
0,-2.8406522,3.1110654,5.313826,0
0,10.045734,4.529991,4.155252,0
0,-2.5232959,-10.892971,-0.80878186,0
0,-2.0069208,-11.043276,-0.61804175,0
0,2.9831066,4.030554,-6.4503055,0
0,0.9975784,1.4674428,-7.8245707,0
0,-2.3031821,3.538996,5.728411,0
0,7.651061,-7.721434,3.7811806,0
0,-1.2703671,-0.38854972,-8.852769,0
0,5.3501215,-9.897259,2.5369217,0
0,-2.5682266,-10.879928,-0.827357,0
0,-2.9914224,2.9989645,5.2014623,0
0,-1.3030598,-11.139,-0.33044034,0
0,8.22236,7.0554857,1.041506,0
0,4.7892795,-10.211244,2.2754323,0
0,10.467649,0.10769259,5.571087,0
0,-8.6565695,-7.788539,-2.5607111,0
0,-5.116404,-2.363808,-10.182598,0
0,5.501099,6.974451,-3.384808,0
0,9.634342,5.5710735,3.3166194,0
0,-7.599766,-8.588232,-2.3841307,0
0,4.249038,-10.47271,2.0293028,0
0,-2.4845312,-1.1003473,-9.335057,0
0,3.1580286,-10.915933,1.5422808,0
0,-6.398002,1.6113799,3.0542576,0
0,0.10842449,8.316415,8.37775,0
0,-0.9347629,10.394016,7.569093,0
0,10.366008,3.2858121,4.866899,0
0,9.294539,6.038285,2.8712363,0
0,-0.99195796,4.976477,6.8952923,0
0,10.509356,1.0578114,5.4593735,0
0,-10.698507,-5.240217,-2.409435,0
0,-4.367132,-10.27242,-1.5074259,0
0,-4.7010756,2.1668453,4.0850916,0
0,-9.385956,0.32594332,0.97931665,0
0,-1.2601312,4.631485,6.632692,0
0,-10.644267,-5.3597217,-2.4434998,0
