,x,y,z
0,55.37748,53.039215,31.626163
0,8.217142,2.799728,-35.027603
0,-46.17252,8.772976,38.415474
0,52.958725,13.660339,10.372455
0,-22.93814,6.148244,-25.994928
0,-55.111336,-0.291128,13.598774
0,-21.633862,26.988937,-80.09988
0,-72.1802,-61.822758,-26.070433
0,-14.109275,10.533899,-3.1895263
0,69.62342,16.621414,-19.097702
0,27.18354,-40.88209,-23.443516
0,13.405718,-63.749977,65.38551
0,-9.798696,73.074,12.503843
0,-10.280624,-33.964005,-41.684002
0,-17.049364,-31.993158,48.526096
0,-38.539543,-11.642331,-7.071725
0,-25.75434,-42.05191,-26.041008
0,-54.01264,29.936575,5.8408685
0,36.72699,-37.23912,-50.054897
0,2.0265756,-43.005222,16.446516
0,55.266396,-21.19508,-12.179149
0,66.19676,41.042675,-23.44482
0,-50.109657,50.097775,2.102244
0,-11.390792,-10.775203,-33.25042
0,-34.997375,7.6300883,-2.4713473
0,-52.200306,-41.570847,27.116848
0,63.678524,-8.8231535,40.583664
0,-22.24099,-20.966766,29.887865
0,-0.48100117,-37.751923,68.93735
0,18.230635,9.789731,-19.711073
0,-21.219236,-2.0271742,-91.897156
0,34.226303,-10.884612,33.078674
0,42.48731,33.525673,41.936832
0,-35.281265,-4.6438575,16.62124
0,24.369453,5.7179646,-47.07568
0,-24.076971,25.848734,-16.942074
0,54.608044,-11.78837,-66.031334
0,-0.6991204,-23.126686,-63.281963
0,-40.691383,-55.68154,-37.661186
0,-18.894146,-31.995605,-84.8804
0,-2.5546596,76.807106,34.007416
0,14.597277,-58.491154,-17.349657
0,-54.646748,64.11325,-39.53338
0,-21.19742,-90.05736,8.6072235
0,-4.406653,2.5440278,-20.08738
0,52.426888,16.96364,-30.381908
0,-6.2203393,-46.630367,-21.897247
0,-35.164867,27.144388,-58.610207
0,61.370045,-31.071281,24.017027
0,-13.794813,1.8166397,-60.698322
0,-41.10586,-53.40238,-11.061737
0,-6.4828925,63.98071,-26.026224
0,-22.136541,10.588366,14.370202
0,27.996035,11.183718,51.098293
0,-16.498343,-62.014828,38.409786
0,-24.515207,-11.047716,76.348236
0,33.756104,26.570076,-25.73071
0,41.054665,32.841522,18.289068
0,36.450176,15.60819,-73.43334
0,102.34997,51.672012,-39.449657
0,-16.688963,57.995667,38.041157
0,3.3690782,10.061581,43.511635
0,19.528225,-18.297564,-55.368225
0,-2.4550374,-109.85678,-1.6162606
0,-34.150993,75.37289,-35.713985
0,17.327944,-37.21715,83.399475
0,-56.150036,2.6313722,-8.166631
0,-28.920013,77.99474,-2.887453
0,18.20591,32.697483,-11.655213
0,8.614795,-66.25843,10.468173
0,18.919952,-40.686634,59.610497
0,-52.967125,47.14926,24.613602
0,42.973892,-60.546085,-13.594908
0,9.206797,-0.42701572,60.351585
0,19.929771,-37.845646,9.424972
0,-15.057328,70.96511,-48.792038
0,88.56633,1.4324389,2.4634085
0,6.1299057,5.0333095,-3.7917633
0,23.762974,28.963715,-56.652287
0,16.896618,59.20948,-30.98261
0,25.29496,10.3593445,29.445631
0,-11.035486,51.505875,13.77236
0,-61.452164,8.49158,-29.132254
0,52.96403,45.99844,4.486534
0,101.74101,-66.25614,-104.40673
0,48.17673,-31.313864,-32.04864
0,-19.507553,-52.06907,-3.3326783
0,19.941067,8.3258,160.78793
1,-21.744858,13.980177,-45.89401
1,29.909868,52.580944,-54.731964
0,-29.664404,-20.188976,-26.838163
0,-23.741205,29.512186,69.49111
0,36.279037,-33.73416,22.946608
0,32.789444,-12.085404,-70.073425
0,-66.18375,-39.433384,8.141712
0,-38.932636,-26.531195,12.558169
0,-44.892254,48.835056,-57.23631
0,42.21424,-9.522259,-48.28883
0,46.40415,57.411324,-36.665344
0,-65.849396,-41.785442,-19.578564
0,-30.683874,-5.5830526,39.248936
0,-74.884766,-20.860415,22.806227
0,-38.108463,103.90664,10.529574
0,-17.105896,46.5593,-20.272806
0,-31.573097,-54.461906,15.72723
0,-4.1683702,80.25488,-9.717945
0,-4.6669807,41.444546,31.389196
0,61.986343,-54.58062,31.156322
0,-11.526724,-60.916092,15.749644
0,-32.311333,30.22068,2.2631521
0,-14.544996,82.942696,-28.506208
0,18.54888,16.883787,73.16624
0,-32.922874,-54.894253,54.683964
0,-28.802834,49.84921,1.1969173
0,6.010863,-29.09227,43.985077
0,69.24063,-42.271324,7.237826
0,-56.47434,0.36528918,-59.67746
0,5.136021,-60.853703,30.204485
0,-39.51936,20.72931,-33.85349
