,x,y,z,cluster
0,5.970332,-0.22375871,-6.2865214,0
0,5.763181,-1.0594531,3.3196871,0
0,2.4069204,2.9462779,7.444686,0
0,-7.3657856,-3.306698,1.3694614,0
0,3.0105135,2.6722407,-1.4529554,0
0,1.5337425,1.109233,7.335948,0
0,-0.8725043,3.3235533,-5.664262,0
0,-2.9015107,-4.6757283,4.527234,0
0,1.9758065,7.70228,-1.898721,0
0,3.2023137,2.9294262,-1.952286,0
0,-7.6236157,-2.2561524,-2.8579466,0
0,8.694691,-0.61268544,-2.0757983,0
0,-2.2620153,4.402057,-1.8349558,0
0,-4.3678017,-4.0339565,4.3809247,0
0,-7.0739703,-0.9319449,-5.1416616,0
0,1.3102975,5.707022,2.5971496,0
0,-7.4319034,-3.0102968,1.8991878,0
0,6.401111,-2.5972857,2.45258,0
0,-2.8601763,-4.6773987,4.6004047,0
0,-2.4494996,2.7036884,-6.2203875,0
0,-6.0279794,-2.8176084,4.7902737,0
0,3.0270677,-7.0722413,0.94375914,0
0,2.8144586,-7.1176114,0.8088568,0
0,2.0961893,6.326326,1.9071326,0
0,0.8612641,5.39489,3.058416,0
0,-4.941428,0.13337377,-7.153154,0
0,1.1044638,-0.3279184,6.076053,0
0,-7.1921735,-3.757731,-0.35499364,0
0,8.395958,-0.76519454,-3.0777574,0
0,2.1378498,7.7043357,-1.327713,0
0,1.5140257,4.2512784,5.9005384,0
0,-7.2237544,-3.6366873,-0.94209677,0
0,1.9256886,7.4944725,-2.5787766,0
0,1.3201052,0.77410126,6.9946814,0
0,5.4022217,-0.38785455,3.430566,0
0,1.1524951,-7.6718035,-1.4074194,0
0,0.59305394,5.171695,3.5230975,0
0,3.0769236,2.2680385,0.98089135,0
0,2.826656,2.4558082,-0.78084606,0
0,7.910676,-0.75799966,-3.984359,0
0,-5.2876525,3.3101156,0.51821244,0
0,-3.545092,1.1326346,-7.30773,0
0,-4.958676,2.9283636,2.3080528,0
0,-7.544617,-2.6460347,-2.4568987,0
0,2.3090842,6.712563,-3.3457897,0
0,2.0005317,7.2188425,-2.924726,0
0,-7.28318,-3.5601697,0.80531496,0
0,-3.075949,-6.1856174,-3.1775732,0
0,8.851251,-0.44645175,-1.337872,0
0,3.83511,1.772409,2.3569705,0
0,-5.6963477,-0.20804088,-6.6341624,0
0,0.6189871,-1.6242948,0.84857064,0
0,2.5185585,6.9808,0.9786427,0
0,-2.960971,-4.663022,4.5367484,0
