,x,y,z
0,3.4469275,-20.986101,0.83547914
0,65.734634,-13.414179,-6.321188
0,18.364141,49.310917,14.63882
0,-36.55782,0.43453902,31.271074
0,35.424942,-33.689274,23.221949
0,-24.083147,-7.7286468,9.995053
0,-11.542051,-60.33076,-26.131077
0,-22.060902,27.760168,18.015259
0,38.825226,8.510709,12.648923
0,28.054459,-33.44252,26.0979
0,-48.44795,9.031439,-7.30871
0,-5.563413,-29.841423,45.961895
0,35.791523,-48.479507,-3.6196702
0,-28.246363,40.314144,2.8633218
0,-32.754803,-1.46534,-10.775855
0,25.453758,21.5325,43.48422
0,-29.280533,4.0219693,33.76229
0,62.06691,-18.25035,-13.75528
0,-15.918594,29.750105,9.196173
0,-13.567584,-49.421318,-42.683037
0,-38.580605,49.430202,1.8106778
0,37.30519,-29.682446,-30.375397
0,37.398285,-28.972635,-37.982044
0,27.59761,12.297091,44.997047
0,-0.33381465,93.13823,46.474808
0,-34.003754,-19.028194,-22.458296
0,-1.5070297,39.128735,33.37161
0,-50.546013,-1.6818871,18.032106
0,-0.32904398,-20.113811,35.21837
0,33.052944,4.5195336,12.462692
0,29.147331,42.228077,18.665758
0,-51.896847,7.022044,16.624563
0,33.08371,8.444882,4.889622
0,0.25663003,50.67222,24.266672
0,65.26634,-19.868496,0.2677853
0,6.279432,-27.668205,-35.225323
0,26.213526,32.149292,37.278885
0,35.002678,-26.546524,8.4341955
0,30.172031,-30.938307,17.37029
0,-5.502,-10.61188,32.050617
0,-26.899778,33.242508,-27.881266
0,-29.12173,-28.666412,-40.511818
0,-30.517227,35.736404,-37.652966
0,-54.495377,3.880932,-4.1333604
0,43.176876,9.891192,2.2688966
0,43.184155,18.634798,-1.8952701
0,-44.516888,-1.308159,29.114399
0,12.111391,0.32471716,-20.462353
0,-13.232833,-37.79454,41.85764
0,47.439186,-23.29594,0.56727546
0,21.614086,25.498926,-17.521711
0,3.649072,14.055259,-49.14872
0,29.601414,4.4831986,32.817543
0,-20.885202,27.0955,5.0995803
0,-5.345258,-13.878184,21.953323
0,34.78468,20.424051,-2.1103477
0,8.635739,-22.432072,-38.523186
0,38.39943,-20.174692,12.848414
0,-55.6498,10.626106,-29.562138
0,43.076267,-27.491358,-23.162443
0,23.554625,-20.053762,-36.274708
0,-30.483301,10.081407,44.79787
0,33.357414,33.660233,41.11466
0,20.065762,-40.712517,-11.2434025
0,3.430728,31.758698,-30.320509
0,-13.886874,22.906134,4.7415442
0,29.623304,13.434317,37.893364
0,-7.981078,8.020678,-45.715733
0,32.035847,-17.860838,-26.522194
0,-11.750495,-47.77938,7.8148985
0,-6.1642413,-21.625801,22.783493
0,24.946411,-31.558088,-30.381174
0,9.054864,-30.496119,6.1515684
0,19.574532,95.1903,6.764303
0,-18.168093,-47.944492,-31.78418
0,-3.2378523,18.468712,-43.09739
0,31.690407,31.284178,31.782528
0,36.67585,2.623602,3.963736
0,13.198722,11.198944,-2.7266877
0,-33.667435,27.984877,-50.9002
0,8.424941,50.84845,13.479661
0,-0.9038302,-4.642227,-20.052534
0,26.75347,-25.58404,23.093857
0,-3.3990784,-21.105936,-22.913666
0,30.316141,25.632576,39.251358
0,-27.156559,41.55311,16.001295
0,17.577671,-66.69855,1.1742594
0,-10.197839,22.495468,11.619633
1,42.809486,-16.869638,-40.40986
1,-33.403816,16.610123,-54.93397
0,10.080813,43.750866,16.042013
0,-24.926676,-36.53294,-42.88999
0,-12.12266,-61.879177,-10.268199
0,1.6748898,43.960285,18.999144
0,-49.038193,2.5299733,0.5210341
0,-25.207031,33.34354,7.881936
0,-5.6406946,42.20614,-20.150703
0,25.731543,22.250643,7.5248656
